title,review,rating,date,userName,isEdited,app_name,app_id,developerResponse
Great App,"Fabulous has really helped me battle bad habits, eat healthier, and workout more. Especially during COVID",4,2020-07-04 12:19:26,Lots of emos 😜,False,fabulous-daily-routine-planner,1203637303,
FABULOUS Fabulous app,This app is helping me become a better me. Enough said.,5,2020-07-01 11:11:34,lgsleezy,False,fabulous-daily-routine-planner,1203637303,
Helping me be my best self everyday,Coaches and provides guidance to build stronger habits,5,2020-06-26 17:34:53,StayingTechie,False,fabulous-daily-routine-planner,1203637303,
Doesn’t seem to support night workers,"Too soon to say it’s good or not.  Only gives a 7-day free trial.

First thing I noticed is that this does NOT seem to take 3rd shifters/night workers into account.

Only options for “end of day” is either midnight or 2am.

My days ends ~8-10 am, so how can this take my needs/habits into account?",3,2020-06-28 23:50:12,Jeretreaper,False,fabulous-daily-routine-planner,1203637303,
Great app!,Just started using it but it’s fantastic so far!,5,2020-06-20 08:10:30,Thisnicknameistakenbysomebody,False,fabulous-daily-routine-planner,1203637303,
Awesome app for habits!,I love this app! It has made me a better person!,5,2020-06-06 20:39:37,Gabigoo12,False,fabulous-daily-routine-planner,1203637303,
Fun Help,Fabulous is fun and fabulous! It helps rid yourself of bad habits and replaces them with new good habits! Work lingovwrsue,5,2020-05-26 14:00:14,Bella Crystal,False,fabulous-daily-routine-planner,1203637303,
Nice app still getting use to it,Nice app still getting use to it,4,2020-05-28 14:17:01,lovely journey,False,fabulous-daily-routine-planner,1203637303,
Needs more updates features,"It’s a really good app, but it needs more updates and free features!.",3,2020-05-19 03:37:35,Razaelo,False,fabulous-daily-routine-planner,1203637303,
Best app ever,Who ever created this? Steve Jobs are what? This is amazing you need to try it,5,2020-04-29 23:33:26,realbtalk,False,fabulous-daily-routine-planner,1203637303,
Ope,I’ve been much happier using the app. It’s amazing what little things can do,4,2020-05-11 23:27:08,Not so girly,False,fabulous-daily-routine-planner,1203637303,
Great app but...,I love it but it is very expensive to me so i’m in the trial. please make it cheaper because if not i can’t continue using it,3,2020-05-11 19:36:29,Maky999,False,fabulous-daily-routine-planner,1203637303,
Knowing I Am,Thank you for this beautiful app.  Helps to brighten my journey even if it’s the simplest tasks!  Keeper so far.,4,2020-05-03 04:13:42,ajazzymixer,False,fabulous-daily-routine-planner,1203637303,
Life’s a dance,Hey there I’m sorry about your late night,5,2020-04-29 12:05:01,hi fk f,False,fabulous-daily-routine-planner,1203637303,
I love this amazing app😍,"It’s coach my life very well, thank you so much😊",5,2020-03-26 19:18:41,Eliatn,False,fabulous-daily-routine-planner,1203637303,
Good app,It seems like a nice way to start learning new and healthy habits for yourself,4,2020-04-24 16:46:51,hydration participation,False,fabulous-daily-routine-planner,1203637303,
Good not great,I love the idea and concepts. I wish there was more customization with the habits though. Still love it.,4,2020-04-07 03:02:00,Celia0259628,False,fabulous-daily-routine-planner,1203637303,
Life changing!,Thanks for making this app!,5,2020-02-12 05:04:47,nexttime06,False,fabulous-daily-routine-planner,1203637303,
Kick started my mental health recovery,Turned my depression into background noise,5,2020-02-01 19:25:38,MayQueen1993,False,fabulous-daily-routine-planner,1203637303,
Perfect,I absolutely love this app. Great layout. Very well scripted and organized.,5,2020-01-23 16:10:50,LT_Journey,False,fabulous-daily-routine-planner,1203637303,
Perfect boost for healthy habits,It’s like a friend checking in on my progress.,5,2020-01-07 13:00:58,gfacemar,False,fabulous-daily-routine-planner,1203637303,
Love this app,Definitely helping me stay accountable,5,2020-01-04 15:10:56,Feature issue,False,fabulous-daily-routine-planner,1203637303,
Good morning,Great way to group morning activities together for a solid routine,4,2020-01-01 14:57:04,Anne DNP,False,fabulous-daily-routine-planner,1203637303,
Loving it!,"I’m changing, slowly and steady, to be the perfect version of me!",5,2021-06-26 16:21:34,Simsim99,False,fabulous-daily-routine-planner,1203637303,
Fun and creative,I really enjoy how interactive this app is,5,2021-06-16 14:17:41,joshgammon,False,fabulous-daily-routine-planner,1203637303,
So confusing,"This app clearly has good intentions, but it is all over the place. None of it makes sense!! No rhyme or reason, just a bunch of jumbled stuff. It does not speak to my type A personality at all. Very disorganized.",1,2021-06-20 15:19:03,IndyJK80,False,fabulous-daily-routine-planner,1203637303,
Love it!,Great way to check in on good habits and great support system.,5,2021-06-11 19:34:14,Jewels5137,False,fabulous-daily-routine-planner,1203637303,
My go to.,I always go back to fabulous. ❤️,5,2021-06-10 01:39:50,KAlexSBon,False,fabulous-daily-routine-planner,1203637303,
I love this app! takes so much care of me,❤️❤️,5,2021-05-12 13:32:27,tutu1/jk,False,fabulous-daily-routine-planner,1203637303,
So far so good,I like this but it’s still early.,5,2021-05-12 00:21:58,Krismmmm,False,fabulous-daily-routine-planner,1203637303,
Motivational and inspiring,"A very well rounded app Motivates, inspires, helps develop great routines and habits, encourages thought and action.",5,2021-05-10 23:03:56,Kebeer,False,fabulous-daily-routine-planner,1203637303,
Neat features,"Super neat, excellent graphics, encouraging but not cheesy. It’s rather impressive actually",5,2021-05-04 02:52:20,cruciger7,False,fabulous-daily-routine-planner,1203637303,
Awesome,Actually enjoying the app so far. Thanks! 😊,5,2021-04-30 20:20:04,123AJ97,False,fabulous-daily-routine-planner,1203637303,
Love it....,So far it’s amazing I live it. It’s my second day and it feels good.,5,2021-04-22 03:53:00,RoxyyFoxyy,False,fabulous-daily-routine-planner,1203637303,
Disappointed  with this,"Pure disappointment, I paid for a and lost my phone still have till November 27 and can’t sign on it been 2 months. Keep asking me to go at again",1,2021-04-28 22:08:23,Aliciajoane,False,fabulous-daily-routine-planner,1203637303,
Love this!,I love this app. It has really ignited my energy to help myself.,5,2021-04-19 15:57:59,CreepyLilOne,False,fabulous-daily-routine-planner,1203637303,
The best !,Absolutely enjoy this FABULOUS app! It has truly helped me BLOSSOM into the wonderful human flower that I AM. Thank you.,5,2021-04-15 04:12:04,Roxie Dupree,False,fabulous-daily-routine-planner,1203637303,
I canceled before the seventh day because this isn’t for me.,Way to much money for what this is. Plus if you opt out of the yearly payment before the time is up they still charge you!,1,2021-04-03 01:38:47,Katfinity1,False,fabulous-daily-routine-planner,1203637303,
Fabulous,"Great app to keep track and develop good habits. Such as meditating and exercising, and developing bee habits as well.",5,2021-03-08 11:18:58,Gracey2in1,False,fabulous-daily-routine-planner,1203637303,
Do not download,This app was pushy when it came to using it yet charged me for premium without even a warning. Got charged $42 for a whole year for an app I’m not even interested in using.,1,2021-03-29 04:37:21,gem5991,False,fabulous-daily-routine-planner,1203637303,
Kinda corny but good.,I enjoy starting out my day with the mellow positivity.,5,2021-02-17 15:52:11,Rausk Mijimbo,False,fabulous-daily-routine-planner,1203637303,
definitely has helped,"i’m only three days in, and i love this app. it’s absolutely helped with reminders to drink water and pay attention to things i should do everyday.",5,2021-02-06 20:44:04,hanniebonannie,False,fabulous-daily-routine-planner,1203637303,
Fabulous Review,The best productivity and habit tracker I’ve come across to date. Such a blessing!,5,2021-01-31 12:24:34,clilly91,False,fabulous-daily-routine-planner,1203637303,
What a great app!,It makes creating new and healthy habits a breeze. Love it!,5,2021-01-30 13:18:18,DB from NYC,False,fabulous-daily-routine-planner,1203637303,
Amazing,I’m so thankful to have found this app,5,2021-01-09 15:09:54,Rotn0ne,False,fabulous-daily-routine-planner,1203637303,
Fabulous!,I love this app! It’s so put together and the goal are soooo achievable. Ten out of ten.,5,2020-12-15 19:42:05,usowaveyy,False,fabulous-daily-routine-planner,1203637303,
Nice!,Beautiful interface! I like the gradual building of habits too,5,2020-11-19 15:10:58,Lindsay1972,False,fabulous-daily-routine-planner,1203637303,
Love,I absolutely love this app keeps me on track every single day,4,2020-12-03 21:37:50,!$xo_xo$!,False,fabulous-daily-routine-planner,1203637303,
Laura,Came for the support but am staying for the beautiful visuals and sounds.,5,2020-09-23 15:32:37,LAV4306,False,fabulous-daily-routine-planner,1203637303,
So far...,So far ...I like it a lot. Still learning how to use the app it’s very in depth and dense,4,2020-11-13 19:47:28,Nikkibiebz,False,fabulous-daily-routine-planner,1203637303,
Kind,A touch of kindness while helping with routines.,5,2020-09-18 03:02:31,gesvg1,False,fabulous-daily-routine-planner,1203637303,
Amazing app,It’s So easy to be productive and build healthy habits with this app!,5,2020-09-05 02:38:38,Nicolecruz08,False,fabulous-daily-routine-planner,1203637303,
Why is fingerprint needed?,I couldn’t get past the fact that the app needed my fingerprint every time I opened the app. It was creepy that I needed to use my fingerprint to make a “promise” to move forward.,1,2020-09-17 13:56:14,g.w.93847,False,fabulous-daily-routine-planner,1203637303,"{'id': 17976922, 'body': 'We appreciate your question. The fingerprint is used as a commitment tool. We apologize if it made you feel uncomfortable. If you have any questions on this, then feel free to reach out by completing the form after emailing hello@thefabulous.co or sending feedback from in-app (Tap the Person Icon, then Help and Feedback)', 'modified': '2020-09-20T13:39:48Z'}"
Encouraging,"Gentle, encouraging app made by people who truly have a mission for people’s better health",4,2020-09-10 11:10:18,mvhefte,False,fabulous-daily-routine-planner,1203637303,
The app keeps crashing/please fix the crashing thing,"The app is crashing every time i open it, i can’t use it anymore. Please fix this i love this app",1,2020-09-10 09:12:12,Tinyjv,True,fabulous-daily-routine-planner,1203637303,"{'id': 17763439, 'body': ""Hi there, we're sorry to hear about the crashing. The team is currently working on a solution to this error. If possible, please reach out to us with further details by completing the form after emailing hello@thefabulous.co or sending feedback from in-app (Tap the Person Icon, then Help and Feedback)"", 'modified': '2020-09-08T17:19:05Z'}"
Wonderful!,A lot of great guidance and help to start habits that build towards a fulfilling life.,5,2020-08-14 21:26:06,GabsML,False,fabulous-daily-routine-planner,1203637303,
Confusing but motivating!,"Bit confusing to navigate the app, but it’s a good motivator with lots of goals and information.",3,2020-08-18 05:48:35,Nataliemft91,False,fabulous-daily-routine-planner,1203637303,
Love it,Great graphics and sounds. It’s relaxing to listen to.,5,2020-08-14 13:58:28,Fabfemme,False,fabulous-daily-routine-planner,1203637303,
Makes health a game!,I am enjoying this app so much!,5,2020-08-05 17:25:09,tjbsmrs,False,fabulous-daily-routine-planner,1203637303,
Very Motivational App,Establishes small steps to help you reach long-term goals. Generally easy to use.,4,2020-08-12 12:03:24,DocBrown47,False,fabulous-daily-routine-planner,1203637303,
Great App,Great app with a lot of helpful ways to refocus your life and energy!,5,2020-07-30 12:55:33,AMW412,False,fabulous-daily-routine-planner,1203637303,
Great so far!,I love it sooo far it has helped me develop some healthy habits 🥰😘,5,2020-07-16 20:48:25,babigurl212,False,fabulous-daily-routine-planner,1203637303,
Great!,Perfect small step in the right direction!,5,2020-06-20 17:39:13,FaithGirl24,False,fabulous-daily-routine-planner,1203637303,
Wonderful app,"A bit clunky yo use, but I love the beautiful graphics, calming sound tones and encouraging accountability",4,2020-07-15 20:09:39,hilary621,False,fabulous-daily-routine-planner,1203637303,
idk what to put here,"this app has motivated me so much during this world pandemic! i usually feel drained in the morning, but after creating healthy habits on this app, i feel refreshed and ready for the day!!",5,2020-05-19 16:11:34,mallorys review ig??,False,fabulous-daily-routine-planner,1203637303,
Love it,"As an animation lover, I love getting on the app and getting things done.",5,2020-05-14 00:48:20,Go admin,False,fabulous-daily-routine-planner,1203637303,
Very nice,It’s been pretty positive for me and I am hopeful on becoming a better me!,5,2020-02-06 04:18:04,aprilnicole80,False,fabulous-daily-routine-planner,1203637303,
Beware of subscription,I didn’t receive notification at the end of the trial period or option to select monthly vs annual and was automatically charged for an annual subscription.,1,2020-04-19 17:51:32,MNWild64,False,fabulous-daily-routine-planner,1203637303,"{'id': 14772095, 'body': ""Hi\xa0there, we're sorry to hear this and we apologize for any misunderstandings. The trials are optional, and if authorized, then we make sure to state that it auto-renews unless canceled beforehand via iTunes. Please let us know if we're able to assist you with anything by completing the form via hello@thefabulous.co or by sending feedback from in-app (Tap the Person Icon, Help and Feedback)"", 'modified': '2020-04-20T06:26:50Z'}"
Like it so far,Liking it so far. Helping to keep my accountable.,4,2020-03-06 14:46:38,crayons218,False,fabulous-daily-routine-planner,1203637303,
Cancel,I recently saw I signed up for a subscription in October. Since then I looked into it more. It’s not for me. Please refund! I looked into canceling and followed instructions but it isn’t working as instructed. Please respond with cancellation or email contact.,1,2020-02-10 17:42:37,Sdistortion,False,fabulous-daily-routine-planner,1203637303,"{'id': 13568625, 'body': ""Hi\xa0there, we're sorry to hear this. Please send an email and complete the form via hello@thefabulous.co. Then, another form regarding refunds will be sent. Please complete it for us to best assist you.\xa0"", 'modified': '2020-02-18T22:17:49Z'}"
Very helpful!,VERY helpful! It’s really helping me make a lasting difference in my life.,5,2020-01-21 19:44:47,JSK71111,False,fabulous-daily-routine-planner,1203637303,
The App I’ve been looking for,"Absolutely love this App.  Very motivational. Encouraging, and engaging.  5 stars.",5,2020-01-09 13:30:41,MichaelMB1,False,fabulous-daily-routine-planner,1203637303,
So far so good,"I spent $30 on this so I’m going to stick to it. So, no complaints. The motivations it offers are great",4,2020-01-09 19:08:44,chemicolle,False,fabulous-daily-routine-planner,1203637303,
Motivated,I like the alarm reminders it helps the motivation for me to the things needed to do in the mornings.,4,2020-01-05 13:05:36,Tootieboot,False,fabulous-daily-routine-planner,1203637303,
Awesome,This app is really great and help with mental health and finding empowerment within yourself.,5,2021-06-18 15:12:47,ChrissyLove0788,False,fabulous-daily-routine-planner,1203637303,
Pleasantly surprised!,Got the free trial but loved it so much I got the premium version!,5,2021-05-25 12:44:38,B93186,False,fabulous-daily-routine-planner,1203637303,
Absolutely love,Such a great app to keep you consistent,5,2021-05-17 13:38:29,bdtchdf,False,fabulous-daily-routine-planner,1203637303,
A beautiful app,Beautiful graphics and motivation.  Great free content!  Reasonably priced in app purchases.,5,2021-03-09 03:17:04,TG8089,False,fabulous-daily-routine-planner,1203637303,
Fun and cute,It’s got a lot of cute animations and is pretty inspirational. I like the reminders and how I feel,4,2021-04-22 17:21:59,flowerBTS,False,fabulous-daily-routine-planner,1203637303,
Good,Kind of hard and weird to navigate,4,2021-03-23 15:15:41,steven#12,False,fabulous-daily-routine-planner,1203637303,
Nickileeigh,Awesome easy to use and fun! Keeps me focused and on track!,5,2021-03-03 14:20:11,Nickileeigh,False,fabulous-daily-routine-planner,1203637303,
Helpful,"Really liking it so far , super helpful",5,2021-02-27 03:44:01,ksmizzle,False,fabulous-daily-routine-planner,1203637303,
Amazing,Amazing app for anyone looking to make positive changes in their life!,5,2021-02-17 06:09:33,jakemcoaching,False,fabulous-daily-routine-planner,1203637303,
Happy Customer,Love the app and small goals for my life.,5,2021-02-10 12:40:51,NorenaJ,False,fabulous-daily-routine-planner,1203637303,
Amazing!,"Really great app! Love that it’s free, but wish it would have some healthy food recipes.",4,2021-01-31 18:18:20,cowgirl12206,False,fabulous-daily-routine-planner,1203637303,
Motivating and fun to use,So far I’m 5 days in and I’ve really enjoyed this app.,4,2021-01-24 04:15:18,DtheDude,False,fabulous-daily-routine-planner,1203637303,
Helpful,Seems like this will be helpful,5,2020-11-15 16:13:31,Grapefruit1985,False,fabulous-daily-routine-planner,1203637303,
Charged me $41,"There’s no way to cancel the subscription. It doesn’t show up under the App Store subscriptions. I cancelled it, 2 days later, it still charged my card $41.",1,2021-01-20 18:35:07,Twinthetomboy,False,fabulous-daily-routine-planner,1203637303,"{'id': 21377173, 'body': 'We\'re sorry to hear this. Perhaps you had authorized the subscription through our website. Be sure to check your inbox for any emails with the subject line, ""Thank You For Subscribing."" You can reach out to us with further details by completing the form after emailing hello@thefabulous.co or sending feedback from in-app (Tap the Profile Icon, then Help and Feedback) We apologize for any delays.', 'modified': '2021-03-01T18:35:09Z'}"
Pretty good,"I feel there are many things this app can help with. Especially in the new year resolution area. Mine was to be more aware of what I wasn’t taking advantage of and setting routines for a better, more productive life. I always say I will take care of something, or I need to work out, or I wish I could have more time for me. This app, so far, is starting slowly to get me into that mindset of setting a routine daily. Now, there are some quirks to the app as how fast it may be taking you, and it really depends on your life, when you get up, and what your schedule looks like daily. This is more driven for people working the 9-5 jobs, whereas I work 6-3. I really hope this works to help me in my continued growth, and I’m learning slowly to change my life for the best one yet. 

I understand what they are aiming to do with the app, just wish it would stretch the challenges a little farther, instead of 3 days and a new routine, maybe every 5-7 days so I can get used to the idea of say, drinking water every morning. I like taking it slow, getting used to the idea, manipulating it and being excited about it, but within 7 days I’ve got 4 things they want me to be doing before going into work! Plus, maybe I’m not seeing all of the options, but I wish I could opt out of a challenge or snooze it for just a few days, let me get my head wrapped around the idea of my new routine, then I can progress with my journey. I have purchased the premium membership, I plan on using this to help me with my routines and mindsets, and I am committed to using the app. So just little things I’ve seen after the 7 initial days.

Overall, I believe in the end this will help me, but I do see where some won’t benefit and see it as more a burden daily. It’s a daily app that wants you to be committed, so if you’re not fully ready for a change, don’t purchase the premium, but definitely try the app out! They give you 7 day free trial, and with that it seems like the best app I’ve seen to help with self improvement. To a better 2021!",4,2021-01-05 17:35:33,amos8086,False,fabulous-daily-routine-planner,1203637303,
Great app for body and mind,Really enjoy this app and it's daily routine,5,2020-10-28 08:51:38,Conot42,False,fabulous-daily-routine-planner,1203637303,
Love!,"Aesthetically pleasing, relaxing, calming, inspirations, and effective. Why have I just discovered this?!",5,2020-08-31 03:35:03,paski009,False,fabulous-daily-routine-planner,1203637303,
:),It’s an amazing app to create habits and help you grow personally but after 5 months I got bored. It’s way too repeating.,3,2020-10-24 22:44:24,queenleishka,False,fabulous-daily-routine-planner,1203637303,
Love it- but wish monthly plan,I love it. But I wish it was broken down in a monthly plan vs annual,4,2020-09-30 23:02:20,I like this- but annual price,False,fabulous-daily-routine-planner,1203637303,
:),I cant really maneuver the app easily yet... its hard to understand but I like the premise of it.,4,2020-09-02 13:02:21,skfidjeisnejfsnwismcjxienwifjs,False,fabulous-daily-routine-planner,1203637303,
Fun,"Love the colors, the design and the content. It’s making building habits fun!",5,2020-08-12 12:26:29,Vkaynig,False,fabulous-daily-routine-planner,1203637303,
Just Started and Loving It,I just started my fabulous journey and I’m loving it!!!,5,2020-07-21 15:34:33,Lara Bryan,False,fabulous-daily-routine-planner,1203637303,
Fabulous,This app works so well and is so easy,5,2020-07-12 03:29:43,wowomgthisisgreatyayyippi,False,fabulous-daily-routine-planner,1203637303,
Great app,Terrific way to get back on track to being your best self!,4,2020-07-21 13:03:26,041967,False,fabulous-daily-routine-planner,1203637303,
Great motivational App,This app helps me remember what’s important. The daily coaching is great too.,5,2020-07-02 16:02:16,pizza.luver,False,fabulous-daily-routine-planner,1203637303,
Love it,I love this so much it keeps me feeling very accomplished everyday!!!,5,2020-06-21 23:55:16,grhehzysbdvxh,False,fabulous-daily-routine-planner,1203637303,
So far I love it 👏🏼,It's a great app that will help you achieve your goals.,5,2020-06-21 08:44:00,Unmmm,False,fabulous-daily-routine-planner,1203637303,
Great App,The app is useful for developing a routine. It motivates and inspire me daily. I’m glad I stumbled upon this amazing app.,5,2020-06-16 11:07:45,Qjhnsn,False,fabulous-daily-routine-planner,1203637303,
Love this app!!!!!,Best thing I’ve done for myself in awhile.  It’s really amazing.,5,2020-05-21 15:04:51,BethJamison,False,fabulous-daily-routine-planner,1203637303,
Easy to use,Helps to keep me on track.,4,2020-06-03 12:43:59,Mom2Diamond,False,fabulous-daily-routine-planner,1203637303,
Helping stay focused,4th day. So far I’m enjoying it. Real cool app.,5,2020-04-23 21:28:03,Rubiredo,False,fabulous-daily-routine-planner,1203637303,
Subscription is horrible,"I had a “ 7 day free trail “ and it will not let me cancel, my “trial” ends tomorrow. Crappy app also. If I could rate it no stars I would. Don’t get the “trail” unless you plan on spending the 40 dollars for this horrible app.",1,2020-04-19 12:59:12,badapp73638,False,fabulous-daily-routine-planner,1203637303,"{'id': 14772077, 'body': 'Hi\xa0there, we\'re sorry to hear this. To cancel, navigate to your iOS Settings app, tap on your account name, iTunes & App Store, Apple ID: ""email"", View Apple ID, Subscriptions, Fabulous, Cancel Subscription. To confirm a canceled subscription/trial, you\'ll want to look for the keywords/phrase ""Expires..."" and ""Select an option to resubscribe."" If we\'re able to assist you with anything, then we can be reached at hello@thefabulous.co or by sending feedback from in-app (Tap the Person Icon, Help and Feedback)', 'modified': '2020-04-20T06:26:18Z'}"
Great app,I really enjoy the encouragement and simple breakdown of different habits.,5,2020-04-17 15:54:08,Vmun87,False,fabulous-daily-routine-planner,1203637303,
Great app!,Very evidence based and only using the most effective methods. Love it!!,5,2020-02-19 12:33:12,ooftagirl,False,fabulous-daily-routine-planner,1203637303,
Good,I’m still experiencing the app but so far it’s been great. It’s not obnoxious with notifications.,4,2020-02-14 15:43:15,MuuChaKaa02,False,fabulous-daily-routine-planner,1203637303,
Sincere,This app has a really good vibe. The intentions behind this is genuine. I’m enjoying it,5,2021-06-29 21:36:34,MAHALOHINANO,False,fabulous-daily-routine-planner,1203637303,
Great app,It help me create a routine that matches with the way I live,5,2021-06-26 18:55:38,Alan.073017,False,fabulous-daily-routine-planner,1203637303,
App Ratings,This is a very helpful app. Very fun and straight to the point!,5,2021-06-22 00:49:24,K Ollie,False,fabulous-daily-routine-planner,1203637303,
Amazing app!,They help me keep track with dome daily habits that I need and I love it sm!,5,2021-06-16 13:10:07,fcjjzfk,False,fabulous-daily-routine-planner,1203637303,
Best $ I Ever Spent on an App,"I am learning to be kind, loving and patient with myself. This App is Fabulous! 😉",5,2021-06-08 01:13:03,LK4691,False,fabulous-daily-routine-planner,1203637303,
Definitely worth the $,"Cute stories, good habit building techniques.",5,2021-05-07 12:09:50,BoroPanther101,False,fabulous-daily-routine-planner,1203637303,
download this!,"love this app. only have one complaint... it’s kind of confusing. the way the challenges and journeys are set up. this app has everything. exercises, meditation, etc. appreciate it all and worth the price",4,2021-04-20 04:25:04,keira vh,False,fabulous-daily-routine-planner,1203637303,
Really love this app,"If for nothing else, the nightly coaching sessions are amazing! Every evening they truly resonate !",5,2021-04-06 03:13:54,Alexearnold,False,fabulous-daily-routine-planner,1203637303,
i love this app,it’s a good way to remember that when you take care of the people around you better when you take care of yourself,5,2021-03-15 17:35:13,fasion gooro,False,fabulous-daily-routine-planner,1203637303,
"Motivating, Great easy tasks",Easy to follow along with. Motivational audio,5,2021-01-31 14:16:31,Easy and motivational,False,fabulous-daily-routine-planner,1203637303,
Amazing,This has helped me so much,5,2021-01-18 17:35:39,Mozous,False,fabulous-daily-routine-planner,1203637303,
Blue_.,the one app i’ve stuck to,5,2021-01-16 03:49:30,Blue_.,False,fabulous-daily-routine-planner,1203637303,
Great App,Attention to detail is very good. Design is appealing. Outcomes are easy to follow. No complaints.,5,2020-12-24 05:00:47,Grant Wootten,False,fabulous-daily-routine-planner,1203637303,
Fun and spiritual,Trying to have a therapy boost back up.,5,2020-12-05 17:52:28,Provide78,False,fabulous-daily-routine-planner,1203637303,
"So far, so good.","Sweet app. I’ve only been using it a few days, but it’s made me smile.",4,2020-12-16 20:54:54,2008new,False,fabulous-daily-routine-planner,1203637303,
Love this,I love this app it’s not just a journal but it helps urself by pushing u with smaller things,5,2020-11-15 21:48:28,makayla pyle,False,fabulous-daily-routine-planner,1203637303,
Not a fan,"Off the bat, the controls are buggy and unresponsive, and I saw intermittent fasting as one of the goals, which is a dangerous health trend and can trigger eating disorders. Hard to find positivity from that",2,2020-11-28 04:50:14,AerialHannah,False,fabulous-daily-routine-planner,1203637303,
Fun app for growth,It’s fun to explore the journeys and I think I’m building some good habits!,5,2020-10-31 22:34:09,BeckiB28,False,fabulous-daily-routine-planner,1203637303,
Love it!!!,I love this app so much I’ve got such good habits and I recommend it.,5,2020-10-20 03:35:22,jejeiekdb,False,fabulous-daily-routine-planner,1203637303,
Impossible to Cancel Subscription,Absolutely poor app with trash user experience and bloody impossible to cancel. Don’t download this and verdant be dumb enough to pay these scam artists,1,2020-10-29 22:44:51,hezako,False,fabulous-daily-routine-planner,1203637303,"{'id': 19445078, 'body': 'Thanks for your feedback and we\'re sorry to hear this. To cancel, navigate to your iOS Settings app, tap on your account name, iTunes & App Store, Apple ID: ""email"", View Apple ID, Subscriptions, Fabulous, Cancel Subscription. If you signed up via our Website, then you\'ll be able to cancel via the email receipt received at the time of authorization. Please let us know if you have any questions by completing the form via hello@thefabulous.co', 'modified': '2020-11-30T18:10:28Z'}"
Super Cute App for Motivation,The app is really positive and makes me want to develop good habits.,5,2020-09-16 03:25:09,Shibby Dibby,False,fabulous-daily-routine-planner,1203637303,
It’s amazing,It’s amazing it’s helping me improve my life so much.,5,2020-09-08 14:26:45,Sk8erdayz,False,fabulous-daily-routine-planner,1203637303,
Good habits,Early results are positive and I’m feeling motivated to keep going.,5,2020-08-31 13:09:19,Chaselife,False,fabulous-daily-routine-planner,1203637303,
Ensures me,Makes me believe that I can get there,5,2020-08-26 11:01:05,notAb0t,False,fabulous-daily-routine-planner,1203637303,
Fulfillment,It’s giving me so much more,5,2020-08-13 19:39:20,tattoogun1,False,fabulous-daily-routine-planner,1203637303,
Rejuvenating,"Easy to use, just what I need.",5,2020-05-26 14:23:57,obe2006,False,fabulous-daily-routine-planner,1203637303,
Review,It helping I feel better kind of I don’t know,4,2020-07-09 14:28:10,nuvjh,False,fabulous-daily-routine-planner,1203637303,
Magical,No better guide to creating a routine than Fabulous!,5,2020-04-06 12:33:11,rahomar2323,False,fabulous-daily-routine-planner,1203637303,
New,I’ve only done this for a few days but enjoying the interactions,3,2020-05-15 13:57:19,names have been taken,False,fabulous-daily-routine-planner,1203637303,
Cool app,It’s cool that it has reminders and preset options for bettering your life.,5,2020-03-28 22:03:21,Jfab26,False,fabulous-daily-routine-planner,1203637303,
Fabulous,"Great motivating app, looking forward to using it",5,2020-03-05 09:53:26,Fit.t,False,fabulous-daily-routine-planner,1203637303,
Healthy app,If you wanna go strong and happy use this app,5,2020-02-23 07:20:51,Smh mohajelin,False,fabulous-daily-routine-planner,1203637303,
Magical little app!,Just try it,5,2021-06-23 10:46:47,Seahorse25,False,fabulous-daily-routine-planner,1203637303,
Easy to use,Fun motivating videos. Helpful for motivating me to be mindful.,5,2021-06-09 15:25:28,Lillyegg,False,fabulous-daily-routine-planner,1203637303,
5 STARS,I love this app! It keeps me on track and helps me make good habits!,5,2021-06-03 14:29:54,KPOPLOVERFROMALLOVER,False,fabulous-daily-routine-planner,1203637303,
Fabulous Journey,Thi app helps me stay organized and motivated,5,2021-04-28 03:10:39,Pe3kab00,False,fabulous-daily-routine-planner,1203637303,
Wonderful.,It’s working great so far! It’s using behavior science and methods such as shaping and positive reinforcers. Loving it.,5,2021-03-30 21:39:58,dasoupnazi,False,fabulous-daily-routine-planner,1203637303,
Amazing App with one big issue,I’d rate this 5 stars except for the fact that it murders my battery life.,3,2021-04-06 20:54:58,urexpired,False,fabulous-daily-routine-planner,1203637303,
So far so good!,"Gentle reminders and routine building... 
exactly what I needed",5,2021-03-11 03:21:44,Robertsca,False,fabulous-daily-routine-planner,1203637303,
So disappointed,"I was so exited to use this app to reduce my bad habits. However, this app is very expensive and as a graduate student I cannot afford subscription based charges (which is becoming a common thing nowadays).",1,2021-03-30 04:55:34,r3tr093,False,fabulous-daily-routine-planner,1203637303,
So far so good!,I am very impressed thus far.,5,2021-03-10 03:06:16,tralana80,False,fabulous-daily-routine-planner,1203637303,
Very beautiful and supportive,"I really enjoy it so far and I got it yesterday, I’M SUPER EXCITED :D",5,2021-03-08 13:37:54,leiddybug,False,fabulous-daily-routine-planner,1203637303,
Amazing!,I really like the reminders. It’s an excellent way to instill new habits.,5,2021-02-04 03:14:18,Jackmyman,False,fabulous-daily-routine-planner,1203637303,
Daniel Zuliani,"Glad I downloaded this app, slowly changing my life!",5,2020-11-09 16:56:36,Daniel Zuliani,False,fabulous-daily-routine-planner,1203637303,
Not for me,"I like the idea of this app, but it’s just very cheesy. The poetry alone is enough to make it delete-worthy.  Eighth grade stuff.",3,2020-12-13 20:45:47,Tiigraine,False,fabulous-daily-routine-planner,1203637303,
"They’re helping a lot,",👍,5,2020-10-11 19:51:48,ghost1234123121,False,fabulous-daily-routine-planner,1203637303,
