isEdited,developerResponse,userName,review,date,title,rating,app_name,app_id
False,,mroussett,Okay,2021-05-23 16:54:24,Ok trouble returning to section I want to go over,5,sanvello-anxiety-depression,922968861
False,,emmy2637377,On day two and already feel calmer:),2021-03-14 06:27:07,Great app,5,sanvello-anxiety-depression,922968861
False,"{'id': 22539771, 'body': ""Thanks for your review, we're very sorry for the experience you've had while attempting to launch the app. Please contact us at info@sanvello.com so we can work on resolving this issue for you."", 'modified': '2021-04-29T18:18:40Z'}",da boss da powa ful,I keep trying to open the app and it doesn’t open. I’m stuck in the launch screen for seriously HOURS. I suffer serious depression and wished this app would work for me 😞,2021-04-28 02:53:42,Launch fails,1,sanvello-anxiety-depression,922968861
False,,Camilarosa33,Definitely I would download,2020-11-19 03:46:37,This is the best app to relax,5,sanvello-anxiety-depression,922968861
False,,melonhalo,The only thing in my life that checks on me.,2020-07-20 02:28:10,Great app :),5,sanvello-anxiety-depression,922968861
False,,M's Wifey,I appreciate the mindful reminders.,2020-03-31 04:22:18,Faithful reminders of self check ins.,5,sanvello-anxiety-depression,922968861
False,"{'id': 15928288, 'body': ""Hi, sorry you're having trouble. We'd like to help. Could you email info@sanvello.com so we can help work through things? Uninstalling and reinstalling is a start, but we can also see if there's something we can do on our end. "", 'modified': '2020-06-11T15:43:23Z'}",killerzeba,"So far I’ve been staring at the loading screen, letting it do its thing for 15 minutes. Obviously I’ve tried off of WiFi and on WiFi. No luck.",2020-06-09 06:39:04,Loading screen for 15 minutes,1,sanvello-anxiety-depression,922968861
False,,LeonMmm900,Is this coming to Apple Watch? Love it thus far.,2020-12-24 04:36:56,Apple Watch?,5,sanvello-anxiety-depression,922968861
False,"{'id': 22269591, 'body': ""That doesn't sound right. Our goal is always to prioritize these important touch points because we know that first impressions are especially important when people are looking for additional support on their journey.  We apologize that your experience did not go as planned and we welcome the opportunity to learn more.  Would you be willing to contact us by emailing scheduling@sanvello.com or by calling 877-441-0121 so we can investigate what may have happened in this situation?"", 'modified': '2021-04-15T21:26:11Z'}",JTanko,"I was hoping to use this for online therapy, but they cancelled my first session twenty minutes before my appointment via robo-call and form email. Disappointing.",2021-04-09 12:58:58,Unreliable,2,sanvello-anxiety-depression,922968861
False,"{'id': 18088272, 'body': '""I\'m perfectly safe and ok."" 😊This is a great daily mantra.  🎈Thank you for your review! ', 'modified': '2020-09-25T03:37:22Z'}",@shattertan,"Accepting the symptoms of anxiety, thinking that you are just a symptom. I’m perfectly safe and ok.",2020-09-15 23:38:06,Relieving anxiety,5,sanvello-anxiety-depression,922968861
False,,Tedisms,"I appreciate the efforts in the thoughtful and meaningful development of the Sanvello App. 
Well done. 
Ted Thomas",2020-05-06 03:17:23,Well done & Meaningful Content.,5,sanvello-anxiety-depression,922968861
False,"{'id': 17406565, 'body': 'Thank you for your feedback! We have had unprecedented interest in our clinical services. Given this, we are scaling up to meet the demand.  You can contact us at info@sanvello.com for assistance in setting an appointment or for questions about app functionality. ', 'modified': '2020-08-20T22:23:45Z'}",Beescoba,The app is glitchy and it wouldn’t let me access the therapists and book an appointment. Please fix this problem.,2020-08-18 03:54:15,Cannot connect to therapist,2,sanvello-anxiety-depression,922968861
True,"{'id': 19964723, 'body': 'Thank you for your review, we are very happy to hear that Sanvello has been beneficial for you!😊 Please do contact us at info@sanvello.com if you ever have any questions or recommendations on how we can improve your experience even more!', 'modified': '2020-12-23T21:50:17Z'}",shoobah an asem,‘I’m free from negative self talk anxiety and the automatic negative thoughts that it comes with for good thank you Sanvello,2021-06-29 14:57:03,Sanvello,5,sanvello-anxiety-depression,922968861
False,,bear canada,This app is amazing and has really helped with any anxiety or stress I have,2020-08-07 12:23:20,Amazing,5,sanvello-anxiety-depression,922968861
False,"{'id': 18201337, 'body': ""That's not right... Let's get this resolved for you.  Please contact us at info@sanvello.com so we can get this addressed. Thanks!\n\n"", 'modified': '2020-09-30T16:47:28Z'}",Niqueh21,The app is so helpful when I can get it to load. 7 out of 10 times it never loads up.,2020-09-25 20:13:18,Good app poor interface,2,sanvello-anxiety-depression,922968861
False,,LynnLove13,"This tool is great so far for tracking, journaling and  is very resourceful!",2020-05-26 11:35:36,Great tool,5,sanvello-anxiety-depression,922968861
False,"{'id': 16835039, 'body': 'Hi there! Premium access is available through health plans for many. We also had unrestricted free premium through July 15, and you can now extend free premium through the end of 2020 with sign up. Contact us at info@sanvello.com if you need any help taking advantage of these offers.', 'modified': '2020-07-23T14:53:01Z'}",audricko,"Even though it is a really cool app, it is a little frustrating how much is unavailable if you don’t have premium. Other that that, it is amazing and I use it every day.",2020-06-26 17:26:50,Amazing app but trouble with premium,1,sanvello-anxiety-depression,922968861
False,,cucharina,"For someone who’s a non-meditator, this app is extremely helpful! I love it",2020-01-18 18:32:33,Non-medidator loves this app!!,5,sanvello-anxiety-depression,922968861
False,,909star,The basics are free and it can really help with less serious mental health orders,2021-02-14 01:35:10,Worth it,5,sanvello-anxiety-depression,922968861
False,"{'id': 18201450, 'body': 'Great review! 👍 Thanks! ', 'modified': '2020-09-30T16:57:12Z'}",san_goth,Great application to help with your mental health and well being.,2020-09-27 02:54:33,Great application,5,sanvello-anxiety-depression,922968861
False,,Rebster1,So on point and accurate! The best App for mental support!  I’m using it everyday and it’s helping me.,2020-05-15 13:24:28,Ms. J,5,sanvello-anxiety-depression,922968861
False,,dcykosatvhecbjit,So far so good. Can see possibilities for positive changes.,2020-07-07 03:10:56,Review.,5,sanvello-anxiety-depression,922968861
False,,alisoneleine,Saved my life. Literally,2020-05-25 16:19:45,Life changing,5,sanvello-anxiety-depression,922968861
False,,gray42,Helping me with different strategies. Blog group helps.,2020-04-27 13:25:32,Future,5,sanvello-anxiety-depression,922968861
False,,loveeskyee,It’s one of the best apps I’ve downloaded lol and I don’t ever write reviews,2020-04-20 06:58:40,Love it !!,5,sanvello-anxiety-depression,922968861
False,"{'id': 14100855, 'body': ""Thank you for the feedback. Sanvello aims to remain inclusive to all. We aren't necessarily trying to conflate religion with mental well-being. We just want to try and strike a balance. If you ever have any questions, feel free to reach out to us at: info@sanvello.com. Thank you again, have a great day!"", 'modified': '2020-03-18T20:28:15Z'}",caljets,I don’t want to know about ZEN or how to BE THE TREE.  Remove the religion and you would have a Great app.,2020-03-17 13:06:14,Take out the Eastern Religion to be great,4,sanvello-anxiety-depression,922968861
False,"{'id': 13564035, 'body': 'Thank you for your feedback. We are continuously working to improve the app and hope we can earn another star from you someday. Have a great day! ', 'modified': '2020-02-18T16:36:45Z'}",Cheese gnome,I like the app.  I love Kati!   But the app shows its under developed.  The UI is dated and videos shouldn’t show in 4x3 aspect ratio and N E V E R show their hosting... bright cove.,2020-02-17 22:11:19,App shows promise but shows underdevelopment,3,sanvello-anxiety-depression,922968861
False,,raymaynot,It’s nice to have something check in on me,2021-06-30 19:51:35,It’s nice,5,sanvello-anxiety-depression,922968861
False,,Jean-ICE,Great tips for anxiety . I love the tracking journey process,2021-04-05 12:56:21,Great beginning,5,sanvello-anxiety-depression,922968861
False,,queen.beayana,"Very helpful app, very nicely laid out, easy and helpful to use. 💕💕💕",2020-11-02 07:45:18,Very good app,5,sanvello-anxiety-depression,922968861
False,"{'id': 19912117, 'body': 'Thank you for your review. Please do contact us at info@sanvello.com with any questions or feedback for how we can improve your experience moving forward.', 'modified': '2020-12-21T20:27:52Z'}",carposcastel1,My review is that I like a woman therapist that I am a unique person except from traumatic brain injury therefore IAM know you know what you guys need to do just kick back relax and smoke a big fat joint that’s what he’s out for,2020-12-19 05:57:23,Title you really don’t know me!,1,sanvello-anxiety-depression,922968861
False,,garbage trash broken nike app,B,2020-04-25 06:56:15,Well needed during this quarantine time,5,sanvello-anxiety-depression,922968861
False,"{'id': 17767235, 'body': 'Wow!  Thank you for the very comprehensive feedback!   We sincerely appreciate it!  \n I will be sure to share this with our product team.  Good stuff. ', 'modified': '2020-09-08T22:22:59Z'}",madzter20,"I give Sanvello a 4.5 out of 5 because it is really extensive in providing services and activities for mental health and self-care, but it can be a little tricky to navigate. There are so many different parts of the application that at first glance and the first time I experienced using the app, I felt overwhelmed with the amount of information, which is its biggest weakness. However, there are more strengths than weaknesses. For example, there are so many features and tools one can use, including guided meditation, health log, hope log, thoughts journal, goals log, and guided journeys where users can interact with other users. Upon signing into the app, users are required to answer questions so that the app can cater to the users’ specific needs, mental health issues, and other issues one might be having. Sanvello is very secure, I feel safe and protected using it as they would not share my information because it is completely confidential. Another great aspect of this app is that they can connect/match users with life coaches and therapists, which may be intimidating and difficult to find elsewhere, if one doesn’t have any direction or guidance as to who they can seek help from. In addition, I like the images, icons, and colors used in the app is it is welcoming and calming at the same time. Although Sanvello has a wide age range starting from 12 through adulthood, I think encouraging adolescents to use this app can be beneficial for them. Overall, I believe Sanvello is an app’s usage for adolescents should be encouraged by social workers, teachers, parents, and other adult peers as it can help teach them how to learn, identify, and regulate their mental health while feeling supported by professionals and other peers that are feeling similarly to them.",2020-09-06 19:34:17,Great App for Mental Health,4,sanvello-anxiety-depression,922968861
False,"{'id': 13970245, 'body': 'Wow! Thank you for this 5-star review. We truly appreciate it! The heart of Sanvello is our vibrant community of users, including you! If you ever have any questions, feel free to reach out to us at: info@sanvello.com. Thank you again, have a great day!', 'modified': '2020-03-10T18:17:51Z'}",Alexandersrd,"I love this app, i suffer from GAD and major depressive disorder, amazing people in groupchats and meditations help a lot",2020-03-08 22:13:36,Amazing!!,5,sanvello-anxiety-depression,922968861
False,"{'id': 14223301, 'body': ""Hi, can you send us an email at info@sanvello.com with the error you're seeing? Things are working for pretty much everyone so we'd love to figure out what might be going wrong. -Dale"", 'modified': '2020-03-24T21:56:53Z'}",kirstykirty,I try to do anything and it says Error with uploading whatever. Really annoying when you said it’s gonna be free for the time being,2020-03-24 04:38:03,Not working,1,sanvello-anxiety-depression,922968861
False,,babdhebsbr,This app has gave me a sense of calmness and relief thank youThis app is,2020-05-15 03:24:42,Thank you,5,sanvello-anxiety-depression,922968861
False,"{'id': 21326653, 'body': ""Thanks for your review and feedback, we apologize for any frustration caused by the notifications you've received. Please contact us at info@sanvello.com so we can help reduce the amount of notifications you receive on your account. Thank you."", 'modified': '2021-02-26T19:45:17Z'}",Amilli6,"This app’s goal is to help you meditate to reduce stress levels yet all this app does is send you 5 notifications and 3 emails a day reminding you to use their app. Literally the opposite of a stress reducer. It’s so intrusive and needy, TERRIBLE app.",2021-02-24 17:39:47,Antithesis of a stress reducer,1,sanvello-anxiety-depression,922968861
False,,peace.love.savy,This is an amazing app! Very helpful I recommend to everyone.,2020-04-22 20:59:17,Review for Sanvello App,5,sanvello-anxiety-depression,922968861
False,"{'id': 14689971, 'body': ""Hi, could you send us an email at info@sanvello.com? Which part of the app are you using when the audio isn't working? We haven't seen this recently (other than issues akin to there being a ball of lint in the headphone jack), hopefully we can figure out what's going on."", 'modified': '2020-04-15T19:23:46Z'}",MP535,Looks like a good app but I can’t get the sound to play no matter what I adjust.,2020-04-01 13:16:37,No sound,3,sanvello-anxiety-depression,922968861
False,,Bailey Womack,So helpful in managing and understanding anxiety!,2021-04-04 22:51:28,Wonderful app/program,5,sanvello-anxiety-depression,922968861
False,"{'id': 19964770, 'body': 'Thank you for the review, and welcome to Sanvello!🎉 Please do contact us at info@sanvello.com if you ever have any questions or feedback! ', 'modified': '2020-12-23T21:53:47Z'}",yah yeeeeeeeaaaaaaat,This app is the BEST mental helpness app there is. Just joined today... and i won’t regret it😄,2020-12-19 05:26:50,Amazing app!,5,sanvello-anxiety-depression,922968861
False,,zenxone,Sone of the music is too Jaaring  may be choose softer high vibrational chants etc,2020-06-17 12:14:22,Music choice,4,sanvello-anxiety-depression,922968861
False,,saraphiad,Sanvello is extremely helpful,2021-04-27 08:01:21,Very helpful,5,sanvello-anxiety-depression,922968861
False,,Jeff n AZ,This seems to be an involved app.  It hooks to Apple Health. I love the guided meditation people. Great voices. Lovely reminders.,2020-12-23 16:23:51,Great App,5,sanvello-anxiety-depression,922968861
False,,Puppy1Moo,This has helped me so much. Thank you,2020-07-01 00:32:50,Best mental health app,5,sanvello-anxiety-depression,922968861
False,"{'id': 13043589, 'body': 'We are sorry you are unable to open the app after multiple attempts. If you can reach out to us at info@sanvello.com we can look into this further for you.', 'modified': '2020-01-21T16:05:24Z'}",miccrim,Downloaded the app but it comes up with a green screen with the logo and that’s it.  Deleted it and tried to restart it still nothing.,2020-01-19 17:19:59,App does not work,1,sanvello-anxiety-depression,922968861
False,,Jasmine faythhh,Its been realy helpful,2020-01-03 21:35:47,Get it,5,sanvello-anxiety-depression,922968861
False,,Hdhshsnuaiaie,i love this app but it always crashes. the app won’t open after trying multiple different things to fix it.,2020-05-11 01:59:03,app keeps crashing,4,sanvello-anxiety-depression,922968861
False,,Speedy the Og Ketcv,Not much more I need to say online lol 😎,2020-12-24 04:42:18,Your good 💕,5,sanvello-anxiety-depression,922968861
False,,sromeroa,"Best app ever, it has helped me a lot with my anxiety.",2020-08-14 14:41:47,I love it,5,sanvello-anxiety-depression,922968861
False,,nae11720,"Very calming, interesting and helpful",2020-06-22 07:33:10,Surprisingly,5,sanvello-anxiety-depression,922968861
False,"{'id': 17897272, 'body': 'Great review! ⭐⭐⭐⭐⭐ Thank you. ', 'modified': '2020-09-15T20:39:17Z'}",smog drool day,Great tool for keeping up with positive brain health!,2020-09-10 01:19:24,Great tool!,5,sanvello-anxiety-depression,922968861
False,"{'id': 22812780, 'body': 'Thanks for your review, we\'re sorry you\'re having trouble with the video audio. When using an iPhone to listen to the videos, your toggle switch on the side of your phone needs to be in the ""on"" position (versus on vibrate or silent). If this still doesn\'t solve your issue, please email us at info@sanvello.com so we can look into this further. \n\xa0', 'modified': '2021-05-14T14:55:56Z'}",beyondthc,Can’t see my worss here cool,2021-05-12 18:37:21,Audio doesn’t work on videos and I’m not allowed to ask anyone for help except a therapist,2,sanvello-anxiety-depression,922968861
False,"{'id': 20963182, 'body': ""Thanks for your review, we're very glad to hear that Sanvello has helped with your anxiety! Please contact us at info@sanvello.com if you ever have any questions or feedback."", 'modified': '2021-02-09T21:36:32Z'}",pupple pomb,This app is so good I love it is helping my anxiety at school and home,2021-02-03 22:38:06,Sanvello,5,sanvello-anxiety-depression,922968861
False,"{'id': 18088136, 'body': '🤝We agree!  It really is a ""GREAT APP"".  Thank you for your ⭐⭐⭐⭐⭐review', 'modified': '2020-09-25T03:29:31Z'}",rb7891,"This app has meditation, goal setting, therapists, coaches, and methods to improve health. Great app",2020-09-23 17:04:03,Awesome,5,sanvello-anxiety-depression,922968861
False,"{'id': 18357355, 'body': 'Thank you for your feedback.  You can control the notifications you receive in your app settings.  Please reach out to info@sanvello.com for assistance.  We would be happy to help.', 'modified': '2020-10-08T19:14:37Z'}",Hcjdjdjxjxjxnxnxncjcbcbcnfn,"I want to like this app. I don’t, because it tells me the Fog of Feeings sign up motorcar every few days. It’s annoying and not helpful.",2020-10-06 00:05:36,Excessive push notifications,1,sanvello-anxiety-depression,922968861
False,,keisha mortense,It’s nice and helps a lot,2020-07-17 01:03:11,5 stars,5,sanvello-anxiety-depression,922968861
False,"{'id': 16964012, 'body': 'Thank you for the feedback.\n\nWe know people are looking for help not hype, which is why we have more unlocked CBT tools, meditations, and self-care content than any other mental health app.   \n\nFor more information on how Sanvello can help during Covid-19, please reach out to info@sanvello.com  ', 'modified': '2020-07-29T22:19:30Z'}",Sadie217,I used Sanvello for months then got many useful services cut off at the literal peak of the crises.,2020-07-29 17:23:23,"Premium was free, until things got awful",2,sanvello-anxiety-depression,922968861
False,,jabeirheuskksjs,I was struggling with anxiety and now I never get stressed,2020-06-11 01:04:24,Great app,5,sanvello-anxiety-depression,922968861
False,"{'id': 16836394, 'body': 'Hi there! These crashes were related to the Facebook SDK issue that caused many iOS apps to crash. It has since been resolved by Facebook, and Sanvello has resumed working normally.', 'modified': '2020-07-23T16:44:05Z'}",Wierdplantd,After 2 premium days it keeps crashing. Tried reinstalling but won’t work.,2020-07-10 12:04:10,Won’t open,1,sanvello-anxiety-depression,922968861
False,,TravB0711,Sanvello saved my life.,2020-05-11 23:19:19,And then my eyes opened,5,sanvello-anxiety-depression,922968861
False,"{'id': 12755788, 'body': 'Hi there, thank you for your review and for using the app daily. Please do not hesitate to reach out to our info@sanvello.com with additional questions or comments you may have. Thank you!', 'modified': '2020-01-06T22:16:12Z'}",Nicki Maldonado,Great to use daily!,2020-01-06 19:14:02,Useful,5,sanvello-anxiety-depression,922968861
False,,Wikit Vibez,It really does help,2020-04-16 20:08:12,Thanks,5,sanvello-anxiety-depression,922968861
False,,ANONCHRO,Highly recommend the Sanvello App.,2021-04-29 02:23:02,Great Support App!,5,sanvello-anxiety-depression,922968861
False,"{'id': 21095619, 'body': ""Thanks for your feedback, we're very sorry for those issues with billing and insurance. Please contact us at info@sanvello.com so we can take a closer look at this for you."", 'modified': '2021-02-16T18:45:16Z'}",Jwynn2213,Sent me a bill for $89 just for the lady to tell me they don’t take my insurance in the first place. They just try to take advantage of people. I was referred by my employer.,2021-02-13 20:51:37,Terrible,1,sanvello-anxiety-depression,922968861
False,"{'id': 19302345, 'body': ""Hi there! I am sorry to hear this is happening, I'd like to dig into this further. Can you please send the email you're using to info@sanvello.com and we'll look into this for you?\r\n"", 'modified': '2020-11-23T20:32:28Z'}",bdubcmc,Just downloaded the app. Can’t use it as it’s at the loading screen. ☹️,2020-11-20 22:57:36,Stuck at loading screen,1,sanvello-anxiety-depression,922968861
False,,Mastergearhead,I find this app is great for my depression and anxiety,2020-05-01 14:19:50,My mental health,5,sanvello-anxiety-depression,922968861
False,"{'id': 21273557, 'body': ""Thanks for your review, we're glad to hear you're enjoying the app! The price of the upgraded version of the app was chosen to make we are able to continue providing great new and improved content for all users of the app, paid or not. Please send us an email at info@sanvello.com if you ever have any questions or feedback."", 'modified': '2021-02-24T20:17:45Z'}",22starsandhearts,I reall,2021-02-23 04:08:57,Love this app just wish upgrade wasn’t so $$$$,4,sanvello-anxiety-depression,922968861
False,"{'id': 17266615, 'body': ""That's strange!  Our development team would like to know more because glitches should not be happening.  Let's get this resolved for you. Please contact us at info@sanvello.com.   "", 'modified': '2020-08-13T16:10:38Z'}",i.Love.Richard.Ross,"So many glitches that App is useless. Don't sign up under your insurance, this App is just stealing their (and thus your) money for nothing in return.",2020-08-11 16:26:14,Insurance Ripoff,1,sanvello-anxiety-depression,922968861
False,"{'id': 16963297, 'body': 'Us, too!  Thanks. ', 'modified': '2020-07-29T21:14:29Z'}",akshaik,Helps me feel grounded!,2020-07-27 21:46:24,Fantastic resource,4,sanvello-anxiety-depression,922968861
False,,nomotetears2cry,So helpful & love the CBT content!!,2020-03-20 01:44:11,Amazing mental health app; the best I have found,5,sanvello-anxiety-depression,922968861
False,"{'id': 13401756, 'body': 'Thank you so much for your enthusiasm, we really appreciate it! Hope you have a Shrektacular day! ', 'modified': '2020-02-10T15:30:21Z'}",thewhaleys,Indescribable amazing beautiful gorgeous shrexy,2020-02-07 17:16:05,I love this I’m about to marry this app,5,sanvello-anxiety-depression,922968861
False,,MyJoyrney,I Love this app.. it’s like a Therapist in the go.. 😂😂... Thank You,2021-02-06 00:19:11,My Journal,5,sanvello-anxiety-depression,922968861
False,,sad123456789835728904148427739,It has been grate for my health,2020-04-28 01:33:43,Perfect,5,sanvello-anxiety-depression,922968861
False,,88889099,It is helping me a lot throughout my emotions,2021-04-08 05:42:01,Lonely,5,sanvello-anxiety-depression,922968861
False,"{'id': 14144254, 'body': 'Thank you for your legitimate concern. Your data stays private. At Sanvello, we never share your personal information with anyone unless you explicitly request us to do so. Use our tools with full confidence that your information is private and secure. To learn more, please feel free to reach out to us at info@sanvello.com.', 'modified': '2020-03-20T14:37:48Z'}",CalebC,Been really stressed with COVID-19 and so they were offering premium accounts for free. Unfortunately I was unable to take advantage without compromising my privacy.,2020-03-20 02:03:19,Missing Sign in With Apple,1,sanvello-anxiety-depression,922968861
False,"{'id': 23376461, 'body': 'Thanks for your review, we apologize for any confusion associated with the scoring of the assessment. The scale is standardized for the DASS-21 assessment used in the app, but I will make sure to share your feedback with our product team for them to consider going forward. Please reach out to us at info@sanvello.com if you have any questions or additional feedback for us in the future.', 'modified': '2021-06-14T16:24:06Z'}",jibbenator8008,"I completed the first analysis and was brought up as “normal, resilience”

Idk what that means. Mostly the normal part,  in an depression/anxiety app just seems rude? From psych classes I’ve taken, normal & special are terms outdated.",2021-06-13 11:18:04,Normal,1,sanvello-anxiety-depression,922968861
False,,MandoDubai,Such an amazing app to use in times of quarantine.,2020-04-21 17:09:40,Amazing app,5,sanvello-anxiety-depression,922968861
False,,godswer,Amazing app with an amazing and helpful community.,2020-01-18 17:58:37,So worthy,5,sanvello-anxiety-depression,922968861
False,,為你好啊,Simple powerful.,2021-03-28 04:05:59,Useful.,5,sanvello-anxiety-depression,922968861
False,"{'id': 18201460, 'body': 'Thank you for your ⭐⭐⭐⭐⭐ review! ', 'modified': '2020-09-30T16:57:43Z'}",sajendra,Great way to apply the skills I learned in therapy,2020-09-27 15:48:45,Great App. Complements Therapy,5,sanvello-anxiety-depression,922968861
False,,Lavitenniskid,"So far, so good!",2020-08-05 15:22:20,Just started,5,sanvello-anxiety-depression,922968861
False,"{'id': 16836905, 'body': ""Hello! We're happy to update you that we have added Apple sign-in to our login options. "", 'modified': '2020-07-23T17:53:02Z'}",Hamachi Sashimi,Hard to believe this app will safeguard my privacy as it so explicitly claims while offering Facebook and Google sign in flow but not Apple?,2020-07-10 20:07:52,Needs ‘Sign In With Apple’ option,1,sanvello-anxiety-depression,922968861
False,"{'id': 17767431, 'body': 'Hi there!  Did this get resolved for you?  Please reach out to our support team at info@sanvello.com.  We want to get this resolved for you. ', 'modified': '2020-09-08T22:51:33Z'}",Eyeless Fish,"This app is good, but it crashes. The iOS version I am using is13.6.1",2020-08-29 16:34:29,Crashes,3,sanvello-anxiety-depression,922968861
False,,anniebuse,This style of breathing is very beneficial. It Really helps!,2021-05-20 16:38:22,Breathing,5,sanvello-anxiety-depression,922968861
False,"{'id': 23028198, 'body': ""Thanks for your review, I'm sorry you're having trouble opening the app and accessing the tools we have available. Please reach out to us at info@sanvello.com so we can take a look into this issue for you."", 'modified': '2021-05-26T16:23:46Z'}",Bollybob gfjv,What’s the point of the app if i can only ever open it if it sends me a notification? Horrible app with fake reviews,2021-05-24 22:21:01,Won’t ever open,1,sanvello-anxiety-depression,922968861
False,"{'id': 17897264, 'body': 'Let us know how we can improve and earn another star!  Please contact us at info@sanvello.com.  Your feedback is important to us.', 'modified': '2020-09-15T20:38:48Z'}",shanv2020,Helps with the relaxing process,2020-09-10 16:09:43,Learning to relax,4,sanvello-anxiety-depression,922968861
False,,Bean$7534,I i,2020-08-17 17:22:54,Mediation in a Fog.  It’s very easy to follow & feels very natural.,5,sanvello-anxiety-depression,922968861
False,"{'id': 19912075, 'body': 'Hi there, thank you for your feedback. We apologize that this functionality is not currently available, I will share this feedback with our product team to potentially have it added in a future release of the app. Please do contact us at info@sanvello.com if you have any additional feedback or questions. ', 'modified': '2020-12-21T20:24:30Z'}",N/A 1234,Apple has sold over 500 million iPads. Most are used in landscape mode. When do you plan to support landscape mode?,2020-12-18 13:11:44,No iPad landscape mode,1,sanvello-anxiety-depression,922968861
False,,my name is ✨classified✨,"this whole app has made me feel better, it feels like a friend checking up on me",2020-12-01 00:03:34,yup,5,sanvello-anxiety-depression,922968861
False,"{'id': 15085473, 'body': ""Hi, I'm really sorry to hear this. Could you email us at info@sanvello.com so we can try to help? We haven't been seeing many reports like this, but when we do uninstalling and reinstalling usually fixes a problem where the app hasn't quite initialized correctly."", 'modified': '2020-05-04T16:25:04Z'}",Dianaswartz1991,"This app has never worked for me. Every time I try to start it, it crashes.",2020-04-22 14:49:18,Keeps crashing,1,sanvello-anxiety-depression,922968861
False,,Bad 13 nephelim,Love it this app,2020-07-03 20:00:34,Very helpful for my anxiety .. great community,5,sanvello-anxiety-depression,922968861
False,,Alisonlovesunicorn11,it’s helps a lot it always makes me feel better,2021-03-26 19:51:23,good app,5,sanvello-anxiety-depression,922968861
False,,LivSxinney,Love the choices from Sanvello!,2020-04-13 21:58:11,Meditations,5,sanvello-anxiety-depression,922968861
False,"{'id': 22772998, 'body': 'Thanks for your review, we apologize for the lack of diverse providers while looking for an appointment through the app. Please contact our clinical scheduling team at scheduling@sanvello.com or by calling 877-441-0121 to learn more about all of the providers we have available.', 'modified': '2021-05-12T18:39:23Z'}",Dmack86,It is Impossible to find a person of color as a preferred choice if you are looking in Minnesota.,2021-05-10 17:43:34,Needs diversity,1,sanvello-anxiety-depression,922968861
False,"{'id': 19912091, 'body': 'Thank you for your feedback, we apologize that you were having trouble navigating the app and joining your session. Please do contact us at info@sanvello.com so we can help resolve these concerns for you. ', 'modified': '2020-12-21T20:26:02Z'}",congema,Not sure how stressed people can do anything here. I could t even join my session!,2020-12-18 23:28:15,Not intuitive,1,sanvello-anxiety-depression,922968861
False,,aminah_mck,Such a great app for those with anxiety and depression.,2020-12-02 13:27:16,Love this app!,5,sanvello-anxiety-depression,922968861
False,,drdbee,Keeping in touch with mt feelings.,2020-04-13 14:03:24,Stay in top of moods and emotions,4,sanvello-anxiety-depression,922968861
False,"{'id': 13139678, 'body': 'We are sorry you are unable to fully utilize the app. If you can reach out to us at info@sanvello.com we can look into this further for you.', 'modified': '2020-01-27T14:43:04Z'}",jara k,"I had all WiFi internet everything, would not ever load.",2020-01-25 22:43:29,Wouldn’t ever load,1,sanvello-anxiety-depression,922968861
False,"{'id': 17566269, 'body': ""Well, that doesn't sound right.  Can you contact us at info@sanvello.com so that we can troubleshoot this with you, ASAP?  "", 'modified': '2020-08-28T18:28:11Z'}",Simplechords,The button does nothing.,2020-08-23 16:22:14,Can’t upgrade to premium,1,sanvello-anxiety-depression,922968861
False,"{'id': 15085447, 'body': ""Hi, any chance you could send us an email at info@sanvello.com so we can help work through things? Uninstalling and reinstalling will likely fix the problem, but we'd love to try to help if it doesn't."", 'modified': '2020-05-04T16:24:05Z'}",Authentic Critic,I downloaded the app and it doesn’t get pass the opening page!!!,2020-04-24 14:23:21,Doesn’t open!,1,sanvello-anxiety-depression,922968861
False,"{'id': 21008362, 'body': ""Thanks for your feedback, we're sorry you've had trouble scheduling a counseling appointment. Please contact us at info@sanvello.com so we can work with our scheduling team on this."", 'modified': '2021-02-11T22:31:58Z'}",user 250 bld11,It really had to schedule counseling appointments.,2021-02-10 01:51:25,Schedule appointments,3,sanvello-anxiety-depression,922968861
False,"{'id': 16836965, 'body': 'Hi! Thanks for this feedback. One of the best things about Sanvello is that we offer a wide range of coping tools–thought journaling is just one. We hope you have the opportunity to explore the other self-care content: meditations, Guided Journeys, Hope Board, and more.', 'modified': '2020-07-23T17:59:04Z'}",Helena331,Too much into journaling your feelings. I’m not into that.,2020-07-15 20:19:58,"App is nice, but not for me",3,sanvello-anxiety-depression,922968861
False,"{'id': 16836401, 'body': 'Hi there! These crashes were related to the Facebook SDK issue that caused many iOS apps to crash. It has since been resolved by Facebook, and Sanvello has resumed working normally.', 'modified': '2020-07-23T16:44:42Z'}",klipp86,PLEASE HELP it’s not lunching. Enjoy it but need it to load. iPhone X IOS 13,2020-07-10 12:36:44,Helpful but crashing,3,sanvello-anxiety-depression,922968861
False,"{'id': 21095627, 'body': ""Thanks for your feedback, we're sorry that you've had trouble upgrading your account through your insurance. Please contact us at info@sanvello.com so we can take a closer look at this for you."", 'modified': '2021-02-16T18:47:49Z'}",HelloFellowRxConsumers!,Unable to upgrade and Sanvello does not offer support to resolve,2021-02-11 21:50:26,Upgrade through insurance does not work,1,sanvello-anxiety-depression,922968861
