title,userName,date,review,rating,isEdited,app_name,app_id,developerResponse
Her spirit is in her voice,Texas 48,2020-09-25 18:15:28,I can relax and heal within moments of listening to her.,5,False,insight-timer-meditation-app,337472899,
Each item takes too long to load,youwontletmefindanickname,2020-12-02 06:56:20,Wait time to load is ridiculous.,2,False,insight-timer-meditation-app,337472899,
Insight Timer,thunderinthesky,2020-09-26 04:57:43,"I want to be able to see HOURS LOGGED upfront in the profile please.

I want to be able to broadcast sessions live.

Bless!",4,False,insight-timer-meditation-app,337472899,
Thank you,debgoessailing,2020-08-19 11:39:33,A beautiful way to start the day,5,False,insight-timer-meditation-app,337472899,
Great help to my practice,Yogaelaine,2020-07-25 23:01:28,I love this app it really is special I recommend it to all my students 🧘🏻🧘‍♂️🙏💕,5,False,insight-timer-meditation-app,337472899,
Awesome app,Currigirlrn,2020-07-13 12:44:54,"I’ve used Insight Timer for 5+ years and it’s fantastic, reliable and beneficial for my mental and spiritual health. Love it!",5,False,insight-timer-meditation-app,337472899,
Great meditation app,hitoallfreecellers,2020-06-19 11:01:04,"I’ve found every meditation so far to help me relax, and have gained new insights into meditation",5,False,insight-timer-meditation-app,337472899,
Great resource,IdahoAndrea,2020-06-09 16:10:12,New to meditation and trying to be present.  I love having this at my finger tips to guide me along.,5,False,insight-timer-meditation-app,337472899,
Try it,RHendo8,2020-04-16 17:05:09,Not a big review person. This app is great. Really helping me along my transformation.,5,False,insight-timer-meditation-app,337472899,
Meditating,97-missE,2020-06-09 11:36:07,The app is very useful and helps with long or even short mediation for me. I love that it has varieties from mornings audios to calming audios. I am enjoying it.,4,False,insight-timer-meditation-app,337472899,
Great app!,Jkgillespie,2020-03-20 04:53:24,I love this app! It has way more free material on it than many of the other meditation apps!,5,False,insight-timer-meditation-app,337472899,
One of my favorite apps,Jackie e c,2020-03-12 12:16:13,So many great guided meditations available of all lengths and focuses,5,False,insight-timer-meditation-app,337472899,
Love it,Momdadvv6,2020-02-27 01:46:51,After two of those I am fast asleep,5,False,insight-timer-meditation-app,337472899,
First one that I didn’t like,wordgurl45,2020-01-06 12:08:38,Not a fan of this one at all. Starts out pretty morbid. And compares relationships to chocolate. People aren’t food. Bad analogy. Sorry.,4,False,insight-timer-meditation-app,337472899,"{'id': 12832923, 'body': ""It seems that your review was perhaps meant for a guided meditation, not the App. If this is the case, we would greatly appreciate it if you could reconsider your review :). For further enquiries, please don't hesitate to reach out to us at help@insight.co (not .com) Many thanks."", 'modified': '2020-01-10T01:44:26Z'}"
Awesome!,quietkrisl,2021-05-18 03:15:44,Very relaxing. Helps me unwind for bed. I like the wide range of music and meditations to choose from.,5,False,insight-timer-meditation-app,337472899,
Erased everything!,Daniellestlouis,2021-06-22 07:30:05,"As a paid member, I thought I could save favorites and download things to listen to on airplane mode. It used to work wonderfully. Now it’s erased all my favorites and downloads, and it’s useless to me. I will no longer be paying for this app.",1,False,insight-timer-meditation-app,337472899,"{'id': 23554780, 'body': 'Hi Daniellestlouis, I am so sorry about this and can restore all that is missing for you quickly. If you would be so kind as to give your details in the form below so I can find your account and contact you with our progress the developer team and myself will get started on it straight away. \u200bhttp://insight-timer.freshdesk.com/support/canned_forms/ebe5105308937f738e13dc739bddb2a2 \u200b', 'modified': '2021-06-24T01:37:17Z'}"
Lost my data and non-existent customer service,J Carter Wilson,2021-05-23 03:14:43,Latest update lost a bunch of my data. Even more disappointing is the complete lack of customer service. Contact form request for help goes into an abyss. They don’t practice what they preach.,1,False,insight-timer-meditation-app,337472899,"{'id': 23143610, 'body': ""We are very sorry you are experiencing these issues with the new update. Our developers are working tirelessly to find and resolve the issues so we can have you back to normal. We'd really like to get some more specific details and be able to update you directly as we fix it so if you would be so kind as to give us your details in the form below it would be of great help. Just copy the text below and paste it into a new tab in your browser. http://insight-timer.freshdesk.com/support/canned_forms/49b685b5de5f1f1f9497b8ddf39e6760"", 'modified': '2021-06-02T05:23:47Z'}"
Amazing insightful APP. Love it was truly blessed to find.,DizzyDesi81,2021-04-08 10:54:34,Thank you for providing this much needed service❤️,5,False,insight-timer-meditation-app,337472899,
Absolutely fantastic!,Tiger Lily 2020,2021-03-29 03:25:14,I’ve never slept better! That’s all I have to say!,5,False,insight-timer-meditation-app,337472899,
Awesome app,Jdick2u,2021-02-25 03:14:34,"It helps me sleep every night

Download this app if you have trouble sleeping!",5,False,insight-timer-meditation-app,337472899,
FAULTY TIMER FUNCTION!,studioarts,2021-03-27 07:47:08,"Yikes! I have used & loved this timer for years but lately (spring 21) it has been dying mid-sit and leaving me hanging. Please fix this! Other timers pale in comparison to what this used to be. Regrettably, bye for now.",3,False,insight-timer-meditation-app,337472899,
live this meditation app,catherine gail,2021-01-29 13:34:57,"I try to meditate every day, this is the best, I love the variety of meditations 
I’m thankful for insight timer🦋🤍🦋",5,False,insight-timer-meditation-app,337472899,
Keep it simple,Owen T Brown,2020-11-06 14:58:39,"Still, the best meditation a timer app I’ve used.",5,True,insight-timer-meditation-app,337472899,"{'id': 6945653, 'body': 'Dear Owen T Brown - Registration was introduced over 2 years ago. Please email us at help@insight.co (not .com) if you are unable to login to your original account. Many thanks, Insight Support.', 'modified': '2019-01-21T22:20:03Z'}"
A worthy “listen”,sani-hands,2020-09-16 19:17:58,Enlightment is available using the insight timer app!!,5,False,insight-timer-meditation-app,337472899,
Life stream  with David J kept breaking out and got cut off. .,very bad stream,2020-06-29 13:46:58,Please re launch again!,5,False,insight-timer-meditation-app,337472899,
Not working,soundgoddess,2020-08-26 03:09:07,"Most of the stuff i listen to cuts out after 4 minutes. But not all, some are fine. Weird. Certainly not going to subscribe if the free version is so glitchy.",2,False,insight-timer-meditation-app,337472899,
Grateful,Ohdutxjsugx,2020-06-13 11:46:03,"This was what I needed, a short meditation to start my day with gratitude. I feel prepared for the day.",5,False,insight-timer-meditation-app,337472899,
The best meditation tool,SusannaLiller,2020-05-15 09:52:33,The meditation timer has been a huge help to me in continuing my meditation practice.,5,False,insight-timer-meditation-app,337472899,
What a fantastic resource,stylostixis,2020-01-20 00:23:01,Every feature of the app is great and benefits one’s consistent practice.,5,False,insight-timer-meditation-app,337472899,
CANT GET BACK IN,Ligghb,2020-04-15 19:49:43,I have been using the app for 2 weeks and it’s been wonderful. Got kicked off for absolutely no reason and the app won’t allow me to sign back in or reset password. I contacted customer support but no response at all.,1,False,insight-timer-meditation-app,337472899,"{'id': 14696493, 'body': ""Hi Ligghb - We're really sorry to hear this. Our Customer Support team respond within 30 minutes. Please make sure to email help@insight.co (not .com) and our team can assist you. Many thanks. "", 'modified': '2020-04-16T04:31:20Z'}"
The best!,Steph1234567890,2021-06-23 11:31:42,"Diversity of people, teachings, music, stories, timers, guided meditations, talks…more!  I love this app because it has it all.",5,False,insight-timer-meditation-app,337472899,
Loss functionality,arlinmt,2021-06-25 16:25:45,This has gone from being my favorite app - uses several times daily- to one of the most worthless. The timer fir timed meditation is worthless. I’m giving them about 2 weeks before I dump it.,1,False,insight-timer-meditation-app,337472899,"{'id': 23615156, 'body': ""Hi arlinmt, Just to check in how has the font issue been going for you? We've done a few fixes with more on the way. Would be great to know if they are still there for you and if so get some details from you so we can find the issue and fix it.\xa0 What other functionality issues are you having? It would be wonderful if you could give us the specifics and your details in the form below so I can find the issues and update you on the progress. I'd really like to help you.\xa0 Here is the form http://insight-timer.freshdesk.com/support/canned_forms/81326fff91f8f7f99c851fe04724a082"", 'modified': '2021-06-28T02:08:33Z'}"
Fantastic meditation app,Kim S MFT,2021-03-22 15:26:52,"I’m really pleased with this app, and the beautiful meditations that are in it. As a psychotherapist, I will be recommending to friends and clients.",5,False,insight-timer-meditation-app,337472899,
Nice time keeper,no! nickname,2021-05-23 21:15:02,"Nice sounds for a timer, but don’t get too attached to your saved settings or “friends”. I lost the former with the last app update and all of the latter when I got a new phone. Impermanence, right?",2,False,insight-timer-meditation-app,337472899,"{'id': 23143509, 'body': ""We are very sorry you are experiencing these issues with the new update. Our developers are working tirelessly to find and resolve the issues so we can have you back to normal. We'd really like to get some more specific details and be able to update you directly as we fix it so if you would be so kind as to give us your details in the form below it would be of great help. Just copy the text below and paste it into a new tab in your browser. http://insight-timer.freshdesk.com/support/canned_forms/bcd8b53b90ce666778980957dde1c7c0"", 'modified': '2021-06-02T05:17:53Z'}"
Best App !!!,sinepainter,2021-03-20 10:16:51,My “Go To” app as I use it several times a day to stay connected 🙏✨💫,5,False,insight-timer-meditation-app,337472899,
10 min Meditation,ipoparome,2021-03-02 13:19:49,Very healthful listening to the soothing voice .,5,False,insight-timer-meditation-app,337472899,
Love!!!,yakkidiyak,2021-02-27 19:34:24,Love this app. So many varieties of meditations with different lengths. And I like how I can view by ratings & reviews.,5,False,insight-timer-meditation-app,337472899,
Life,Angel Love79,2020-12-08 23:52:13,During this time it helps me stay grounded and focused.,5,False,insight-timer-meditation-app,337472899,
Amazing,Maridelsol,2020-10-06 14:27:31,So helpful in this difficult time.,5,False,insight-timer-meditation-app,337472899,
Update removed my account,ellet13,2020-10-31 22:21:48,"I’ve been using Insight Timer for over three years, and I stupidly decided to update it, and now all of my information is gone, and it won’t allow me to login. I repeatedly get an error.",1,False,insight-timer-meditation-app,337472899,
Great app,princessa215,2020-10-08 13:41:47,Wish it was a little bit more user friendly but I love the instructors and guided meditations,4,False,insight-timer-meditation-app,337472899,
Love and thank you,Magda RM,2020-07-02 17:12:11,I absolutely love this app and program - thank you guys,5,False,insight-timer-meditation-app,337472899,
So many choices,12341234x,2020-06-16 12:14:58,"Tons of content,",5,False,insight-timer-meditation-app,337472899,
"Great timer app,  many uses.",dgprescott,2020-05-27 01:24:36,"I enjoy meditating with this app, and the custom timers and bells helps me with my yoga routine.",5,False,insight-timer-meditation-app,337472899,
Insight Timer is giving,bbbbahir,2020-05-16 19:48:40,Amazing application for meditation and guided meditation. Highly recommend,5,False,insight-timer-meditation-app,337472899,
Will listen again and again,Sandy L3,2020-03-27 23:51:44,She’s the best,5,False,insight-timer-meditation-app,337472899,
More free options,lil' mama86,2020-05-15 21:12:15,More free options are needed. Especially during the pandemic.,4,False,insight-timer-meditation-app,337472899,
Excellent resource!,Keys down,2020-03-19 05:30:56,So many guided options and program. This app is great did beginner and seasoned meditation practitioners alike.,5,False,insight-timer-meditation-app,337472899,
Wealth of Love and Inspiration,CMaytrott,2020-01-24 10:30:39,Always find knowledge for my head as well as wisdom for my heart on Insight Timer.,5,False,insight-timer-meditation-app,337472899,
Great for meditation,annwag123,2021-02-04 13:27:05,I thoroughly enjoy your app and appreciate the addition of playlists.,5,False,insight-timer-meditation-app,337472899,
The Sha-woman,dada7,2021-01-13 05:14:14,Sarah must be very attentive to her feelings and perceptions because she gave really great  guidance that released my emotions and brought me great acceptance and calm.,5,False,insight-timer-meditation-app,337472899,
Beyond happy,crazyluv4life,2020-09-13 12:05:27,This app has changed my life is such an amazing way.,5,False,insight-timer-meditation-app,337472899,
"Love, Love, Love This App!",bgoldenb,2020-09-02 20:07:48,This is my new all-time favorite app! I especially love the live events but need more of Sara Auster’s sound baths!,5,False,insight-timer-meditation-app,337472899,
Wow,Ninas1cat,2020-08-02 21:08:16,It helps you get to sleep in like five minutes !,5,False,insight-timer-meditation-app,337472899,
Love,kaitlynl1992,2020-05-30 00:21:33,Only in on day 2 and I love this. Was looking for something like headspace and I found it !! And it’s free,5,False,insight-timer-meditation-app,337472899,
The absolute BEST meditation app!,Tonimaj,2020-05-01 10:37:46,"Whether you choose the free version or the paid version, it’s the BEST!",5,True,insight-timer-meditation-app,337472899,"{'id': 1016910, 'body': 'We have just released a second update a few moments ago which addresses this bug. Please download the latest version and your problems should be solved! Many thanks. Christopher', 'modified': '2017-08-15T07:59:40Z'}"
Insight timer,caminowalker2013,2020-04-21 21:52:20,"Comforting words, thoughts, and prayers during this time of pandemic. Thank you.",5,True,insight-timer-meditation-app,337472899,"{'id': 3749681, 'body': ""You're making our day over here! Sending much love and gratitude to you."", 'modified': '2018-06-07T04:19:58Z'}"
Thank You,Rbhill,2020-03-03 14:41:56,The very best way to start the day. Thank you so much. This app is my pal.,5,False,insight-timer-meditation-app,337472899,
Nothing Pre Surgery?,Mhig,2020-03-08 12:54:58,I am surprised that you have no meditation or guided imagery to relieve anxiety before medical procedures and surgeries. There is good science behind doing this . Post surgery is quite a different issue.,3,False,insight-timer-meditation-app,337472899,
Great ap,Jsh111972,2021-05-11 07:08:32,Wonderful app to have when traveling and meditating.,5,False,insight-timer-meditation-app,337472899,
Bethany was perfec guided meditation  was fabulous!,sleepy bethany,2021-03-03 11:57:24,Bethany was perfect for sleeping she guided me into such a wonderful transient state I slept like a baby her voice was so soothing!,5,False,insight-timer-meditation-app,337472899,
Noisy spam; shamey not supportive,Expat With Normal Needs,2021-03-14 07:02:40,"Full of noisy visual clutter; hardly a break from the rest of the world. 

If I miss a day, it resets my counter, reminding me I’ve failed, & you cannot turn that feature off. I’m better off using Apple’s internal timer.  It knows how to shut up.",1,False,insight-timer-meditation-app,337472899,"{'id': 23119664, 'body': ""\u200bWe'd like to thank you for taking the time to write this review of the app. We would be happy to receive suggestions from you to further improve the app. \xa0We'd really like to get some more specific details and be able to update you directly so if you would be so kind as to give us your details in the form below it would be of great help. Just copy the text below and paste it into a new tab in your browser. http://insight-timer.freshdesk.com/support/canned_forms/b258e5ef3affd8534e68c6025710fa7e"", 'modified': '2021-06-01T06:15:18Z'}"
I’m hooked.,Marie D PNW,2021-02-17 16:03:44,Wow I’ve been doing this meditation for several days. It speaks to my soul.,5,False,insight-timer-meditation-app,337472899,
Variety,dfaridi,2020-11-11 11:21:35,Countless teachers with a multitude of styles of teaching and an incredible variety of meditations,5,False,insight-timer-meditation-app,337472899,
"All is well, all is okay, all is focused, all is peaceful with Insight Timer.",🆚Valeria Soto🆚,2020-10-05 02:26:32,Try it!,5,False,insight-timer-meditation-app,337472899,
Love this app,inspiredbyjamilla,2020-07-11 15:07:28,Paz is one of my favorite. But it seems like all of them are relaxing and nice .,5,False,insight-timer-meditation-app,337472899,
Insight Timer: Exceptional Meditation app,Lynnaki,2020-06-22 15:19:32,Easy to follow all the guided meditation with a wide variety of subjects. Beautiful music.,5,False,insight-timer-meditation-app,337472899,
Thank you,juneteenthBeda,2020-06-22 12:19:56,Thank you for adding more ethnically diverse voices to your app.,5,False,insight-timer-meditation-app,337472899,
My meditation timer rocks!,Trip80504,2020-06-07 00:47:02,"Ordinarily, I do a mantra meditation or a breathing meditation. Today, I did a guided meditation with Tara Brach. Something for anyone seeking a practice.",5,False,insight-timer-meditation-app,337472899,
Love this app!,Thederek80,2020-05-23 14:47:41,"Has all that I need to meditate, guided or just a wide variety of music!",5,False,insight-timer-meditation-app,337472899,
They have complicated UI over time. Neem to simplify with a better search.,Shrilll,2020-06-02 19:24:57,"Wish for a simplified UI, improved search.",3,False,insight-timer-meditation-app,337472899,
Better than Calm,Kicky67,2020-05-15 05:07:28,By 100%. Just my opinion.,5,False,insight-timer-meditation-app,337472899,
Very nice story,#JMH,2020-04-23 03:37:20,I found the story very easy to follow and to imagine and Lori’s voice is very welcoming and calming.,5,False,insight-timer-meditation-app,337472899,
Letting go,Lifelong dolphin fan,2020-02-14 01:37:38,Excellent. Just what I needed during this time in my life.,5,False,insight-timer-meditation-app,337472899,
Love Insight Timer,LeighAnnWald,2020-02-03 13:36:16,It has a meditation for whatever mood you are in.  Love the community and the contributors.  Great app.,5,False,insight-timer-meditation-app,337472899,
Perfect relaxation,greenveggist,2020-01-16 13:31:48,I am so much more calm using insight timers and highly recommend.,5,False,insight-timer-meditation-app,337472899,
Love this app...,Q&A07,2020-01-03 11:53:24,"...It has a meditation for everything. It helps me to be centered, focused, and calm my anxiety. Thank you!",5,False,insight-timer-meditation-app,337472899,
Gratitude,Eagle of the Snow,2021-06-25 00:26:03,"Such a beautiful collection of music to quiet the mind & to rejuvenate oneself! The vast variety of creative music fulfills healing, nourishing & replenishing the mind, body, spirit & soul!",5,False,insight-timer-meditation-app,337472899,
Free & helpful: perfect combination!,NorseArcher,2021-04-09 02:09:13,Many different topics and durations of meditations. And it’s free!!! It’s been so helpful. Thank you!,5,False,insight-timer-meditation-app,337472899,
1339 consecutive days disappeared,Faithful customer ....,2021-06-11 18:31:54,I had 1400+ days from November 2016 and 1338 consecutive days that were wiped out for no reason. No response from Insight Timer. Very Discouraging. I realize that is a somewhat minor detail from many perspectives but it was important to me. Have switched to Muse.,1,False,insight-timer-meditation-app,337472899,"{'id': 23360459, 'body': ""We are very sorry you are experiencing these issues with the new update. Our developers are working tirelessly to find and resolve the issues so we can have you back to normal. We'd really like to get some more specific details and be able to update you directly as we fix it so if you would be so kind as to give us your details in the form below it would be of great help. Just copy the text below and paste it into a new tab in your browser. http://insight-timer.freshdesk.com/support/canned_forms/565757539c6a10b3a9e1385e2419235f"", 'modified': '2021-06-14T04:20:09Z'}"
Love,Studiotwoeleven,2020-11-08 15:05:55,"I really love this app for so many reasons, the writing meditation is one of my favorites 💕",5,False,insight-timer-meditation-app,337472899,
Great app,itzKay81,2020-10-01 02:57:17,"I love this app, I have learned a lot and have found great teachers on this app.",5,False,insight-timer-meditation-app,337472899,
Divine,Kim4441,2020-07-13 17:39:19,"Your voice had this healing strength that is just divine. Thank you so much.
💚💜💙",5,False,insight-timer-meditation-app,337472899,
Trying to update profile,MrsUno,2020-07-16 02:01:16,But it’s not working. It’s bugged out. There is also no option to delete profile. Why is that?,2,False,insight-timer-meditation-app,337472899,
Live Giving,FrustratedMovieGuy,2020-07-09 13:14:31,"This app has been vital to redirecting my energy, thoughts and physical wellbeing.",5,False,insight-timer-meditation-app,337472899,
Special,ImImpressed,2020-05-03 16:09:04,Try it out.,5,False,insight-timer-meditation-app,337472899,
Guided Body Scan Serene,JuzBeing,2020-03-22 19:59:27,"I appreciated her voice, the flow, the emphasis on gratitude invitations as a reoccurring theme.

With thanks in these Covid19 times",5,False,insight-timer-meditation-app,337472899,
Beautiful way to begin my beautiful day.,Poorer for using,2020-03-02 18:01:59,My first meditation-thankful for this site.,5,False,insight-timer-meditation-app,337472899,
Beautiful,Vee Mendoza,2020-01-31 14:16:41,"Thank you so much , appreciate you!",5,True,insight-timer-meditation-app,337472899,"{'id': 7517169, 'body': 'And thank you for taking the time to leave us a wonderful review. ❤️', 'modified': '2019-02-28T23:21:23Z'}"
Great App!,kimberlyhcampbell,2020-01-23 23:33:54,"Tons of great content, does everything you need it to do.",5,False,insight-timer-meditation-app,337472899,
Awesome!!!!!,MAJ369,2020-01-16 04:24:47,This is by far my favorite meditation app ever! Highly recommended. Thank you Insight Timer! ❤️,5,False,insight-timer-meditation-app,337472899,
Preview,pilavil,2021-03-14 12:07:52,"I’m just tinkering with meditation, and this is very promising indeed. Thank you for the intro, I will contribute if it becomes an evergreen habit.",5,False,insight-timer-meditation-app,337472899,
Poor Business Practices,zhornbe,2021-05-28 11:19:31,I strongly recommend against this company. They charged me $60 for a subscription without my consent to do so and have so far refused to refund it even though I cancelled within minutes of the automated charge.,1,False,insight-timer-meditation-app,337472899,"{'id': 23140535, 'body': ""\u200bThank you for bringing this to our attention. We completely understand that you encountered a problem with your Member Plus subscription.\xa0We'd really like to get some more specific details and be able to update you directly as we fix it so if you would be so kind as to give us your details in the form below it would be of great help. Just copy the text below and paste it into a new tab in your browser. http://insight-timer.freshdesk.com/support/canned_forms/b329aad20199da2c98761feeec030c3b"", 'modified': '2021-06-02T01:36:01Z'}"
Please fix,Awakeallnightnow,2021-05-06 07:00:37,This app has been my favorite for months and now the most recent update has ruined it.  All of my favorite meditations now begin at the final 6 seconds and are then done. Please correct this obvious glitch.,1,False,insight-timer-meditation-app,337472899,"{'id': 23143654, 'body': ""We are very sorry you are experiencing these issues with the new update. Our developers are working tirelessly to find and resolve the issues so we can have you back to normal. We'd really like to get some more specific details and be able to update you directly as we fix it so if you would be so kind as to give us your details in the form below it would be of great help. Just copy the text below and paste it into a new tab in your browser. http://insight-timer.freshdesk.com/support/canned_forms/a221da6ed9d6e27772fe64dd789341c1"", 'modified': '2021-06-02T05:28:23Z'}"
Audio cuts in and out on some guided meditations,7radio1,2021-04-07 17:50:54,The timer will keep going but the audio cuts in and out.  I’m on an iPhone 12 Pro.  Would really love to use this app so please fix this!,2,False,insight-timer-meditation-app,337472899,"{'id': 22197070, 'body': ""\nHi there, please do the following just to refresh the connection on your end\n> Sign out in the app\n> Restart your device by turning it off and on again after 60 seconds\n> Re-login to the app\n> Go to My Profile (profile picture, bottom right)\n> Swipe down multiple times to get the latest feed from our server.\nIf that doesn't solve the issue, please write us an email at help@insight.co so we can help you resolve the issue. Thanks"", 'modified': '2021-04-12T16:19:57Z'}"
lifts you up!,Tahoemermaid,2021-02-26 13:42:35,"She lifts you up off of the low, turns your focus to positive love!",5,False,insight-timer-meditation-app,337472899,
The best decision I made in 2020,n&nreddy,2021-01-10 04:04:58,This app got me through the toughest times. Thank you,5,False,insight-timer-meditation-app,337472899,
The Best!,@aglick4,2020-11-11 23:18:43,Would recommend this app to anyone! Has guided meditations & beautiful pieces of music.💟☮️,5,False,insight-timer-meditation-app,337472899,
Love it,Ch1265,2020-11-01 22:56:57,I love this app.  Use it daily.  Every day for more than a year,5,True,insight-timer-meditation-app,337472899,"{'id': 11182281, 'body': ""Hi Ch1265 - Thanks for all the love and support! We're truly grateful. "", 'modified': '2019-10-11T03:35:27Z'}"
Best sleep ever!,tfbambi,2020-10-13 04:06:17,I love Jennifer Piercy! So soothing. I sleep so well after listening to anything she offers,5,False,insight-timer-meditation-app,337472899,
Better than headspace,joes hmoe1286648463,2020-10-07 15:16:17,Tons of high quality free meditations of all shapes and sizes.,5,False,insight-timer-meditation-app,337472899,
Amazing mindful opportunities,LAR68$,2020-09-22 12:00:02,Thank you InsightTimer I am grateful to have been given thus gift.,5,False,insight-timer-meditation-app,337472899,
The best,Adgate_S,2020-08-16 19:34:57,Best mindfulness app after trying them all.,5,False,insight-timer-meditation-app,337472899,
Excellent,Zack S. S.,2020-08-14 10:53:00,Best and most giving library of free content,5,False,insight-timer-meditation-app,337472899,
Best mediation app,YeetDatBoi,2020-07-02 13:31:02,I always enjoy this app for its simple and intuitive design,5,False,insight-timer-meditation-app,337472899,
Categories,wbmccullough,2020-05-10 13:22:58,The initial beginner categories to choose from to meditate are Spot On for me!,5,False,insight-timer-meditation-app,337472899,
Perfect,klygrl2,2020-04-06 23:50:44,"As a novice, this segment offers the right amount of guidance to support me as I embark upon my practice.",5,False,insight-timer-meditation-app,337472899,
Best app for Meditation,Cosmomeng,2020-04-02 17:13:53,A wide selection of options for beginners as well as well practiced meditation.,5,False,insight-timer-meditation-app,337472899,
Fantastic,hawkinflight,2020-03-29 14:20:50,Easy to use and wonderful meditations and courses.,5,False,insight-timer-meditation-app,337472899,
Perfect for this moment,M123*,2020-03-21 16:36:16,Thank you,5,False,insight-timer-meditation-app,337472899,
Life Changing and FREE!,NO NAME23456789900,2020-01-06 15:56:37,"Insight timer makes the awesome habit of meditating so easy and incredibly enjoyable.
Great guided meditation - Great courses-Great podcasts.",5,False,insight-timer-meditation-app,337472899,
The best investment,jamieisfancy,2021-05-22 12:13:52,"Between live classes and the breadth of meditations, buy and use this app!",5,False,insight-timer-meditation-app,337472899,
Quick and relaxing,mjalfaro0220,2021-05-13 15:49:41,Great guided access very relaxing,5,False,insight-timer-meditation-app,337472899,
Hands down- best app I’ve ever seen.,Dawn 327,2021-04-14 10:14:36,I use Insight Timer everyday.,5,False,insight-timer-meditation-app,337472899,
Great app,JoseMeditatingInCR,2021-02-27 03:06:55,"For beginners the guided meditations are excellent, for intermediate the music and background are fantastic. Live events are fantastic, love the app!",5,False,insight-timer-meditation-app,337472899,
Insight is A Delight,lucytheRagdoll,2021-03-15 16:12:45,Often use soft relaxation music to wind down. Much of the music can be used this way.,4,False,insight-timer-meditation-app,337472899,
something for everyone,(lil)yulia,2021-01-18 17:59:09,"there is so much variety in length, teacher, facilitator style, live or recorded, music, and so on. there is something for me any time and everyday and there is something for anyone in anywhere in their mindful journey",5,False,insight-timer-meditation-app,337472899,
So much content,S.H.Elliott,2021-01-13 14:02:21,"Such diversity in options, teachers, topics and more. A great app for mediators at any stage of the journey.",5,False,insight-timer-meditation-app,337472899,
Great way to start my day!,LindsayFeeney,2021-01-11 12:50:07,I am learning to meditate and this app is perfect!! Love the tracker to keep me motivated,5,False,insight-timer-meditation-app,337472899,
Terrific!!,minkyvont,2020-12-16 21:43:05,Thank you for this beautiful app. The sleep music really is helpful!,5,False,insight-timer-meditation-app,337472899,
Insight,Judwoman,2020-11-01 23:35:44,I have never felt so in tune to me and my awareness of how I am. Thank You,5,False,insight-timer-meditation-app,337472899,
Kindness to myself,zunilm,2020-10-20 16:06:02,This was an awesome meditation that was shared with me exactly when I needed it. Thank you,5,False,insight-timer-meditation-app,337472899,
Life changing,MJCHHI,2020-09-18 12:06:55,"This is such an AMAZING app and has brought such peach, relaxation and purpose to my daily life❤️",5,False,insight-timer-meditation-app,337472899,
Love it,curlgirlie,2020-08-29 15:34:54,The best meditation app I’ve tried so far. Easy to stick to.,5,False,insight-timer-meditation-app,337472899,
Helpful meditation,AthenaSassy,2020-08-10 22:24:40,This short meditation is perfect for everyday worry!  Thank you!  Shalom,5,False,insight-timer-meditation-app,337472899,
Love this App!!!,Jennifer Lea Coleman,2020-08-07 10:58:32,"I love the timer, tracking and the teachers. All so good! 
Thank You!",5,False,insight-timer-meditation-app,337472899,
Very helpful!,Tequila_Cat,2020-07-17 18:42:06,I was feeling very stressed today and this help a lot.,5,False,insight-timer-meditation-app,337472899,
Best meditation app on the market!,Hockey jay,2020-06-28 13:38:07,Versatile for any type of meditation you need at any time! 🥰,5,False,insight-timer-meditation-app,337472899,
Has been a big help to me!,Sally F,2020-05-28 12:30:50,Try it!,5,False,insight-timer-meditation-app,337472899,
Grounding,middyfeet,2020-05-23 14:09:49,A lovely variety of ways to explore connecting to yourself and replenishing.,5,False,insight-timer-meditation-app,337472899,
Excellent App,Renie Corinnie,2020-05-21 01:29:54,"The best by far for relaxation, unwinding meditation and mindfulness! Will recommend very highly to all....",5,False,insight-timer-meditation-app,337472899,
Great app!,bedubdc,2020-04-26 13:26:22,"Many great meditations of all lengths, music, quality instruction, etc.",5,False,insight-timer-meditation-app,337472899,
Beginner,entrepreneurmomma,2020-03-20 19:15:50,Love this app! Am a beginner. Love how I can chose by time. And the kids help me integrate meditation with my kids!,5,False,insight-timer-meditation-app,337472899,
Great timer,Scott N. See,2020-03-04 14:33:08,"That's all that use it for, but it does a great job of that.",5,False,insight-timer-meditation-app,337472899,
Meditation expert app,speedy497,2020-03-01 13:04:39,Love the timer and the courses worth every penny. Life changing the instructors are amazing so precious for mediation,5,False,insight-timer-meditation-app,337472899,
Amazing,Marilis Martinez,2020-03-01 02:58:51,Use it to fall asleep every night :),5,False,insight-timer-meditation-app,337472899,
A wealth of wonderful mindfulness and wellbeing practices at your fingertips!,becauseitsmyshow,2021-05-10 01:26:46,Best meditation and yoga app I’ve found!,5,False,insight-timer-meditation-app,337472899,
It stopped working,KassieDS,2021-05-24 13:22:46,It worked wonderfully for so long and now I can’t even play my bookmarked meditations.... not sure what happened but the whole app is messed up now and won’t load anything.,1,False,insight-timer-meditation-app,337472899,"{'id': 23013538, 'body': ""Hello KassieDS, we're really sorry to hear that you are having problems playing your Bookmarks on the app. Kindly update the app to the latest available version and then restart your device to see if this fixes the issue you are experiencing. If the issue is not resolved kindly send us an email at help@insighttimer.com and attach screenshots of the issue so we can investigate further."", 'modified': '2021-05-26T05:16:59Z'}"
