date,isEdited,userName,rating,review,title,app_name,app_id,developerResponse
2020-06-10 01:39:15,False,Hatyynothaty,4,"It helps me sleep, but can you offer more free options?",Amazing,slumber-fall-asleep-insomnia,1109543953,"{'id': 16863368, 'body': 'Upgrade to version 2.11.3.  We’ve added 18 free stories and sleep sounds.  Go to the sleep library and scroll to the right until you get to the section titled Free.', 'modified': '2020-07-25T11:43:29Z'}"
2021-06-07 14:19:05,False,ruururuhdbcbmcncnc,5,Sleep till 750 well I just did How does maze,Game changer,slumber-fall-asleep-insomnia,1109543953,
2021-01-09 04:14:47,False,@@(0#,5,I love it,Great the sounds and voice are really soothing,slumber-fall-asleep-insomnia,1109543953,
2020-04-23 13:26:18,False,my oh my 12345797,5,I have really bad insomnia and this is the first thing to help that is not drugs.,Amazing,slumber-fall-asleep-insomnia,1109543953,
2020-11-04 02:46:40,False,AmandaBenton84,1,"What am I paying for, exactly? The stories are the same. Slumber requires the best possible internet condition, so if you’re somehow with good WiFi you can’t rely on slumber because slumber requires 5G WiFi. I would not recommend.",No UPDATES,slumber-fall-asleep-insomnia,1109543953,"{'id': 18933785, 'body': 'We release new content twice a week.  Check the ""Just Added"" section of the Home screen for a list of newly released items.  We release new software updates at a slower pace but have one coming out soon.', 'modified': '2020-11-06T05:37:26Z'}"
2020-06-10 03:56:47,False,Melli Lee,4,"There was a “Cleaning a Typewriter” asmr that I loved hearing and calmed my anxiety. It was very different but I enjoyed it. It’s no longer there, disappointing.",What Happened to ASMR?,slumber-fall-asleep-insomnia,1109543953,
2020-03-27 01:36:30,False,Sandman's Mom,5,I enjoy the stories in Slumber.  They are calming and sleep promoting. It’s like a lullaby.,Now I Lay Me Down to Sleep.,slumber-fall-asleep-insomnia,1109543953,
2020-03-20 06:08:09,False,Olivia Moore Boyce,5,This app is the best app ever. I definitely recommend this app for everyone!,AMAZING,slumber-fall-asleep-insomnia,1109543953,
2020-02-12 17:22:12,False,Kris in Carmel,5,"I love this app and use it every night!
Thank you kris",Awesome!,slumber-fall-asleep-insomnia,1109543953,
2020-01-23 04:54:24,False,gogeta blue fan,2,Why do you need money to help people fall asleep like really I have some problems sleeping and I thought this was the app to help me sleep but no you just have to need money😩😩😩😭😭,Just why😭😭😭😭😩😩😩😩😩😩,slumber-fall-asleep-insomnia,1109543953,
2020-10-15 21:36:15,False,Herbie Khan,5,Always works,It works,slumber-fall-asleep-insomnia,1109543953,
2020-08-30 15:16:53,False,Ocean_vibezzz,5,It helps me fall asleep every night!,Very good,slumber-fall-asleep-insomnia,1109543953,
2020-04-27 12:42:39,False,dcgghlooktj,5,It has so much and it helps me very much,Very good,slumber-fall-asleep-insomnia,1109543953,
2020-05-29 06:33:21,False,breesensei,1,"You have to pay for 90% of the content. Just download insight timer and it’s super freeeeee. Sure you can pay for a subscription, but 80% of their content is free. It’s better, more healing, less gaudy.",Meh gotta pay,slumber-fall-asleep-insomnia,1109543953,
2020-11-30 06:48:47,False,Mahinahoku😍,5,I use this app for insomnia,I can never remember falling asleep!,slumber-fall-asleep-insomnia,1109543953,
2021-04-12 06:41:41,False,ForgiveeSweat,1,So I was doing this for a week now right? So what happened was I clicked on something and my avast app said there was a malicious website everytime I clicked it and so I deleted it because it was a virus so don’t download it.,DONT DOWNLOAD THIS,slumber-fall-asleep-insomnia,1109543953,"{'id': 22354353, 'body': ""Hi FirgiveeSweat, Thank you for your feedback. Your avast software may have detected a different software or unsafe website that's not entirely related to our app. Slumber is one of the most popular sleep apps and Apple has featured  it in the app store in several categories.  If you still have issues please email us at support@slumber.fm."", 'modified': '2021-04-20T13:55:09Z'}"
2020-08-18 02:49:49,False,bjorklob nah jk(rainfox),5,I love it helped me get thro such a tough time in my life ❤️,Thank you,slumber-fall-asleep-insomnia,1109543953,
2020-06-27 07:10:01,False,Dedee4545,5,"I just started listening to the first part of king Arthur but it sounds really good. I did not like the one about the Vikings because it was stressful listening to evil heartless stealing heads that ransacked and stole from villages. 
With her French, Elaine I believe her name is, is really good except for the fact that she’s too fast. She needs to slow it down a tad. In fact it would be my advice to all of the Sleep narrators to go about the speed of the male French whisperer. He is very good even if it was a microscopic amount slower it might be even better. And my to only complaints are,The writers would write better. Andthat there would be more visuals, poetic wording with colors and relics, the writer needs to put a tad more sophistication I am just saying it would be great if it were like Calm – Alan Sklar – the Easter island. Is very good writing, very poetic and full of visuals and mystery. Now back to the French whisperer, he speaks is so caring to his audience. You can feel theCaring concern for the audience to fall to sleep. He has it at such a great ability in this area, to convey that he love & cares and it is very soothing. I do wish that he would read more clear. I cannot understand all his words. I am part French so I do like listening to a French accent but I wish that I could hear the English annunciation better. Thank you for reading my message. You have a great thing going. Unfortunately I only like the French whisperer and Elaine the female French whisperer. But like I said I can’t go to sleep with Elaine because she reads too fast.I especially like how she has a nice low voice. I have a low voice as well.
Please do keep writing more history sleep stories. I believe there is a speaker by the name of TJ who sounds just like alan‘s glory. I believe you would do really well to have a speaker/reader thatReeds nice and slow like these to do.. Darcelle Faure",King Arthur,slumber-fall-asleep-insomnia,1109543953,
2020-12-04 17:00:23,False,mesteckal,5,I love this app best sleep I’ve gotten in a long time so relaxing,Best sleep app,slumber-fall-asleep-insomnia,1109543953,
2020-10-14 03:02:20,False,Amusementparker,5,Totally fabulous!,Just for this moment,slumber-fall-asleep-insomnia,1109543953,
2020-05-26 06:57:35,False,Jeremihd,5,This app has saved my sleep life!,Amazing!,slumber-fall-asleep-insomnia,1109543953,
2020-04-28 02:03:11,False,follow me on insta Rawn.moses,5,It’s super helpful if I could I’d give 10 stars.,Chicken Wayne,slumber-fall-asleep-insomnia,1109543953,
2021-02-10 20:31:52,False,Lsndnjxbwwbjabdn,5,It works really well and I love it makes me repay clam,Very helpful,slumber-fall-asleep-insomnia,1109543953,
2021-03-25 12:27:26,False,r1k8g5,3,I’ve just tried the free samples and the stories and narration are OK. Maybe the paid version is better.,Review,slumber-fall-asleep-insomnia,1109543953,
2020-10-03 07:06:49,False,Aiesha 25,5,This app is awesome the best part is the mediation part before ya know it ur knocked out!!!,Relaxing,slumber-fall-asleep-insomnia,1109543953,
2020-09-02 11:43:28,False,emmalynnrn,5,Excellent selection of stories and meditations,Perfect sleep app,slumber-fall-asleep-insomnia,1109543953,
2020-04-07 05:54:04,False,kayleeshnaylee,5,"This helps me sleep so well, I recommend it!",I love this app!!,slumber-fall-asleep-insomnia,1109543953,
2020-07-25 05:39:33,False,juliajade272,3,"Please add more free options, i’m tired of the same 3 every night. 
Thanks",Have some comments.,slumber-fall-asleep-insomnia,1109543953,"{'id': 16863237, 'body': 'We’ve added 18 free stories and sleep sounds.  Go to the library and scroll to the right until you get to the section titled Free.', 'modified': '2020-07-25T11:25:53Z'}"
2020-03-19 03:28:05,False,carolyn c lawley,1,This app used to be good like a year ago but now like everything u have to pay for and like not even rain sounds are free so like why the well I now what it’s not worth it don’t get this app,Ugh,slumber-fall-asleep-insomnia,1109543953,
2020-09-25 03:31:18,False,PA'smommy,5,Can't sleep without it,Love it!,slumber-fall-asleep-insomnia,1109543953,
2020-07-30 12:50:54,False,Macksthetic,5,"This app does the job! No complaints, just sleep",zzz...,slumber-fall-asleep-insomnia,1109543953,
2020-05-05 06:42:35,False,dkkehsidnsjdjdjeniekdzjjxhjs,5,🥰,I love this app 🤍🤍🤍I recommend this for people that like to sleep,slumber-fall-asleep-insomnia,1109543953,
2020-04-13 03:06:08,False,Rainforestgirl,5,Thanks for making this app it helps me sleep 🤴🏿!,Good,slumber-fall-asleep-insomnia,1109543953,
2020-12-09 02:30:32,False,SM72601,5,I love this app it makes it so easy to fall asleep,Great app,slumber-fall-asleep-insomnia,1109543953,
2020-11-13 10:10:14,False,BP67523,5,"Combined with Bluetooth sleep mask headphones, this app is great for night shift workers that sleep in daytime.  Amazing.",Wonderful App,slumber-fall-asleep-insomnia,1109543953,"{'id': 19117356, 'body': 'Hello BP67523, thanks for the 5-star review! We are delighted to hear that you enjoy the app and found it helpful. :) Thank you for using Slumber! Lee', 'modified': '2020-11-15T19:30:48Z'}"
2020-04-28 23:46:04,False,charlottecaprice,5,Every story I’ve listened to has me knocked out. I love it,Love it,slumber-fall-asleep-insomnia,1109543953,
2020-09-05 11:18:06,False,FIRE ROSE 6574,4,It’s fine it’s just that will  not Let me  voice actor😢,It is good,slumber-fall-asleep-insomnia,1109543953,"{'id': 17881238, 'body': ""I'm sorry to hear that you weren't selected to be a voice actor for the app.  Please write in again and see if you can help support our app in other ways.  We are always looking for beta testers to help with product feedback."", 'modified': '2020-09-15T03:34:10Z'}"
2020-07-11 04:04:24,False,hogwarts_fl,1,"theres no option for any free stories and some
people want just want to GO TO SLEEP without paying a arm and a leg for it. so if i had any suggestions it would be to add more free story options",i hate it 💀,slumber-fall-asleep-insomnia,1109543953,"{'id': 16863340, 'body': 'We’ve added 18 free stories and sleep sounds.  Go to the sleep library and scroll to the right until you get to the section titled Free.', 'modified': '2020-07-25T11:39:35Z'}"
2020-07-13 14:36:43,False,maymaybug1016😃😅🍡,5,I will put the journey begins on I fell asleep five minutes,So nice,slumber-fall-asleep-insomnia,1109543953,
2021-02-23 04:25:19,False,Lawlz190239,4,I get the best sleep with slumber. I’m a little sad that the barbershop is no longer free to listen to.,Love the app,slumber-fall-asleep-insomnia,1109543953,
2020-05-11 03:10:44,False,IEATPINES,5,It really helps with my anxiety and I’m ONLY 11 UwU,It really helps,slumber-fall-asleep-insomnia,1109543953,
2020-07-13 05:08:01,False,down hill quikly,3,Relaxing but to many things are locked. I can access very little.😢🙁,Meh,slumber-fall-asleep-insomnia,1109543953,"{'id': 16863334, 'body': 'We’ve added 18 free stories and sleep sounds.  Go to the sleep library and scroll to the right until you get to the section titled Free.', 'modified': '2020-07-25T11:38:14Z'}"
2020-05-01 10:27:41,False,bckaroo,5,I love y’all,Helps Me every night,slumber-fall-asleep-insomnia,1109543953,
2020-04-10 06:00:55,False,Owlz12!,5,Fall asleep in about 10min at most!!!,Fall asleep in about 10min at most!!!,slumber-fall-asleep-insomnia,1109543953,
2020-01-23 02:14:51,False,cowkaseycow,5,This is really good keep it up I love this app so much,Love this,slumber-fall-asleep-insomnia,1109543953,
2021-06-27 05:40:56,False,you make people smile!!!❤️,5,I love this app because it really helps me sleep 😴 so yeah love!!!,Really helps!,slumber-fall-asleep-insomnia,1109543953,
2021-04-20 11:44:47,False,katieboy13,5,This is the best game ever you should play it,:),slumber-fall-asleep-insomnia,1109543953,
2020-07-13 02:53:21,False,[€<Lover girl]>£,5,This is the best app ever I love it it helps me sleep perfectly absolutely perfect!!!!,Hdgsjs,slumber-fall-asleep-insomnia,1109543953,
2020-02-18 12:00:11,False,pabdz,5,Slumber really helps me fall Asleep at night now,Slumber,slumber-fall-asleep-insomnia,1109543953,
2020-04-09 07:18:21,False,✅💕❤️,5,"Sleep  with this app is amazing 
Thank you",Sleep,slumber-fall-asleep-insomnia,1109543953,
2021-03-16 03:09:23,False,beachrx,1,Tried to open multiple times. Updates current. App refuses to open.  Worthless.,Worthless. Won’t Even Open. Crashes.,slumber-fall-asleep-insomnia,1109543953,"{'id': 21747166, 'body': ""Hi beachrx,\n\nWe're so sorry the app would not open for you.  We've figured out the problem and rushed a fix out.  It should be available for download now.  Version 3.3.1 or newer should work for you now.  If you still have issues please email me at support@slumber.fm"", 'modified': '2021-03-19T05:17:37Z'}"
2020-03-20 15:00:34,False,papaoslakh,5,"Calm was ok but YOU NEEDED 
PREMIUM TO DO EVERTHING I
Like this way more and really 
Relaxes me when I’m sleeping!
5 STARS!",Better than calm.,slumber-fall-asleep-insomnia,1109543953,
2021-06-30 04:09:10,False,Jamielulu,5,"I use it every night, love it!",Sleepy,slumber-fall-asleep-insomnia,1109543953,
2021-02-23 07:21:56,False,junebug7421,1,"I had one favorite story that always put me to sleep that I used for two years, now all of the sudden I have to pay for it. I don’t agree.",Not happy,slumber-fall-asleep-insomnia,1109543953,
2020-02-03 03:00:28,False,lisalovbe,4,"Love it I wish that all of them would be free but I still love it ,it is really cool",N,slumber-fall-asleep-insomnia,1109543953,
2020-11-27 16:40:10,False,yauuuuudg,5,It helped me sleep and I Would not wake up,Lol,slumber-fall-asleep-insomnia,1109543953,
2020-03-25 13:00:40,False,Dvs48,3,"Although it is a free app most of the stories and subjects are in- app purchases, that is why I rate it at three star",Slumber,slumber-fall-asleep-insomnia,1109543953,
2021-01-28 10:04:33,False,new1836582,5,This is a really good app to make me sleep!,It helps me sleep,slumber-fall-asleep-insomnia,1109543953,
2021-01-19 16:24:41,False,Geridoc50,5,Especially like Catherine Jackson and Elizabeth Grace! Thanks for your helpful app!!,Great app! Soothing and empathic!,slumber-fall-asleep-insomnia,1109543953,
2020-07-17 11:25:48,False,artbySNO.,1,"Ever since they put their new update in 2 days ago, NONE of my alarms go off! I have 3 set for every day and I have NEVER had an issue til the last 2 days with this update. 🤦🏻‍♂️🤬",🤦🏻‍♂️🤬,slumber-fall-asleep-insomnia,1109543953,"{'id': 16863329, 'body': 'Can you please update your iOS to version 13.6. We think the issue might actually be with the alarm app on the older iOS version.', 'modified': '2020-07-25T11:37:14Z'}"
2020-12-02 03:39:27,False,Esa0718,5,Amazing stories and sounds that relax and allows for relaxation and sleep.,Goodbye Sleeping Pills!,slumber-fall-asleep-insomnia,1109543953,
2020-05-15 06:07:17,False,bts1234567891092,5,This is the BEST APP ever created I fall  asleep so fast I have know Leda how it ends,Niceeeeeeeeeee (jojo reference),slumber-fall-asleep-insomnia,1109543953,
2020-05-08 03:08:12,False,Doc2301,1,The stories stop dead in the middle many times. Frustrating NOT sleep inducing. I was told to download the story first which I did (despite gobbling storage) but it DIDNT help.,Tech issues,slumber-fall-asleep-insomnia,1109543953,
2021-04-10 14:32:31,False,The cheeto girl,5,The app is amazing very calming. I fell asleep in the middle off the story.,Amazing App,slumber-fall-asleep-insomnia,1109543953,
2021-04-08 03:26:01,False,OatsJam,2,I had this app till it started kicking me out and acting up my phone but other than that it’s good,Hey,slumber-fall-asleep-insomnia,1109543953,
2021-03-08 23:52:01,False,TravelJewell,5,The best app for sleep. I love combination of music or meditation with nature sounds!,I love love love it!!,slumber-fall-asleep-insomnia,1109543953,
2020-04-23 02:43:47,False,superfrey,5,A soothing end to the day.,enjoy,slumber-fall-asleep-insomnia,1109543953,
2020-12-29 16:19:15,False,Kat 👌😝😂😝,1,"This is an amazing app, and I’ve used it a few nights now- but- there is like 4 free stories! This is an amazing idea, but just make more stories free, and more downloads will endure.","It’s great, but premium",slumber-fall-asleep-insomnia,1109543953,
2020-04-09 02:16:50,False,sal0mal,5,The best app for sleeping I’ve used so far. ¯\_(ツ)_/¯,Solid,slumber-fall-asleep-insomnia,1109543953,
2020-03-31 10:20:12,False,amalia12880,5,Love this app it’s very relaxing and refreshing and peaceful,Relaxing,slumber-fall-asleep-insomnia,1109543953,
2021-01-01 08:24:06,False,nyny nuck,5,Best sleeping app ever,Slummer is the best app ! It sent me to sleep very fast on a very soothing.,slumber-fall-asleep-insomnia,1109543953,
2020-05-17 15:01:18,False,maybe_jaden,1,This app is really creepy and the first story was a guy telling history stories but I don’t like history at all.i don’t recommend this app...,I hate this,slumber-fall-asleep-insomnia,1109543953,
2020-12-25 04:39:12,False,Ddss74,5,It made me really sleep well,Love sleep,slumber-fall-asleep-insomnia,1109543953,
2020-08-11 02:32:33,False,Keke Low,5,This app always puts me to sleep and I love it!!!,I love this app!,slumber-fall-asleep-insomnia,1109543953,
2020-02-02 20:35:45,False,norasalehi,3,too many of them are in perimium version and someone like us in another country cant afford to spend the much money uk i think it should be more free ones and it suddenly stops sometimes,bug,slumber-fall-asleep-insomnia,1109543953,
2021-02-01 13:55:18,False,😴💤🛌😪🥱,5,Fall asleep every time,Great app!,slumber-fall-asleep-insomnia,1109543953,
2020-06-04 13:43:13,False,Chewbaby13,5,Loving the bedtime stories.  Helps me with the insomnia.,Helpful,slumber-fall-asleep-insomnia,1109543953,
2020-07-13 22:14:13,False,Ken$ei,1,They will let you cancel the subscription but you’ll end up having to pay regardless.,DO NOT trust the free trial.,slumber-fall-asleep-insomnia,1109543953,
2020-05-23 02:45:11,False,stara fire,5,Really helps with my sleep.,Slumber,slumber-fall-asleep-insomnia,1109543953,
2020-01-12 06:10:01,False,Keyla😋,5,Best app ever Made it helps me sleep for an hour,Wut,slumber-fall-asleep-insomnia,1109543953,
2020-01-09 10:20:41,False,bver12,1,This app design is terrible and won’t let me cancel my subscription. I got screwed into paying $42.,Wouldn’t let me cancel the trial,slumber-fall-asleep-insomnia,1109543953,
2020-08-10 03:28:59,False,11srob,4,The app is great I just wish it was free.,Money who?,slumber-fall-asleep-insomnia,1109543953,
2020-07-21 09:56:09,False,Prodigyuser,1,They aren't clear in the description.  Unless you want to pay $8 a month I wouldn't even do the trial.,Only 7 days free,slumber-fall-asleep-insomnia,1109543953,"{'id': 16863266, 'body': 'The annual price is 50% off and we’ve added 18 free stories and sleep sounds.  That will continue to work after the trial ends.', 'modified': '2020-07-25T11:29:17Z'}"
2020-03-29 04:55:59,False,bearboy0098,5,I LOVE THIS APP!!!! It puts me to sleep every time I use it! This a app is truly pure awesomeness!😴😴😴👌👍👍🤘,Awesomeness,slumber-fall-asleep-insomnia,1109543953,
2020-11-12 04:26:43,False,Ochako-Uraraka,2,It isn’t the best but it is helpful every other week,Okay,slumber-fall-asleep-insomnia,1109543953,"{'id': 19096112, 'body': 'Hi Ochako-Uraraka. Please let us know if there is anything we can do to make the app efficient. You may email us at support@slumber.fm. Thanks! Lee', 'modified': '2020-11-13T16:49:26Z'}"
2020-03-05 14:32:31,False,fhsjsnsn,5,It was so helpful to help you fall asleep.,Slumber,slumber-fall-asleep-insomnia,1109543953,
2021-04-29 04:04:29,False,CeCe Beck,4,This has made it so I can fall asleep...Great app,Sleepless Nights,slumber-fall-asleep-insomnia,1109543953,
2020-05-21 05:11:13,False,asdf:;(,2,I liked some of the features but the narrators are not at all relaxing and the stories aren’t good,Meh,slumber-fall-asleep-insomnia,1109543953,
2020-12-17 10:00:01,False,WTRsprite2020,1,Tried to cancel free trial and ended up with being changed for premium subscription. Now I’m stuck with an app I don’t like.,Can’t cancel free trial,slumber-fall-asleep-insomnia,1109543953,
2020-03-22 13:42:23,False,limysaint,5,Best sleeping app without meds,Great,slumber-fall-asleep-insomnia,1109543953,
2021-01-16 16:42:47,False,facts are good,4,Good but I want more mediations and less story’s,Pretty good,slumber-fall-asleep-insomnia,1109543953,
2020-01-28 02:33:25,False,Samantha Grace 10092,5,It puts me to sleep very easily.,Slumber,slumber-fall-asleep-insomnia,1109543953,
2020-03-02 10:30:19,False,Alwzhm,5,Works for me !,Rain,slumber-fall-asleep-insomnia,1109543953,
2021-03-01 07:52:14,False,Xhfeu,3,"Edit: Editing this review because, while I appreciate that they actually have been adding new free stories like I suggested, they have locked previously free ones. My all time favorite was the Birds of Yosemite. Great narrator, beautiful musings about nature, and it is now locked. Previously permanent free stories should be grandfathered in, even if new free ones since the change are on a rotating basis (idk if they are but i cant think of why else they would lock old free ones). Dreams of Grasmere is also locked now and that one was also pretty successful at helping me sleep. Sidenote, I just checked the premium price and its now $40/yr, which is not as ridiculous a price as it was before

- - -
This app is fantastic, the stories help my brain focus on the narrative rather than a bunch of inner chaotic thoughts, which helps me fall asleep. I especially love The Birds of Yosemite, which seems to be a reading of an actual published journal of some sort. And it has such rich and beautiful descriptions and the narrator does a wonderful job. The optional sound effects & mixing are also very subtle & pleasant. HOWEVER I have to knock my review down a whole two stars because there is such a small handful of free episodes. Only someone with a superfluous amount of spending money would pay $10/mo for a single sleep app, as much as it may help their (my) chronic insomnia. I would love to fall asleep to more nature journals, or more simple stories like The Cats Journey, but there has not been a single new free episode in the months I’ve had this app. And the problem with listening to the same stories over and over is that your brain starts to tune them out because they are familiar, and instead becomes overrun with thoughts once again and stays awake. If the devs would consider at least releasing ONE new free story for every 5 or 10 new locked stories (new locked stories get released at an impressive rate), I would easily give the app 5 stars.",(NEW EDIT) Good app BUT,slumber-fall-asleep-insomnia,1109543953,
2020-07-17 16:17:58,False,AliMae44,1,You have to pay to use it once your in.,Pay,slumber-fall-asleep-insomnia,1109543953,
2020-04-13 10:36:51,False,100💯💯💯,5,The best app to help you go to sleep fast,The BEST,slumber-fall-asleep-insomnia,1109543953,
2020-01-06 10:57:08,False,kamryn4114,5,i LOVE this app had me sleepin like a baby,best app ever,slumber-fall-asleep-insomnia,1109543953,
2020-08-28 13:28:13,False,pennyjo07,5,Great,All some,slumber-fall-asleep-insomnia,1109543953,
2020-09-22 01:39:07,False,2020 cats,4,I love the app it’s so calming and relaxing and I wanna keep it for ever !,I love the app!,slumber-fall-asleep-insomnia,1109543953,
2020-07-12 03:45:16,False,gorilla5342,5,i have trouble falling asleep and this app helped sooooo much now i can’t fall asleep without it,love this app,slumber-fall-asleep-insomnia,1109543953,
2020-04-17 04:26:08,False,macchees is good,5,It’s so good,I can sleep,slumber-fall-asleep-insomnia,1109543953,
2020-04-18 01:51:40,False,friedrice32,5,It works,I love this app,slumber-fall-asleep-insomnia,1109543953,
2020-02-02 05:07:06,False,Tammy111770,1,"The voices are not soothing, very repetitive and uninteresting.  Paid for a year subscription and can’t cancel.  Very disappointed.",Not worth it,slumber-fall-asleep-insomnia,1109543953,
2020-10-05 23:39:56,False,Amanda Token,3,Not enough free stories,"Good, but can improve",slumber-fall-asleep-insomnia,1109543953,"{'id': 18807083, 'body': ""We've made a few more stories for sleep free recently, check out the app again and let us know what you think."", 'modified': '2020-10-30T13:02:23Z'}"
2020-03-31 06:16:10,False,Jsalser13,1,I stopped using for a month and now you have a stupid trial so I’m going to have to delete this app,Bad,slumber-fall-asleep-insomnia,1109543953,
2020-11-09 00:58:04,False,snkems,5,Love the travel stories and soundscapes!,Best app for sleep EVER!!!,slumber-fall-asleep-insomnia,1109543953,
2020-05-21 14:15:43,False,bedsheet12,5,Best sleep app ever no doubt,Amazing,slumber-fall-asleep-insomnia,1109543953,
2020-07-17 02:45:29,False,pop frozen,2,I don’t like the new up date I can’t listen to any thing,It’s ok,slumber-fall-asleep-insomnia,1109543953,"{'id': 16701954, 'body': ""Can you try uninstalling the app and reinstalling it.  Perhaps something went wrong with the update for you.  If that doesn't work please email me at support@slumber.fm so we can try and figure out how to get the stories working again for you."", 'modified': '2020-07-17T14:16:36Z'}"
2020-11-20 15:32:29,False,Binascraps,5,It works.  Simple as that.,Love it!!!,slumber-fall-asleep-insomnia,1109543953,
2021-01-22 23:47:31,False,Imtheimposter1,2,You have to pay to get the main meditations,YOU HAVE TO PAY,slumber-fall-asleep-insomnia,1109543953,
2020-09-14 11:18:10,False,yoyoQb,5,I fell asleep so easily and peaceful,Sleep,slumber-fall-asleep-insomnia,1109543953,
2020-06-01 03:39:38,False,lil_:),5,"was not expecting this to work so fast! i love this app. it helps me sleep, even with depression!",amazing,slumber-fall-asleep-insomnia,1109543953,
2021-04-22 09:59:43,False,Davey shaking,5,This app helps me sleep,Slumber,slumber-fall-asleep-insomnia,1109543953,
2020-07-13 06:06:03,False,kit_kat.s,5,Please please please help get ‘THUNDER STORMS’ sound added to Slumber.,Amazing but SOS,slumber-fall-asleep-insomnia,1109543953,
2020-03-31 14:49:18,False,kittenfansarenice,5,It helped me fall asleep,Great,slumber-fall-asleep-insomnia,1109543953,
2020-05-20 19:58:45,False,Maddissteee,5,makes me gts in less than 10 mins,maddie,slumber-fall-asleep-insomnia,1109543953,
2020-04-02 08:59:08,False,rated nicely,5,I really love it southing and calming,Really nice,slumber-fall-asleep-insomnia,1109543953,
2020-03-25 01:04:48,False,CraigMack711,5,Life saver!,Incredible,slumber-fall-asleep-insomnia,1109543953,
2021-07-04 03:47:20,False,Lane Desh,3,I dont  Wanna pay so this wasn’t the best app for me agh,Good if u wanna pay,slumber-fall-asleep-insomnia,1109543953,"{'id': 23761573, 'body': 'Hi Lane Desh, thank you for your feedback. We try to come up with new stories that others can try for free. We have a couple more stories in the Free section of our app.', 'modified': '2021-07-05T22:23:26Z'}"
2020-12-06 19:10:44,False,Mombbb,1,Beware if you sign up for free trial you will be billed and there is no way to cancel!!,Watch out can’t cancel!,slumber-fall-asleep-insomnia,1109543953,"{'id': 19757805, 'body': ""HI Mombbb, kindly contact us at support@slumber.fm so we can guide you through Apple's refund process. - Lee"", 'modified': '2020-12-14T17:16:40Z'}"
2021-03-20 23:23:40,False,jkpclrbblife73,5,This is a very good app for meditation and relaxation.,Life,slumber-fall-asleep-insomnia,1109543953,
2020-12-05 03:03:44,False,gamekillee1111,5,Best sleeping app ever.,Better then headspace,slumber-fall-asleep-insomnia,1109543953,
2020-06-12 09:20:08,False,Puddi._.,5,Love this app,Knocks me out,slumber-fall-asleep-insomnia,1109543953,
2020-03-13 02:03:33,False,Shelly5683,5,I love this app soooooooo much thanks for the app,Omg,slumber-fall-asleep-insomnia,1109543953,
2021-01-12 20:54:21,False,imdone_getyoloorfroyo,5,AMAZING,Really help you sleep great app🕺,slumber-fall-asleep-insomnia,1109543953,
2020-07-28 18:47:51,False,glad2cu2,5,Great sleep. So peaceful. Loved it,Lost City,slumber-fall-asleep-insomnia,1109543953,
2021-04-27 02:59:49,False,bubsaboo,5,I fell asleep in minutes. It is amazing.,AMAZING APP,slumber-fall-asleep-insomnia,1109543953,
2021-02-17 05:18:42,False,Musicfreak406,5,And falling asleep,Perfect for relaxing,slumber-fall-asleep-insomnia,1109543953,
2021-01-05 20:01:21,False,JoviB,5,I love this app.,The best sleep app,slumber-fall-asleep-insomnia,1109543953,
2020-03-03 08:09:46,False,prî,5,i fall asleep in les than five minutes,slumber,slumber-fall-asleep-insomnia,1109543953,
2021-02-12 13:16:34,False,kittcy katty,5,i love it,this has helped me a lot to go to sleep,slumber-fall-asleep-insomnia,1109543953,
2021-05-07 23:16:33,False,Minda65,1,"Initially encouraged, but content hasn’t changed in several months. #buyer’s remorse",Stale,slumber-fall-asleep-insomnia,1109543953,"{'id': 22750836, 'body': 'Hi Minda65, thank you for your feedback. We try to add new\xa0content two times a week. Check out the Home Screen - Just Added section.', 'modified': '2021-05-11T17:12:45Z'}"
2020-05-20 13:15:22,False,BizzyCowgirl,5,It works...,Amazing,slumber-fall-asleep-insomnia,1109543953,
2020-02-02 17:23:38,False,poorboyriot,1,"Would of thought the app would have refunded me after so many complaints
Don’t use it
It’s not my style
Don’t like it 
And that should be enough to give me a refund
Boo",Hate this app DONT USE,slumber-fall-asleep-insomnia,1109543953,
2021-05-11 08:57:38,False,qowosdld,1,I really tried,Didn’t work,slumber-fall-asleep-insomnia,1109543953,"{'id': 22813870, 'body': 'Hi qowosdld, can you email us at support@slumber.fm so we can address the problem with the app? ', 'modified': '2021-05-14T16:10:16Z'}"
