userName,rating,date,title,review,isEdited,app_name,app_id,developerResponse
Odessa$$50,5,2021-02-01 04:58:35,Awesome app,This app helps me unwind and appreciate the evenings and sleep well.,False,calm,571800810,
noChickory,5,2021-01-23 15:47:41,Anti Worry Antidote,"This distinction, albeit important, will take an enormous effort on my part. I’m a worrier!",False,calm,571800810,
MrsOnTheGoShopper,5,2020-12-30 15:30:21,Help is here...in Calm!!!!,"Help is here!!!! I so appreciate Calm for helping my mind, body and spirit!",False,calm,571800810,
911goose,1,2021-01-12 18:38:41,Useless,Unless your willing to pay for the full version don’t waste your time this has VERY little content,False,calm,571800810,
94619,1,2021-01-12 17:51:23,Subscription fraud,When I signed up I immediately try to cancel did not want a year canceled next morning won’t cancel  beware,False,calm,571800810,
piggy2.0,2,2021-01-08 17:22:34,Calm review,I don’t want to pay for things but I have to pay to get good stuff. Other than that I love the app,False,calm,571800810,
daddy twinkle toes,1,2021-01-07 00:50:20,Free options,Yes I understand you want to make profit but I do wish there were a couple of new free options every couple of weeks or so.,False,calm,571800810,
Tony Siemens,5,2020-06-28 06:21:09,Calm and fairy tale stories that set your mindset to calm :),Calm and fairy tale stories that set your mindset to calm :),False,calm,571800810,
calmsucks8,1,2020-11-27 06:59:57,Not worth it,I paid for the year and just want to hear the scenes while I go to sleep.  Nope. Doesn’t work. I have to listen to a story. Why am I even paying.,False,calm,571800810,
TwhyRONE,1,2020-11-19 23:23:36,App keep turning on by itself,App keeps turning on at random times by it’s self.  From what I can tell there are no alarms or alerts set up. It’s very annoying!,False,calm,571800810,
Kbobwhite,2,2020-11-17 11:22:41,Phone sleeps,Phone goes to sleep mid meditation. I’ve never had this problem with any other meditation app.,False,calm,571800810,
knhkiki15,1,2020-11-16 13:12:55,Used to be great,"When I downloaded it a few years ago, it was great! Now I’m deleting it because unless you pay $70, all you get is “take a deep breath”.",False,calm,571800810,
LilyTheFay,2,2020-11-14 05:55:16,Asked me how I liked it before I could see anything,"1 star. Haven’t used the app yet but they wanted feedback. 
+1 star for free trial.",False,calm,571800810,
ggyorkos55,1,2020-10-25 09:12:34,Stories...,"Readers read fast... sharp voices — not relaxing.

I have used this for one Week and this is not useful... giving it till Monday... if I feel still the same, I’m cancelling.",False,calm,571800810,
Penasquitos 777,4,2020-09-12 05:57:58,New to Calm,4 stars for now and I’m sure more to come,False,calm,571800810,
Turtledove75,1,2020-08-19 05:44:55,Why the money,Why is everything in the app money like make some of the musics & meditations use an ad sat the beginning so we both get good out of your app.,False,calm,571800810,
aquamarinepurpleleen,1,2020-08-11 13:02:27,Not so calm,Calm asks me how I’m feeling everyday but I can’t respond consistently because the app crashes most days when I open it. I want to enjoy this app but how can I?,False,calm,571800810,
margotsmomma,2,2020-07-31 08:42:43,Notifications Required,Why are notifications a requirement?  They should be optional.,False,calm,571800810,
Gashogaaa,1,2020-07-08 22:50:15,It won’t work,I got the app and got my subscription for 7 days and it won’t let me listen to the one I wanted to hear “dream with me”,False,calm,571800810,
McKaite Royet,5,2020-06-27 11:08:55,Recovery,Great resource for people in 12 step recovery programs.,False,calm,571800810,
Zeestar⭐️💕🌿🦋,5,2020-06-22 11:32:27,Wishing to be alive,I already am in love with calm ....I feel peaceful,False,calm,571800810,
eltonfan🤘,5,2020-06-16 02:42:12,It’s good,I love it and listen to it every night!! 😴😁👍,False,calm,571800810,
Nellenoremac,5,2020-06-13 04:45:37,My opinion,I love this app it’s very relaxing love how it has Bob Ross😂,False,calm,571800810,
Patina Mara,5,2020-06-10 06:59:44,Empath,"Emotionally soothing, sincerely gratifying, honestly deep. Allow yourself to immerse with CALM. The resources for self-care is here with Calm.",False,calm,571800810,
CoolCatLoverKat812,5,2020-05-18 02:49:39,okay,"good.
i just wish there was more stuff for non-premium members
i understand yall are trying to make money and all, but come on.",False,calm,571800810,
Tony cccccccccc c ccccc,1,2020-05-31 08:05:01,False adds,Every ad or commercial says free. The only thing that’s free is downloading the app. Then with all the money the want a week doubles having a Netflix account,False,calm,571800810,
Coupon4mee,1,2020-05-24 05:22:50,Not working,I’m using what you can get without a subscription. App won’t go past the “take a breath” screen for at least 3 weeks.,False,calm,571800810,
20101192,5,2020-05-10 23:57:30,Thanks,I love it nothing is wrong,False,calm,571800810,
jimirev,1,2020-05-17 03:03:28,Not free,You pay for everything except the sound of a stream that just makes you feel the need to go pee.,False,calm,571800810,
Chokkolate25,5,2020-04-30 22:15:48,Love it,It changes my life,False,calm,571800810,
Hagarpun,1,2020-05-06 06:55:40,Too Expensive,Didn’t get much out of it and the cost is ridiculous. I can spend the money on better apps. :(,False,calm,571800810,
Healthy in Mind and Body,5,2020-04-27 05:20:22,Calming,Responds to my changing needs.,False,calm,571800810,
$LaLaBaby,5,2020-04-19 16:53:28,THANK YOU!,I finally completed a full meditation! THIS WORKS!,False,calm,571800810,
Appleshampo,1,2020-04-27 02:13:05,Scam,"Many of their top rated reviews are fake, first of all. Secondly, once downloaded, every single thing is locked. They want an absurd amount of money for a yearly subscription. Yeeeah byyyyyye!",False,calm,571800810,
Ve84,2,2020-04-22 00:04:31,Laggy and slow,"Poorly  optimized for IOS 
Lags stutters ......
Need some work other then that love the content",False,calm,571800810,
elodie#12,5,2020-04-13 08:19:59,Good app,This is the only app that helps me fall asleep and anxiety,False,calm,571800810,
TheKingMorris432,5,2020-01-28 05:58:03,Best sleep EVER.,I have never slept so great in my life. The sleep stories are the best.,False,calm,571800810,
lucy plays games,4,2020-03-22 15:16:09,I’m extremely uncomfortable,So the velveting rabbit asmr was so uncomfortable I could not sleep soooooooooo 4 stars,False,calm,571800810,
TamiTamco,1,2020-02-06 09:14:42,Very short,It would be great to have some longer than 10 minutes.,False,calm,571800810,
WHAT NICKNAMES AAREN'T TAKEN,1,2020-01-27 11:28:32,Leave more unlocked,I can’t really use the app because all of f the sleep recommendations are locked I why I didn’t use the trial because it’s only a week,False,calm,571800810,
panipepe,5,2020-01-25 04:01:04,Loved it,I’m so ready to sleep,False,calm,571800810,
Wow45654,5,2020-01-10 03:00:43,Peace,This app is very peaceful. But you need a membership.,False,calm,571800810,
ChristineKGTeacher,1,2020-01-24 23:25:18,"Free app, but everything is locked",How am I supposed to figure out if this app will be useful when everything is locked? The one sleep story I can get to is nice.,False,calm,571800810,
akylar brooke lichaw,1,2020-01-15 18:42:20,Ok,I like this app but the only problem with it is that you have to pay for everything,False,calm,571800810,
Cnjsmom2,1,2020-01-14 03:50:33,Disappointed,They say in app purchases. They don’t tell you there’s hardly anything if you don’t dryer paid version. Felt like a bait and switch.,False,calm,571800810,
dustinlynch girl,5,2020-01-01 03:47:37,Calm,"It’s very helpful thank you soo much 
I love it sooo much",False,calm,571800810,
fruit punch 2.0,1,2020-01-06 02:46:53,😡🤬🖕,The whole thing you needed premium and I don’t want to get monthly calls telling me I needed to pay my does I don’t like it so I deleted it and I don’t recommend it,False,calm,571800810,
endopesso,5,2021-05-10 02:02:34,Dusk,Great music to help going to sleep,False,calm,571800810,
nobreaksforlonelydude,1,2021-06-18 00:16:18,Done,I loved this app for years until the new update completely wiped out my progress for the past 4 years,False,calm,571800810,
Irritable.,1,2021-05-27 06:30:10,70$ a year.  Yikes.,"Plenty of free stuff, but if you came for the musical content get ready to pay a whopping 70$ a year for music you magically can’t find anywhere else.  No thanks.",False,calm,571800810,
Lok3y1994,1,2021-05-27 03:50:15,Nothings free,I downloaded this app hoping it would help me and there is not one single thing I can even try without buying in. Ridiculous 🙄,False,calm,571800810,
CEWClaimedforSpain2004,2,2021-04-28 04:35:04,Love the app but...,I love this app to meditate and help regain my mental health in a positive way but you can’t do much with this app unless you buy the premium application.,False,calm,571800810,
bartleja,5,2021-03-16 23:27:00,Hesitant?,Don’t bother. Just try it,False,calm,571800810,
Blaisec2008,1,2021-03-24 23:31:53,Premium,I could not do anything with out buying premium everything was locked.,False,calm,571800810,
JediLife100,5,2021-02-25 16:55:32,Daily chill vibes,"10min of pure calmness, meditation, and spiritual vibes. It’s super easy, relaxing, and essential.",False,calm,571800810,
PghPens87,5,2021-01-27 11:50:23,Best app ever!,I don’t remember life before this app.,False,calm,571800810,
oliviahv,1,2021-02-23 02:29:37,Story,I used to be able to listen to all of my books that I unlocked but now there not there.,False,calm,571800810,
links4u,2,2021-02-04 05:56:14,Pay to play,God forbid you want to use this app to focus on sleeping better. Everything costs! How silly.,False,calm,571800810,
Trump for live#patriot,5,2021-01-10 06:00:43,Calm,Amazing just would like it to be free,False,calm,571800810,
DaveinAK65,4,2021-01-21 02:12:42,Please add Airplay feature,Otherwise I like the app. I’d like to airplay to my HomePod in my bedroom,False,calm,571800810,
hdjdeudufogktbebwwkldnf,1,2021-01-19 01:28:32,Locked,Download the app and all content is locked unless you pay for a year subscription.,False,calm,571800810,
Yourfriendasalways,5,2021-01-08 20:52:59,Amazing!,This app will change your life! I HIGHLY RECOMMEND IT!!!!!,False,calm,571800810,
IndiaPt2,5,2020-12-22 13:29:03,Sessions,I Become More One With The World Each Session. I Love It.,False,calm,571800810,
Alonebullet,5,2020-11-25 12:02:20,Great app!,Great start to change,False,calm,571800810,
MissPurpleblaze,1,2020-12-06 06:36:36,What exactly is free?,Literally nothing on this app is free. I wouldn’t mind paying but would like at least a few free options to see if I even like the app🙄,False,calm,571800810,
somenamesuch,5,2020-10-25 00:38:09,Calm,"It’s very calming and a nice app, really love the GUI the simplicity’s what sales in my eyes",False,calm,571800810,
rae1004,1,2020-11-24 13:53:34,Useless,Not many options unless you buy the upgrade,False,calm,571800810,
jojok23,4,2020-11-16 03:12:31,Um,I say y'all should make it so it is free and u can sigh up with Google,False,calm,571800810,
Maisy68,1,2020-11-11 01:31:48,Unsubscribe,"Trying to unsubscribe and no help whatsoever.  No where do I see a “ cancel subscription “,  on this app or the app I signed up on.  Very frustrated as $70 is a heap of money to pay for a freaking app!!",False,calm,571800810,
hey its me brittney,5,2020-09-02 05:40:12,Harry,Literally this is the best app I have ever purchased!,False,calm,571800810,
MissCrikaJ,1,2020-09-07 04:22:35,Ridiculous,I truly hate companies that show their app as free when in reality they cost a fortune to actually use. Stop lying and just show the app price as $70.,False,calm,571800810,
JRcalmness,5,2020-08-11 16:30:43,I love the breathing exercises!!,Breathing exercises help me settle down. Reduce my blood pressure. Calms me.,False,calm,571800810,
Qwęen Darlene,5,2020-07-18 22:28:52,Best Thing Ever,Harry Styles talking to me for 40 minutes. I’m blessed.,False,calm,571800810,
Kianna za beachhhhh,1,2020-07-27 05:05:39,LOCKED,I cannot listen to any songs I want to or I think that are interesting they are locked and I tried the 7 day FREE trial but it asks for a payment smh 🤦🏾‍♀️ I personally recommend Slumber,False,calm,571800810,
jay🍔🍩🍨🍰🍟🥤🥓,5,2020-07-10 00:46:22,Harry styles,I came for Harry styles. I now love this app,False,calm,571800810,
lro 7,5,2020-06-26 12:34:07,Amazing,Love this app sooooo much I do it every day cuz I’m depressed,False,calm,571800810,
JCRMV,5,2020-06-24 02:05:53,Amazing app,So calming and has the best stories,False,calm,571800810,
thensley1214,5,2020-06-21 12:15:28,Thanks to whoever made this app.,Thanks to whoever made this app.,False,calm,571800810,
amandabear22,5,2020-06-01 23:05:46,Wonderful,The best app to help with your anxiety and meditation and self trust,False,calm,571800810,
MeanMachine454,1,2020-06-20 23:52:10,You want how much??,"Yeah right! Free my eye, more deceptive marketing.. Seven free days then $70 a year? Nice try but Im not going to accrue another bill just to listen to things that are free all over the Internet..Nice try, NOPE! 👎",False,calm,571800810,
xvggjgkvnm,2,2020-06-11 05:11:34,Mental health,"Please, please, please bring back the free trial for mental health professionals. It’s needed now more than ever to use for ourselves and share along different practices to our clients.",False,calm,571800810,
puckpimp71,1,2020-06-04 07:33:26,Forget sleeping,"No real sleep tools. Just pictures, background noise or books on tape for $70/year. Unfortunately none of that is helpful unless you like sleeping with headphones.",False,calm,571800810,
brennalong___________,3,2020-06-03 19:36:32,It’s ok,When I first got started EVERYTHING was premium and I couldn’t do anything,False,calm,571800810,
QueenPic,5,2020-05-24 10:26:32,I don’t want to pay,$$$$,False,calm,571800810,
Gum Em,5,2020-05-16 16:52:46,Calm,Yes Iam Enjoying Calm. It makes me feel better.,False,calm,571800810,
Tam mom of 4 kids,1,2020-05-23 15:29:55,25 Subscription Line Items in Apple ID > Subscriptions,"User Beware, this app wrote 25 line items in the Subscription records, totaling over $1,200, just waiting for an unsuspecting user to make a mistake.",False,calm,571800810,
corbin olsen,4,2020-05-18 05:18:23,Calm,I like this so just all of the meditations cost money,False,calm,571800810,
R5200,5,2020-04-29 02:04:41,R,Hello l feel that calm has helped me get in tune with myself.,False,calm,571800810,
AwsomeBoy2819,5,2020-04-23 20:10:34,Calm,Good app! It helps a lot when I’m stressed!,False,calm,571800810,
Poke jay,2,2020-04-14 09:22:48,You have to pay,"It’s $70 a year for calm premium 
If you don’t have it there’s only like 3 sleep sounds",False,calm,571800810,
the floor is looking funny,1,2020-04-21 22:37:27,A good app,The app need  you pay money my son get mad a lot and I use calm I have to pay money my son it getting really mad because my son get mad he can’t play with friend,False,calm,571800810,
daralynne,1,2020-04-11 03:37:19,Expensive,I like the app but wow it’s expensive for what it is. I did the free trial but stopped my subscription before paying because I feel the price isn’t fair.,False,calm,571800810,
Hercules2202,5,2020-04-09 19:58:58,Owner,"Perrrrrfect !!
Day 1
Thank you so much 
Just what I needed",False,calm,571800810,
Catlover22344,5,2020-03-04 14:09:46,Anxiety,I have anxiety and calm breathing helps me calm down and I love the velveteen rabbit,False,calm,571800810,
Yagamii777,2,2020-04-03 18:14:49,Meh,You have to pay for everything basically.  Although the “breath bubble” was good,False,calm,571800810,
sampsusmma,1,2020-03-31 17:30:17,App constantly crashes,Love using Calm. But the app constantly crashes. It takes me several attempts to open it. Very slow.,False,calm,571800810,
Lisee1054,1,2020-03-28 19:03:15,Too much talk,She talks way way too much. She should allow more time to meditate but she’s constantly interrupting the silence to remind us to concentrate on meditating. It’s really annoying,False,calm,571800810,
cu mi r,3,2020-03-23 22:15:29,By abi,This app helped in some ways but I can’t afford 69 dollars a year so yeah I can’t afford to be stress free according to this app,False,calm,571800810,
yay bish,1,2020-03-19 23:45:16,try better,this app THIS APP  a I don’t even have an email acount and so I don’t get anything!maybe have a way so we don’t need an email account try better 😤😤,False,calm,571800810,
anniecearley,5,2020-02-01 12:41:39,Anxiety,This wonderful app helps me to relax and calms me! With anxiety and restlessness. Thank you ❤️,False,calm,571800810,
Ddamonee,1,2020-02-28 08:51:12,You have to pay for everything!!!,I didn’t expect to pay for everything,False,calm,571800810,
kwalacorn,5,2020-01-27 06:32:28,This is great,I am very much happier now this is magical,False,calm,571800810,
079311,2,2020-02-01 04:32:20,I am mad,This is my makes me so mad because I don’t have full access to all the things!,False,calm,571800810,
Yvonne Get Results,5,2020-01-24 12:57:37,Love this App,It’s really helpful for ppl who can’t Sit in silence,False,calm,571800810,
Mel Holiday,5,2020-01-11 03:46:06,First Session,"How do I rest

I’m suffering from anxiety!",False,calm,571800810,
xajpot x,5,2020-01-05 22:19:18,Hi,It’s the best it made me calm and relaxed if you need relaxing use this app!!,False,calm,571800810,
jrogere1,3,2020-01-02 18:26:20,Decent App,"Used the free trial version. I like the app a lot, but just can’t justify the subscription price.",False,calm,571800810,
banananananma,5,2021-06-28 02:32:46,Me no falling asleep,No thank you,False,calm,571800810,
PhotoLoverUno,5,2021-03-22 16:23:03,Great,"Awesome,really calms me down and makes me comfortable",False,calm,571800810,
Tech user-MegaMikey,2,2021-05-30 17:02:19,make this app accessible for everyone,i had this app awhile ago when more things were free and now i’m trying to get back into meditating to get away from our greedy world and then i love to find out that even meditation has to make a profit. great job giving in guys,False,calm,571800810,
strait ggdkergsyhrigtygwt,4,2021-04-21 23:17:51,It’s ok,It gave me lots of trouble signing in though,False,calm,571800810,
Run from Satan,1,2021-04-10 19:37:22,I couldn’t do anything,I tried to use most of the features but u needed premium or something like that. If i could i’d give it no stars!!!!🤬🤬,False,calm,571800810,
slkdkdkskx,5,2021-01-21 02:28:30,Calm,Amazing app I am very impressed and enjoy it,False,calm,571800810,
Mak77th,1,2021-03-04 05:55:20,Doesn’t work - just a blue screen,Tried  4 times to open the app. Just a blue screen that says “take a deep breath”. Can’t escape out of the screen. Is that all  the app does?,False,calm,571800810,
Pisces22022,1,2021-02-10 04:35:02,App will not open anymore.,The app will not open anymore. And since my subscription just recently renewed I am very upset about this.  I really love Calm and use the app every day. PLEASE FIX WHATEVER IS WRONG WITH IT.,False,calm,571800810,
pudding monet,5,2021-01-18 20:25:08,Aaliyah 29,"Dear Clam 
I like clam like the Is part of the Yoga and Meditation so I was little girl I like the Calm app",False,calm,571800810,
jgiebel,1,2021-01-19 23:43:56,Ummm2,You are wrong reviewer just downloaded it and there is literally nothing for free. So don’t download if you want free stuff. And the price to use this app is outrageous. Deleted it already.,False,calm,571800810,
Dj the goat7830,5,2020-11-26 05:02:13,OMG this is great I’m 8 and all but this is amazing,My god this is another amazing app,False,calm,571800810,
DanielFoster437,1,2020-11-29 22:09:00,Tamara is annoying,I wish there were a greater variety of voiceovers for the sleep meditations. I find Tamara to be too annoying and not relaxing at all.,False,calm,571800810,
Dingleberry Dave,1,2020-11-23 13:36:38,Scam,"This app is garbage and conned me into a few trial, which I forgot to end for the week deadline. Now I’m on the hook for $76 and can’t get out of it. Horrible app and even worse customer support.",False,calm,571800810,
ogirdogur,1,2020-11-18 13:04:01,To much,The price is to much it should be fifteen a year I can’t afford anything and I have major problems I get really stressed,False,calm,571800810,
Kat425,1,2020-11-11 06:34:31,Only the old stuff works,"All the new daily stuff I try to listen to, since I’ve listened to all the old stuff, never works. Not worth the yearly fee.",False,calm,571800810,
.Knight13,5,2020-11-08 19:24:01,Calm,One of my fav apps on my phone,False,calm,571800810,
Calm and Grateful,5,2020-10-25 14:34:09,My Partner in Mindfulness,"Calm recommends, advises, encourages, and never forces me to take time for me.",False,calm,571800810,
Jedi Master 10,5,2020-10-10 12:24:52,Sleep,Perfect app for calming my mond and sleeping better,False,calm,571800810,
cypress822,2,2020-10-10 13:08:15,Amount of videos,"This app works great, but can you unlock more videos plz",False,calm,571800810,
D Bees🐝,5,2020-09-05 06:01:28,It’s very Chill,It will always be still chill,False,calm,571800810,
amoreno3,1,2020-09-26 11:04:27,No sound when view scene,There is no sound when viewing screen in full view.,False,calm,571800810,
Calm Expert,1,2020-09-07 06:03:03,Free vs pay,"You would think, of all the parts you could leave free, you would pick the children’s meditations. You should be ashamed of yourselves.",False,calm,571800810,
tellyblack,5,2020-09-02 08:48:46,Rest,I love this calm app I sleep like a baby🥰,False,calm,571800810,
Arash pezeshkpoor,5,2020-08-02 19:48:30,The is the best,This is a lifechanging awesome app in decreasing my stessful life and helping me to be more focused.,False,calm,571800810,
gro296,1,2020-09-01 21:55:19,Disappointing,Useless. Everything is locked and makes you pay for access.  Cool graphics...it’s a shame.,False,calm,571800810,
Delaney creager,5,2020-07-08 13:24:54,Amazing,This app is amazing I feel more calm And happy,False,calm,571800810,
Suarez56Bri,1,2020-07-23 23:01:54,Not what i was hoping for,this app shouldn’t even be free if half the thing on the there aren’t free i could only listen to like two things,False,calm,571800810,
truthoff,1,2020-07-12 22:01:59,Subscription,I did not want to be auto renewed . Y’all billed me 70 dollars and I don’t even use this app. That was for groceries. This company is a scam and will do anything to nickel and dime you,False,calm,571800810,
thggdegi,5,2020-06-28 01:00:37,Unlock them,If u unlock them alll that be nice,False,calm,571800810,
Di fall,5,2020-06-16 01:05:39,Equanimity as in inner smoothness...,Thank you...my first to know and explore...:),False,calm,571800810,
lele_panda245,5,2020-06-13 03:25:31,It’s Amazing,I ho to bed so quick now,False,calm,571800810,
NALABELLE151,1,2020-06-14 13:24:29,I hate this app,You have to buy almost everything on there,False,calm,571800810,
shlly jnz,5,2020-06-08 20:30:48,Shelly song,Awesome thank y’all,False,calm,571800810,
cole the boll,5,2020-05-26 02:20:57,Best app,"Great app, helps me fall asleep works wonderful!",False,calm,571800810,
wllclrk,1,2020-05-23 13:09:29,Caused more stress,"What kind of amateurs create a registration flow without a password verification?  It’s asinine. 

On top of that, the password reset email doesn’t work.  Thanks for making my day worse, Calm.",False,calm,571800810,
Addison Derman,5,2020-05-19 23:42:23,Thanks!,It is very good for my mind and body!,False,calm,571800810,
lorin227,5,2020-04-25 08:38:14,Awesome app,Worth every dollar!,False,calm,571800810,
nonamezone,1,2020-05-19 09:00:36,You need premium,"You can barely do anything unless you buy premium, thought I’d try it but I don’t have money so this is useless",False,calm,571800810,
salmaaaaaaaaa,4,2020-05-13 02:12:23,it’s good butttt it needs more stuff u can sue without having to pay money,almost everything is locked and i would love to use more stuff in the app,False,calm,571800810,
who took the nickname me,1,2020-05-09 05:56:47,I’m sure it’s a great app but the cost of the subscription was not advertised.,Hi I tried you app and I can’t use any of it without spending 70 dollars a year. Had higher expectations.,False,calm,571800810,
Ty_Braek,1,2020-04-29 11:43:54,$$,Pretty much a useless app unless you pay. Now I’ll probably have to deal with hundreds of spam emails now that I made an account.,False,calm,571800810,
PercyJacksonFan#a,5,2020-04-20 04:30:14,Calm,"Calm helps me sleep, I love the stories and music, It’s amazing!",False,calm,571800810,
Mrs. L from NY,5,2020-04-16 00:23:24,Working,Day 1 and im really enjoying this!,False,calm,571800810,
peezyjordan,5,2020-02-11 06:09:01,Be better,It was great really,False,calm,571800810,
marshmellorules,3,2020-04-15 18:30:06,Wish,I wish everything was free,False,calm,571800810,
Funtimefoxy88,2,2020-03-18 16:27:16,To calm,You have to sign in and pay to listen to some songs.,False,calm,571800810,
cletusdd3,1,2020-02-25 13:12:45,Crap app,App shuts off after screen closes.  Gotta fix that trash.  Takes too long to get started.  Everything is locked. Crap app!,False,calm,571800810,
maddytanks,2,2020-02-18 03:18:41,Ok,I love the thing I have listened to but we should not have to pay to get the full experience,False,calm,571800810,
#Elephantgirl❤️🐘,5,2020-02-02 03:18:04,Good 😎,It is very peaceful for not night time 😴,False,calm,571800810,
Coymitchell,5,2020-01-05 12:07:43,So far,Nice layout !,False,calm,571800810,
Dennis M. Craig,1,2020-01-06 21:57:33,Automatic Renewal (Annual),Please remove my supscription and refund the fees.  This should not be allowed legally and and I will not participate in any company who's Business Model includes this strategy.  Shame on you for embracing this policy and strategy.,False,calm,571800810,
10:36 bedtime,5,2020-01-03 04:36:54,😬 to 🥳,"I DON’T KNOW 
It helps me feel so better!",False,calm,571800810,
Gbrindise,1,2020-01-03 02:09:31,Stupidity,Supposed to reduce stress but it just gives me more when I have to pay to get some thing like this,False,calm,571800810,
the venum,5,2021-05-10 11:29:34,Depression. Session,10stars great relaxing information,False,calm,571800810,
glosteelo,1,2021-07-03 02:55:24,Charges for everything,Charges for every single relaxing sound,False,calm,571800810,
Mo8906,1,2021-06-11 17:12:26,No free content,"Everything on this app needs to be unlocked by paid subscription. If there is any free content, it’s not readily obvious and I can’t find it.",False,calm,571800810,
P.j. Peterson,1,2021-05-10 13:20:04,Buyer beware,I was charged $80 for a renewal without being informed prior. I have tried to have this refunded but iTunes and ap store don’t seem to have a refund path.,False,calm,571800810,
Agnes_unic,5,2021-04-28 23:56:21,The great story,I fell asleep right away,False,calm,571800810,
Ofjdjdjdbfb,5,2021-03-22 04:04:29,Clam app,This makes me fall asleep so good! This app is amazing ! I love it so much ❤️❤️❤️,False,calm,571800810,
bkspaz2,5,2021-03-06 04:40:31,Amazing,"Love this app, use it daily",False,calm,571800810,
RN.913,3,2021-03-16 03:37:42,Expensive,To expensive.,False,calm,571800810,
araoo1,1,2021-03-06 09:27:01,Pay,You have to pay for everything thing,False,calm,571800810,
wrenjazz,3,2021-02-28 04:19:56,Classical,"From the ad, I expected much more classical music.",False,calm,571800810,
bradley163,1,2021-02-25 06:47:35,No longer free options,Lousy Free options. Should offer a few more like you used to.,False,calm,571800810,
needabee,5,2021-02-12 05:58:59,Wonderful,"So far, day 1, wonderful!!!",False,calm,571800810,
Mmoore333,5,2021-02-10 17:33:32,Sleeping well!,Thank you calm!,False,calm,571800810,
Kittengacha life,5,2021-01-29 20:32:19,Calm,It’s super relaxing and enjoy it a lot😸,False,calm,571800810,
izze bloom reiter,5,2021-01-28 02:29:40,Very good,I like calm it’s a 10 outa 10,False,calm,571800810,
Baxterdog08,3,2021-01-28 12:20:41,Oils be better,Everything is geared toward upgrading to the pay app.,False,calm,571800810,
MrGraybitesmesometimes,5,2021-01-25 00:47:23,Very relaxing,Eases stress tremendously during the pandemic,False,calm,571800810,
INspite,5,2020-12-12 19:21:22,Must have,Simply the best,False,calm,571800810,
Toogoofy71,1,2021-01-12 06:08:38,Disappointed,"Why is nothing free? I used to be able to use this app for my grandson for free. Can I just not find things, or are there not any?",False,calm,571800810,
cutie pie sweat pee,3,2021-01-09 20:56:21,Hey!!,I love this app but I wish you don’t have to pay for it. It’s awesome but I don’t want to pay for it lol,False,calm,571800810,
Washa32,1,2020-12-22 17:21:21,Save yourself the space on your phone. Worst app,Used to be my favorite app until they started charging for EVERYTHING. So annoying.,False,calm,571800810,
zoom call for Covid,5,2020-11-16 17:32:23,Thank you!,This is so very calming 🌸🧚,False,calm,571800810,
VET3370,5,2020-10-25 05:45:21,Sleep,It's currently saving my sanity❤️,False,calm,571800810,
Jankyy_jace,5,2020-07-12 03:09:19,Great calm app,It is really calm relaxing it really have good relaxing,False,calm,571800810,
1949Coni,1,2020-10-19 17:40:20,Cancel subscription!,"Not what I thot it would be.    I would like to cancel my free subscription and the yearly subscription also!!!!!

Thank you.  

Please confirm!",False,calm,571800810,
SE24 9HJ,1,2020-10-12 05:20:51,It’s all locked,An app where on the Home Screen everything is locked. Wow. What a horrible user experience. Have your BD folks work with insurance companies and make it free.,False,calm,571800810,
Malisah9,3,2020-09-22 18:12:48,Meh,I don’t get it why is everything locked like,False,calm,571800810,
Charlie5676,1,2020-09-08 08:41:36,Costs money,Doesn’t tell you that you have to pay to use it until you open the app :(,False,calm,571800810,
ty333ty45,1,2020-08-16 00:58:07,Not free,It doesn’t say that this app cost money until you’ve gone through all the steps and only give you a free 7 day trial.,False,calm,571800810,
jacxky,1,2020-07-18 16:01:07,Money,I can’t do nothing because everything cost money and I can’t waste money right now.,False,calm,571800810,
Powermk,1,2020-07-10 11:18:57,App won’t open,Everyone I try to open it shuts down. Tried re downloading but nothing. :(,False,calm,571800810,
Wow ricky,5,2020-07-06 16:34:55,Hazza,Let’s be real we’re all here for harry styles,False,calm,571800810,
ZMartello,1,2020-07-07 01:14:59,No Subscription Please,I would rather pay a one time fee instead of a subscription,False,calm,571800810,
jaylene E,5,2020-06-15 08:04:51,Helpful,Is the best app I have ever used,False,calm,571800810,
Juju Njoro,3,2020-06-23 12:49:37,Just the lock,"All these meditation apps have to cost money I’m a kid and won’t even bother asking with my parents, I like it but can’t use it so I’m deleting it 

 

                              That’s all! 

                                Yours truly 
                                 
                              Unknown",False,calm,571800810,
Yorkiegirltoo,1,2020-06-19 23:20:51,Not free! False advertising in television,Not worth the price and by the way there is nothing free snout this app. There are so many better apps that are free it cost way less.,False,calm,571800810,
Shellazoo,5,2020-05-13 17:51:43,helps my overthinking,"yesterday i had a bad overthinking session and so i decided to download this app. omg it works, it makes me feel calm. i suggest getting it :)",False,calm,571800810,
Hgggvccclnj,1,2020-05-22 02:15:47,No good with out money,I tried this app and with no money it is no good do not use it it is too expensive and it doesn’t give you much it did not help. Me,False,calm,571800810,
Bmjgamer,5,2020-04-28 12:28:48,Soothing music in an Unsoothing time in history,Excellent encouragement for an aspiring pianist.,False,calm,571800810,
Kylejola,1,2020-05-02 12:44:34,Not “free”,Downloaded this to find out like 1% of its content was actually available for free...deleted within 5 minutes.,False,calm,571800810,
