review,rating,date,isEdited,userName,title,app_name,app_id,developerResponse
It helps me realize my thinking and sadness I gotta cheeer up lol,5,2020-05-16 21:29:43,False,marykatr,I like it very much,minddoc-your-companion,1052216403,
I think this app is really good for helping people and all but why pay for stuff? This app should be about building confidence and helping people with depression and anxiety. We shouldn’t have to pay for that stuff.,1,2020-05-28 19:23:33,False,breannabrink,Take away price please!!,minddoc-your-companion,1052216403,"{'id': 18299952, 'body': ""Hello, thank you for your feedback. We we are happy you consider Moodpath as helpful and we understand where you are coming from. Unfortunately, the costs for health apps are still very rarely reimbursed by health insurance companies. But we are working on it and hope that soon clinics, doctors, and psychotherapists will see that Moodpath is a meaningful tool for their clients. This would help defray the costs for individual users. We are already in touch with clinics and health insurance companies about this possibility. In the meantime, we are looking for ways to compromise and offer solutions that are acceptable to all parties. If you like, please contact us via feedback@moodpath.de to let us know what price you'd find fair for the content provided or what kind of content or features you're missing in the app to justify the monthly subscription price. – Your Moodpath Team "", 'modified': '2020-10-06T09:57:50Z'}"
I think it’s cool how it tell you and shows you how you think and feel 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻🙂,5,2020-01-26 18:03:26,False,moodpathawesome,Moodpath 👍🏻,minddoc-your-companion,1052216403,
Have been using since late 2019. All my data was erased last month when I updated the app. Probably won’t continue to use.,1,2021-03-03 16:35:18,False,fruitsnacksaregreat,Lost all data,minddoc-your-companion,1052216403,"{'id': 21535327, 'body': ""Hello, we are so sorry to hear that you experienced a loss of data. Please contact us as soon as possible via feedback@minddoc.de, so that we can look into this. We'd love to help. Best wishes, Your MindDoc team "", 'modified': '2021-03-09T09:27:13Z'}"
The app was significant better before the acquisition. Poor and inaccurate prediction of mood since acquisition. Will likely find a different app to use.,2,2020-12-23 05:48:53,False,01gh66,Better before acquisition.,minddoc-your-companion,1052216403,"{'id': 20201670, 'body': ""Hello, thanks for reaching out. We are sorry that you feel like MindDoc is not screening your mood accurately. If this happens more often, please contact us via feedback@minddoc.de. We'd love to find out what the problem is. Best wishes, your MindDoc team "", 'modified': '2021-01-05T21:20:17Z'}"
I’ll share with my therapist tomorrow.,4,2020-06-04 03:26:23,False,Frustrsted player,It’s interesting and helpful.  I’ll share the info with my therapist tomorrow.,minddoc-your-companion,1052216403,
Very helpful with a little soothing feeling on top.,5,2020-07-20 15:51:20,False,geminienergy,Thank You!!!,minddoc-your-companion,1052216403,
"It’s a great app I’m not gonna lie, but it’s expensive. I don’t have any spare money to make sure my mental health is stable enough, soooo. It’s a great app, just not for me",3,2020-09-08 02:48:30,False,13&(7)8:3'mdjenudhhehdbeudjs,One problem,minddoc-your-companion,1052216403,"{'id': 18804869, 'body': ""Hello, thanks for your feedback. We understand where you are coming from.\r Unfortunately, the costs for health apps are still very rarely reimbursed by health insurance companies. But we are working on it and hope that soon clinics, doctors, and psychotherapists will see that MinDoc is a meaningful tool for their clients. This would help defray the costs for individual users. We are already in touch with clinics and health insurance companies about this possibility. In the meantime, we are looking for ways to compromise and offer solutions that are acceptable to all parties. We are definitely open to feedback from our users. If you like, please let us know what price you'd find fair for the content provided or what kind of content or features you're missing in the app to justify the monthly subscription price via feedback@minddoc.de - Your MindDoc Team\n\n\n"", 'modified': '2020-10-30T10:53:09Z'}"
"Great for insight into emotions and moods, especially those with mood disorders like Bipolar.",5,2020-09-19 01:46:57,False,WinterFires,Insightful and Intuitive,minddoc-your-companion,1052216403,
Honestly I don’t really know what to say but I like this app,5,2020-06-18 08:21:15,False,Malika420,🦋,minddoc-your-companion,1052216403,
"It’s a great way for me to deal
With my stress and anxiety.I love it ,my stress  is going away day by day .",5,2020-05-18 22:29:37,False,zarry123,It’s amazing,minddoc-your-companion,1052216403,
this is the best app ive ever downloaded. so thankful. ive been having a big depressive episode for over a year now and this has helped stabilize my mood swings and understand my patterns so much. thank you.,5,2020-03-30 22:02:25,False,SOPHIE、,helping pull me out of a hole,minddoc-your-companion,1052216403,
It keeps asking me the same questions over and over without offering an assessment.,2,2020-01-02 13:39:31,False,JB1863,Not a useful tool,minddoc-your-companion,1052216403,"{'id': 13185638, 'body': 'Hi, the idea we had is checking on your mood various times over the the day and thought the course of two weeks, which is why the initial ""how are you feeling questions"" keeps on reappearing. Indicating you situation and emotions attached to the mood is always part of that too. Additional question deepen this, such as looking deeper into a particular problem via a situation analysis for example. - Your Moodpath Team', 'modified': '2020-01-29T17:33:09Z'}"
Really simple approach to mood tracking. Love this app!,5,2020-10-16 12:26:57,False,JGaba,Simple,minddoc-your-companion,1052216403,
You used to be able to add custom emotions for free but now it’s paid?? Why??,4,2021-01-12 07:33:29,True,tryagainnicknametaken,:(,minddoc-your-companion,1052216403,"{'id': 18996754, 'body': 'Hello, thank you for your request. We had some other users complaining about timezone issues as well and our development team is working on solving this issue asap. Unfortunately we do not have a quick fix, so maybe it helps you to customize your reminders in the settings. If you have any more questions, please feel free to contact us via feedback@minddoc.de. \nYour MindDoc team ', 'modified': '2020-11-09T16:35:01Z'}"
this honestly gives good advice and information as well as an easy way to track your mood and behavior. it feels like a perfect in-between of therapy and journaling,5,2021-01-11 07:25:53,False,BodzTheBezt,truly helpful,minddoc-your-companion,1052216403,
"Can’t get past the first question, it crashes in the same spot every time.",2,2020-07-14 19:13:28,False,moosicrox,Repeatedly crashes,minddoc-your-companion,1052216403,"{'id': 16900008, 'body': ""That does not sound like it's working as intended. Please send us an email via feedback@moodpath.de so we can look deeper into this. Sometimes it happens that users do forget to click on the toggle to agree to the terms and conditions, which leads - to not allow access and close itself. - Your Moodpath Team"", 'modified': '2020-07-27T12:39:18Z'}"
Makes me much more conscious of how I’m feeling,5,2020-06-18 04:04:11,False,Hey 👋 you can talk,I love this app,minddoc-your-companion,1052216403,
BEST APP EVER. I’ve never found something so amazing that can help with my mental health,5,2020-07-08 03:46:46,False,AAA11998,Amazing app,minddoc-your-companion,1052216403,
There something wrong it doesnt let me go through,3,2020-03-11 00:20:35,False,Hollie cranford,messed up,minddoc-your-companion,1052216403,
Thanks for hearing the feedback Moodpath.,4,2020-02-06 21:37:32,True,merissarsilk,Moodpath redeems itself by putting back the ‘old tags’ style UI,minddoc-your-companion,1052216403,"{'id': 12316880, 'body': 'We would be very sorry to see you go. As other users have reported similar issues we are working on Moodpath and returning to some of the original features. The Tag system will resemble the old one more than it does now. We hope you will find the UX experience better afterwards. - Your Moodpath Team', 'modified': '2019-12-10T11:57:29Z'}"
This app just asks you questions and idk,5,2020-10-21 21:09:46,False,tortilla2737,yeah,minddoc-your-companion,1052216403,
Is anyone else experiencing this? I open the app and it just gets stuck loading.,2,2021-05-27 04:12:40,False,Bimmy56,App keeps freezing,minddoc-your-companion,1052216403,"{'id': 23291327, 'body': ""Dear Bimmy, thank you for reaching out! That sounds not at all intended. Please contact us via feedback@minddoc.de! We'd love to help. Best wishes, your MindDoc team "", 'modified': '2021-06-09T15:56:40Z'}"
this app has really helped me monitor how i’m feeling and the reminders aren’t excessive. it really helped me understand what depression is and the symptoms for it. it’s starting to give me the courage to get real help :),5,2020-06-09 01:36:42,False,83847388283,amazing so far,minddoc-your-companion,1052216403,
A bit too expensive compare to other apps but at leas keeps me distracted during the lockout,3,2020-05-09 15:20:12,False,Ajacinsobe,It’s ok.,minddoc-your-companion,1052216403,
"With the recent update, the app crashed every time I open it. Besides that, it’s a good app",3,2020-03-22 20:57:32,False,miraculouspabu,App crashes,minddoc-your-companion,1052216403,
I use to be able to add emotions for free now I have to get plus to do so. Boring app now. Uninstalling.,3,2020-02-09 23:05:49,False,1989Neenee,App changed,minddoc-your-companion,1052216403,
This helped me a lot with my mental health..thank you,5,2020-12-11 18:02:44,False,zainb💜,thanks..,minddoc-your-companion,1052216403,
Is like taking a mental health degree for $8 monthly or getting a certificate degree in mental health for free. AMAZING!,5,2020-11-06 01:53:29,False,Kelvinflecha,The most reliable mental health app!,minddoc-your-companion,1052216403,
I wish there was an in between for yes and no questions,4,2020-04-05 04:42:25,False,trickster46893,Review,minddoc-your-companion,1052216403,
This app is simply amazing i 100% recommended it,5,2020-06-22 18:58:43,False,JohnLennonisamazing,Amazing,minddoc-your-companion,1052216403,
This is a great app to help keep track of your mood and if u need help they have great suggestions,3,2020-03-02 06:37:37,False,Smiley809909,Moodpath,minddoc-your-companion,1052216403,
The app stopped giving me questions to answer but still notifies me. Its really irritating,2,2020-03-28 20:15:56,False,san the man dadadadodod,Broken?,minddoc-your-companion,1052216403,"{'id': 14516599, 'body': ""Hey, thank you for your review. That indeed sounds odd, it's not a known bug to us. Could you please do us the favour of contacting us via the give us feedback button in your Moodpath App or write us via feedback@moodpath.de. We'd love to help. -Your Moodpath Team\n"", 'modified': '2020-04-07T11:56:40Z'}"
"I downloaded it and nothing would load. Pointless, made me feel really annoyed.",1,2020-03-20 14:39:43,False,Vunteeeer,Doesn’t even work,minddoc-your-companion,1052216403,"{'id': 14515090, 'body': 'Hey, thank you for your review. We are sorry that you made this experience, we had a couple of server issues lately, they are fixed now. Please feel free to contact us anytime in case the problem persists, or you have questions or suggestions. - Your Moodpath Team ', 'modified': '2020-04-07T10:50:39Z'}"
I haven’t used The app long enough to have an opinion,3,2020-04-04 17:10:19,False,spazers,Moodpath,minddoc-your-companion,1052216403,
Redownloaded multiple times. Won’t even open. Crashes every time.,1,2020-03-21 07:07:30,False,F1ghtMe0174,Doesn’t even open,minddoc-your-companion,1052216403,"{'id': 14515075, 'body': 'Hey, thank you for your review. We are sorry that you made this experience, we had a couple of server issues lately, they are fixed now. Deleting and reinstalling the App should not delete all your progress if you are using the same device. Please feel free to contact us anytime in case the problem persists, or you have questions or suggestions. - Your Moodpath Team ', 'modified': '2020-04-07T10:49:48Z'}"
I downloaded this and after it asked me 2 questions it was going to make me pay to keep using it,1,2020-12-28 18:27:10,False,Queen Mabel,Not Really Free,minddoc-your-companion,1052216403,"{'id': 20201737, 'body': 'Hello, thanks for reaching out about this. Our team would like to make MindDoc accessible to as many people as possible which is why we offer as much of the core content of the app as possible free of charge. You should be able to use the screening feature without a subscription. If not, please contact us via feedback@minddoc.de. However, as the app grows more complex we have to find ways to balance out the work. This is why we are offering a freemium model. We hope this was helpful! Best wishes, your MindDoc team ', 'modified': '2021-01-05T21:24:59Z'}"
I love this app but lately i answer the questions and it won’t load. It doesn’t record,1,2020-02-13 18:06:30,False,kaitlynthenoob,Not working,minddoc-your-companion,1052216403,"{'id': 13493040, 'body': 'Hey, we are sorry, that you are experiencing this, we had due to the introduction of a couple of new questions a couple of technical issues, which are now solved. If anything else goes wrong or in case you have a question feel free to contact us anytime. feedback@moodpath.de - Best, Your Moodpath Team ', 'modified': '2020-02-14T15:23:29Z'}"
The app billed me for the upgrade but didn’t give me the features. I tried emailing support and they never got back to me.,1,2020-06-17 17:09:12,False,dana-d73,Upgrade fail,minddoc-your-companion,1052216403,
Very cool and helpful. The free version is great as well,5,2021-02-20 12:43:30,False,King73924,Love it,minddoc-your-companion,1052216403,
i loved this app but recently i haven’t gotten the option to answer questions anymore. i loved the self reflection that the questions provided but now i am not able to do that anymore.,2,2021-01-07 23:25:17,False,Averie1838,worked great until,minddoc-your-companion,1052216403,"{'id': 20286097, 'body': 'Hello, we are so sorry to hear that you are experiencing all these problems. We already received some reports of this bug and our team is working hard on solving it asap. Until then we thank you for your patience. If you have further questions, please contact us via feedback@minddoc.de. Best wishes, Your MindDoc team', 'modified': '2021-01-09T19:21:20Z'}"
helps me figure out whats making me sad,5,2020-11-17 17:41:19,False,Lillykat13,helps,minddoc-your-companion,1052216403,
You have to buy a subscription which I think is unfair.,1,2020-06-16 11:06:57,False,Summer11988,Buying a subscription,minddoc-your-companion,1052216403,"{'id': 18299898, 'body': ""Hello, thank you for reaching out about this. Unfortunately, the costs for health apps are still very rarely reimbursed by health insurance companies. But we are working on it and hope that soon clinics, doctors, and psychotherapists will see that Moodpath is a meaningful tool for their clients. This would help defray the costs for individual users. We are already in touch with clinics and health insurance companies about this possibility. In the meantime, we are looking for ways to compromise and offer solutions that are acceptable to all parties. If you like, please contact us via feedback@moodpath.de to let us know what price you'd find fair for the content provided or what kind of content or features you're missing in the app to justify the monthly subscription price. – Your Moodpath Team "", 'modified': '2020-10-06T09:55:54Z'}"
Amazing! Saved my life!,5,2020-03-24 18:43:18,False,hshdhzshsujd,Life Saving,minddoc-your-companion,1052216403,
So when I upgraded the app I lost all my data from the past 6 months. Not cool,1,2020-12-02 16:08:07,False,snowlvr123,Lost data,minddoc-your-companion,1052216403,"{'id': 19543129, 'body': ""Hi, thanks for reaching out about this. It is not at all intended that users loose their data, we are so sorry this happened to you. Please contact us via feedback@minddoc.de. We'd love to help. Best wishes, Your MindDoc team "", 'modified': '2020-12-04T12:38:35Z'}"
Stupid that you have to pay,2,2020-05-12 22:31:58,False,lacktoadsintoddlerants,Why do I have to pay??,minddoc-your-companion,1052216403,"{'id': 18300581, 'body': ""Hello, thank you for your feedback. Unfortunately, the costs for health apps are still very rarely reimbursed by health insurance companies. But we are working on it and hope that soon clinics, doctors, and psychotherapists will see that Moodpath is a meaningful tool for their clients. This would help defray the costs for individual users. We are already in touch with clinics and health insurance companies about this possibility. In the meantime, we are looking for ways to compromise and offer solutions that are acceptable to all parties. If you like, please contact us via feedback@moodpath.de to let us know what price you'd find fair for the content provided or what kind of content or features you're missing in the app to justify the monthly subscription price. – Your Moodpath Team "", 'modified': '2020-10-06T10:23:49Z'}"
Another App that pretends to care about you but really just wants your money.,1,2020-01-31 03:45:35,False,Paradise 💯,Exactly What I Thought,minddoc-your-companion,1052216403,"{'id': 13356918, 'body': 'Hi, thanks for the review. We can understand your opinion and criticism. Our team would like to make Moodpath accessible to as many people as possible which is why we offer as much of the core content of the app as possible free of charge. As it grows more complex we have to find ways to balance out the work. Hope you understand. Your Moodpath Team', 'modified': '2020-02-07T16:08:58Z'}"
"this app was really great at tracking my moods throughout the day and asking many different questions, but for some reason it stopped asking me the questions altogether and i haven’t imputed any data (other than the mood) for a couple days now",1,2020-11-04 20:15:11,False,alyssatita,no questions,minddoc-your-companion,1052216403,"{'id': 18996672, 'body': ""Hello, thank you for reaching out. We had some users reporting that they don't receive any questions as well and our development team is working hard on fixing this bug. If you have any further questions or concerns, please contact us via feedback@minddoc.de. Your MindDoc team"", 'modified': '2020-11-09T16:31:18Z'}"
Never gave me my results after 14 days and don’t know how to find them.,1,2020-09-28 00:53:14,False,Paytardd,No results,minddoc-your-companion,1052216403,"{'id': 18713671, 'body': 'Hello, thanks for your message and sorry for your inconvenience. To find out more about the problem and generate your results manually, please contact us via feedback@minddoc.de - Your MindDoc Team', 'modified': '2020-10-26T16:28:57Z'}"
this really helps me identify when i’m feeling low and when i’m feeling okay :),5,2020-05-03 14:30:12,False,erikastarbooty,awesome,minddoc-your-companion,1052216403,
This was the best calming app I ever had 😊.,5,2020-05-27 06:01:34,False,hinoske,Wow,minddoc-your-companion,1052216403,
"$60-$80 for ""professional help"" from another app",1,2021-06-21 02:51:43,False,AnizaAkemi,Marketing scam for Better Hope App,minddoc-your-companion,1052216403,"{'id': 23535984, 'body': 'Hello, thanks for reaching out about this. Our team would like to make MindDoc accessible to as many people as possible which is why we offer as much of the core content of the app as possible free of charge. However, as the app grows more complex we have to find ways to balance out the work. This is why we are offering a freemium model. We hope this was helpful! Best wishes, your MindDoc team', 'modified': '2021-06-23T06:08:26Z'}"
"Couldn’t open the app. Soon as I hit it, it instantly closed on me.",1,2020-03-21 15:38:43,False,Selene de luna,Wouldn’t open,minddoc-your-companion,1052216403,"{'id': 15036110, 'body': 'Dear Selene, thank you for your review. We are sorry that you experienced this. Usually this should not be case! Please try to redownload the App and in case anything comes up let us know via feedback@moodpath.de. Best, Your Moodpath Team', 'modified': '2020-05-01T15:59:30Z'}"
It’s sad to know you have to pay for help,2,2020-05-11 03:43:01,False,PINK FUFFY UIONCORN,....,minddoc-your-companion,1052216403,"{'id': 18300587, 'body': ""Hello, thank you for your review. Unfortunately, the costs for health apps are still very rarely reimbursed by health insurance companies. But we are working on it and hope that soon clinics, doctors, and psychotherapists will see that Moodpath is a meaningful tool for their clients. This would help defray the costs for individual users. We are already in touch with clinics and health insurance companies about this possibility. In the meantime, we are looking for ways to compromise and offer solutions that are acceptable to all parties. If you like, please contact us via feedback@moodpath.de to let us know what price you'd find fair for the content provided or what kind of content or features you're missing in the app to justify the monthly subscription price. – Your Moodpath Team "", 'modified': '2020-10-06T10:24:05Z'}"
It’s pretty good,5,2020-08-14 04:17:51,False,hate the aplicación,Really good,minddoc-your-companion,1052216403,
"As someone who suffers from severe depression and anxiety, this app has been life changing. It’s still a hell of a burden, but Moodpath makes it feel much more manageable. 

A lot of negative reviews note raise issue with the fact that questions are not more tailored to individual events like having a good dream or coming back from a bad meeting, but people’s circumstances are so different that it wouldn’t be effective to list every possible variable. The app doesn’t promise to track every good or bad thing that happens to you, only to help you monitor the response to those things (your mood).

For me, this insight has allowed me to stay objective when reality gets warped by my thoughts during an onset of an episode. And has made me better about looking at the events that trigger my mood (ei. Every time I have a bad morning happen to be around nights I have a bad dream). It gives insights that are tailored to your answers (“you’ve had difficult mornings lately”). 

I will echo the sentiment about adding some more moods at the end of the questions, but I feel like all of my reports have been accurate and my insights have been relevant so maybe that’s not an issue. 

I love that the reports can be generated into documents to share directly with your therapist. If you can’t invest in a therapist, the insights and modules are very well constructed and have helped me understand my feelings and what to do to make them better.

If you struggle with mental health in any capacity, but especially depression and anxiety. I can not recommend this app enough. Truly. THANK YOU.",5,2020-06-01 05:21:20,False,👠👢👡👞👟kt,Game changer,minddoc-your-companion,1052216403,
How is an app thats $25 a quarter going to actually progress the mental health society at all? This app is such a great tool diminished by greed per usual,1,2020-09-24 02:42:52,False,IHateMoodPath,Defeats the purpose,minddoc-your-companion,1052216403,"{'id': 18299843, 'body': ""Hello, thank you for your review. Unfortunately, the costs for health apps are still very rarely reimbursed by health insurance companies. But we are working on it and hope that soon clinics, doctors, and psychotherapists will see that Moodpath is a meaningful tool for their clients. This would help defray the costs for individual users. We are already in touch with clinics and health insurance companies about this possibility. In the meantime, we are looking for ways to compromise and offer solutions that are acceptable to all parties. If you like, please contact us via feedback@moodpath.de to let us know what price you'd find fair for the content provided or what kind of content or features you're missing in the app to justify the monthly subscription price. – Your Moodpath Team "", 'modified': '2020-10-06T09:53:24Z'}"
"I was all for this app until it used the term ""r/tardation"" under the diagnosis for depression.",2,2020-03-22 15:20:40,False,NapstaBlook999999,Yikes!,minddoc-your-companion,1052216403,"{'id': 14517980, 'body': 'Hello, thank you for reaching out about this. We never intended to offend anyone by using this term. What we refer to by retardation is so called psychomotor retardation, which manifests for example in slowed speech and decreased movement. We can see how using the term retardation alone is insufficient and might be misleading. Clarification or exclusion of the term is certainly needed. Thank you for pointing this out. Please do feel free to contact us anytime via feedback@moodpath.de in case you have questions or suggestions.', 'modified': '2020-04-07T12:54:55Z'}"
Great and effective application!!!,5,2020-06-17 22:07:13,False,leilani_95,Love it!!,minddoc-your-companion,1052216403,
"I wish the app allowed you to select multiple adjectives at a time.  Why does it switch Back to the “emotions and situations” page after only one word selection? 

Since going through the entire list of words l—letters A through Z—is tedious, I’m too frustrated with all back-and-forth to even keep review anything after the letter C. Surely, you want to help people gather a representative account of their moods. Even if you have, say, a 10-word cutoff to endure some self-reflection to make the list as accurate as possible. 

Without easy way to select from a variety of words, i feel I’m missing a true sense of day-to-day distinction around my feelings as I’m tracking them. If I’m annoyed with the selection interface, then I’m going to keep achieving adjectives that seem “close enough” to how I’m actually feeling. Tired is always on the short automatic list the app provides, but when I’m not reviewing the app’s much longer word list, then I’m missing out on a word like exasperated or sleepy which are each their own distinct kind of tired. 

In general, I love the quick yes-no interaction with the app. And the automatic multiple choice list of adjectives does take the guesswork out of tracking your feelings. But again, for those of us who are curious and want to put extra thought and time into browsing and selecting from a broader range of descriptions, don’t make it harder and ultimately discouraging to do so. 

Also, let’s talk about MoodPath Guilt. It’s Easy to  feel guilty because you’re not doing the tracking three times a day.  there should be an option to start with tracking just once a day and still receiving a result. Maybe there are levels of engagement—but please don’t add a pay wall or premium— where you graduate from once a day Moodpath-ing after 30 days when you move to twice a day. The idea is you working your way up to three times a day after three months. 

But! Maybe there’s “go back to 1xday” or “go back to 2xday” option that the app presents if/when the user misses a check in. Then you can continue working your way toward the three times daily goal. This way, Moodpath becomes a habit-building instrument that fosters self-esteem which is a bonus positive effect  beyond just collecting mood data.",4,2020-05-30 14:19:12,False,#Penny4YourAppThoughts,A feelings app that I’m actually (actively) using—but there’s significant room for Improvement,minddoc-your-companion,1052216403,
it says ive been having a severe depressive episode for 8 continuous weeks now and no new information so its probably lying i dont know,2,2020-04-12 08:05:14,False,w_hore,probably lying idk,minddoc-your-companion,1052216403,"{'id': 15036280, 'body': ""Hello, thank you for your message. The questions we use come from a highly validated questionnaire, the PHQ-9. Using a valid questionnaire as a basis is very important to achieve solid results in the assessment of users' mood. After two weeks you get a result based on these questions. Please contact us via feedback@moodpath.de, we are always looking for ways to improve Moodpath and would like to hear your opinion! - Your Moodpath Team"", 'modified': '2020-05-01T16:16:40Z'}"
it has a lot of good features :),4,2020-10-29 20:48:33,False,EmyBear!,really cool,minddoc-your-companion,1052216403,
Accountability and resources!,5,2020-10-14 00:48:18,False,ehydoyou,Best App Ever...,minddoc-your-companion,1052216403,
"I have used numerous apps to track mood, and this one has a lot of potential, however, there is a $25 cost every three months. It is missing a “Help” button to clarify instructions or need for technological support. For these reasons I gave it three stars. 

They profess $25 is full access, but I read a headline about gaslighting, and I was unable to access it.

I received a notification stating I needed to answer all the questions for an accurate assessment (3xday morning, afternoon and evening). That is good, however, if I did not have access to my phone in the afternoon, I cannot find a way to go back and access those questions. In other words, questions not answered can effect the assessment but THERE IS A window of opportunity and if missed, oh well.

After answering the questions, a screen pops up with accompanying emotions. It wasn’t until the fourth day, I accidentally discovered those listed are samples, but by hitting the + button, there is a wide variety of emotions to choose from.

Lastly, printed in light grey at the very bottom there is a small space below your selected  emotions asking for reasons for those feelings.

Once the entry is complete, the only change which can be made is adding bad, very bad, moderate, and happy...

There is no way of asking for more questions, there is no place to write out a daily journal, and there is no way to access the greater list of emotions in order to modify or add.

I was able to find FAQ about the app, but no support. I can’t say how reliable or helpful my assessment will be as I have been navigating the app blindly.

The articles and courses are rather basic, perhaps for those new to depression.

I see the app has potential if it clarifies the steps, allows for changes or additions to an entry, and include some articles for treatment resistant depression.",3,2020-09-24 13:26:23,False,Angstoner,Good app but missing support,minddoc-your-companion,1052216403,"{'id': 18804702, 'body': 'Hello, thank you for your feedback. We are constantly working on MindDoc and adding a feature to edit entries as well as broadening our themes of courses sounds like a great idea which we will discuss in the team. If you have any further suggestions or concerns, please feel free to contact us via feedback@minddoc.de - Your MindDoc Team', 'modified': '2020-10-30T10:45:29Z'}"
"i’ve had a pretty ok past 15 days and it says i’m in the middle of a severe depressive episode. it’s not right, i’m fine so i don’t recommend this app",1,2020-08-29 22:24:40,False,itzparisduhhh,it’s lying,minddoc-your-companion,1052216403,
amazing and helpful.,5,2020-12-20 05:42:54,False,rowen kai,helpful,minddoc-your-companion,1052216403,
Very nice app.,5,2020-03-25 03:57:55,False,Dragoo [R],Nice,minddoc-your-companion,1052216403,
I love it,5,2020-04-24 20:50:53,False,13 Mr.J,Review,minddoc-your-companion,1052216403,
The best. Love it. It helps me allot.,5,2020-09-05 02:15:46,False,lizab143,THE BEST,minddoc-your-companion,1052216403,
"pretty much fine, but yo im a young teen- ion want no questions about sex",3,2020-05-04 18:09:06,False,Awesomelyrandompotatoe,um,minddoc-your-companion,1052216403,
"Geared towards individuals with no self-awareness of mood or understanding of the rudimentary principals of psychological wellness. Honestly, this is High School Intro to Psych 101 stuff. Questions are generic, repetitive and provide little insight. Mood is much more complex than simply clicking a Happy, Sad or Neutral face emoji and clicking on a few emotion tags like “lonely” “sad” or “worried” Seems targeted to teens. But perhaps this is why this feature is free...

The “courses” are expensive, and (for me) add little value. “Learning modules” are insulting to anyone with half a brain, because its the most rudimentary, surface-level info that can easily be Googled (i.e what is depression, what are emotions, how to be mindful, importance of sleep, and breathing exercises). Common knowledge. Seriously?? 

But I’ve been diagnosed with depression for over a decade, have studied CBT, DBT and been through years of therapy & meds. So this app is not useful for individuals like me. Its good for maintaining daily record, although I already do this with a spreadsheet. I am very surprised it was developed by professional psychologists. Its like reading a Psychology Today magazine. 

I really wish mental health experts & researchers (and patients!!) would collaboratively develop a comprehensive app that would support people suffering with chronic mood disorders prevent episodes when they can no longer afford therapy or treatment. People suffering with existing diagnosis need the most help.",2,2020-01-07 22:16:14,False,hotnbothered,"Too Simplistic, Superficial, no insight",minddoc-your-companion,1052216403,"{'id': 13357265, 'body': ""Hello, thank you for your detailed review. We are sorry that you perceived Moodpath as such a useless tool. It's supposed to be a bridge and a diary to help people gain insight into their feelings and use it as a personal notebook; additional tracker while being in therapy. Even though we understand your criticism, we do not believe that e.g. mindfulness, breathing exercises and importance of sleep are necessarily common knowledge and if so we'd like to make it easier for people to implement these concepts in their lives that are often marked by stress. Your idea of creating an App geared for those who have already implemented all these aspects into their lives and wish to take it a step further is a very good idea though. Best - Your Moodpath Team"", 'modified': '2020-02-07T16:33:34Z'}"
Wack,4,2020-04-26 03:45:17,False,B E A N S B E A N S B E A N S,Wack,minddoc-your-companion,1052216403,
THIS APP IS NOT FREE!!!!,1,2020-11-12 04:51:37,False,Kahdeejah Haqq,In the free section,minddoc-your-companion,1052216403,"{'id': 19163304, 'body': ""Hello, we understand where you are coming from. Our team would like to make MindDoc accessible to as many people as possible which is why we offer as much of the core content of the app as possible free of charge. Unfortunately, the costs for health apps are still very rarely reimbursed by health insurance companies. But we are working on it and hope that soon clinics, doctors, and psychotherapists will see that MindDoc is a meaningful tool for their clients. This would help defray the costs for individual users. We are already in touch with clinics and health insurance companies about this possibility. In the meantime, we are looking for ways to compromise and offer solutions that are acceptable to all parties. We are definitely open to feedback from our users.\xa0If you like, please let us know via feedback@minddoc.de what price you'd find fair for the content provided or what kind of content or features you're missing in the app to justify the monthly subscription price. Your MindDoc team "", 'modified': '2020-11-17T11:20:18Z'}"
❤️,5,2020-10-31 18:05:15,False,barbiewatson,Awww,minddoc-your-companion,1052216403,
"i’ve been using this app going on 5 months now, and i can say with great certainty that it has been SUPER helpful. here’s some reasons why you may love this app, that i personally love.

1. you can keep track of your moods and see trends. like if you go somewhere that impacts your mood, you can see the trend over time.

2. the weekly updates are useful, but the bi-weekly ones are amazing. MindDoc let’s you know when it may be time to consult a therapist about your emotional health and gives in depth reasoning as to why. 

3. you can send the bi-weekly updates to your doctor and share your MindDoc with your therapist. i’m about to do this and may leave another review letting y’all know how it works and how it went.

4. it asks you relevant questions to anxiety and depression like how your appetite is, if you’ve been crying, if you’ve been thinking about death, have you felt a sense of achievement, and all that stuff. this comes into play when you get your bi-weekly results. it also gives you advice and resources on how to cope and manage your symptoms. 

5. there are readings and podcast sort of things that you can listen to that will give you information on depression, anxiety, and how to cope. more of these are available on premium, but there are many available on the normal version!

keep in mind, this is NOT the premium!!! i have not tried the premium because i am a broke college student, but this app is truly amazing and super helpful. i believe everyone can benefit from it. what i have listed above are just some of MY favorite things about the app. there are many more features too!

i hope all of you get the help you deserve and need. stay safe everyone! and if you ever feel like you’re in a crisis, text 741-741 or call the national suicide prevention hotline at (800) 273-8255. there’s also hotlines available in many other countries that you can look up.",5,2020-11-05 22:53:23,False,liamwhitney26,amazing app that everyone needs!!,minddoc-your-companion,1052216403,
