developerResponse,userName,isEdited,date,title,rating,review,app_name,app_id
"{'id': 18763715, 'body': ""Hello! Thank you for your feedback. We would appreciate you sharing your concerns at gethelp@betterme.tips. We always strive to resolve any issues and make our customers' experience more pleasant. Looking forward to hearing from you. Kind regards, team BetterMe Meditation"", 'modified': '2020-10-28T19:05:06Z'}",angrycust987,False,2020-10-27 15:19:50,Rip Off,1,"Be careful if you just want to look at this app for a week to try it out. They, along with Apple, shifted my request to a three month charge of $42. That’s called stealing in the real world. 
Meditate on this $&@#€£¥~*\^s !",betterme-calm-sleep-meditate,1363010081
"{'id': 18326013, 'body': ""Hello! We invest a lot in the development and support of BetterMe Meditation, that's why we can't make it free, unfortunately. The cost of the BetterMe app depends on the subscription plan that our users choose. And we are constantly testing new cost suggestions. We hope everyone finds something that suits them best. Kind regards, team BetterMe"", 'modified': '2020-10-07T12:15:29Z'}",blair123123,False,2020-10-06 03:54:08,Bait and switch,1,You have to go through all the intro and then your only option is to purchase a subscription.,betterme-calm-sleep-meditate,1363010081
"{'id': 17600840, 'body': 'Hello! We apologize for any misunderstanding. In case of any questions please contact us at support@betterme.tips.\xa0Kind regards, Team BetterMe', 'modified': '2020-08-31T09:53:13Z'}",Drop a gear and Disappear,False,2020-08-29 14:07:00,Took my money all at once,1,I want my money back you said it only took 2 dollars out a week but woke up to 70 dollars out my account I’m done with this app please give me my money,betterme-calm-sleep-meditate,1363010081
"{'id': 20804354, 'body': 'Hello! We will gladly assist you with your request. Please provide us here the 6-digit number of the email you have received in the auto-reply. This way we will locate your messages and get back to you shortly. Kind regards, Team BetterMe', 'modified': '2021-02-02T09:42:29Z'}",JJV1520,False,2021-01-26 20:36:21,Scam! Don’t purchase,1,If I could give 0 stars I would! This app has charged me 3 or 4 times a month with no response and no way to cancel through apple. Garbage scam. Don’t do it.,betterme-calm-sleep-meditate,1363010081
"{'id': 22457932, 'body': 'Hello! Can you please reach out to our support team directly at gethelp@betterme.tips? We would be happy to take a look and help troubleshoot. Will be waiting for your email! Have an awesome day! Kind Regards, Team BetterMe', 'modified': '2021-04-26T10:19:39Z'}",Neurtral2121,False,2021-04-20 05:13:50,Bait and switch,1,You pay for the subscription then have to pay for mediation courses in the app. Rip off.,betterme-calm-sleep-meditate,1363010081
"{'id': 15390183, 'body': ""Hello! Like every other high-quality product, the subscription for BetterMe Meditation has a price. We suggest beginning with a weekly plan and you can cancel your subscription if you decide that the app is not what you are looking for. If you need any assistance - you're always welcome to contact our support team at support@betterme.tips"", 'modified': '2020-05-18T11:31:07Z'}",WizardingWitch,False,2020-05-18 01:16:12,Misleading price,1,"App says it’s free, but it absolutely isn’t. You need to pay for a subscription before you even try the features. No thanks.",betterme-calm-sleep-meditate,1363010081
"{'id': 19849454, 'body': 'Hello! We apologize for the inconvenience. Please reach us at gethelp@betterme.tips and provide us with the 6-digit number of the email you have received in the auto-reply. This way we will locate your messages and get back to you shortly. Kind regards, Team BetterMe', 'modified': '2020-12-18T08:36:42Z'}",savvyy11,False,2020-12-16 22:35:01,Worst costumer service,1,I’ve been trying to get in contact with them for 4 days! No one will respond I need a refund and cancel subscription!,betterme-calm-sleep-meditate,1363010081
"{'id': 19827786, 'body': 'Hello! We sincerely apologize for such inconvenience. Would you please\xa0provide us with the 6-digit number of the email you have received in auto-reply? We will get back to you shortly and gladly review your case closer. Looking forward to your reply. Kind regards, team BetterMe Meditation', 'modified': '2020-12-17T10:18:52Z'}",Laiah3,False,2020-12-15 13:47:25,No replies to cancelation requests,1,I have sent multiple emails to cancel this subscription with NO replies! This is a fraudulent company and I will be following up with better business bureau.,betterme-calm-sleep-meditate,1363010081
"{'id': 20905823, 'body': 'Hello! No worries! We are one click away. Simply text us at gethelp@betterme.tips and we will gladly review your case. Kind regards, Team BetterMe', 'modified': '2021-02-07T13:06:59Z'}",stacy1847,False,2021-01-28 04:44:42,Feel like I was tricked,1,"I just wanted to explore the app and
Before I know it, I have subscribed for a year without the option of cancelling.",betterme-calm-sleep-meditate,1363010081
"{'id': 20055015, 'body': 'Hi there! Thank you for writing the review. We have already created an opportunity for every customer to cancel their subscriptions both from their and our sides. For the quickest resolution, we would request you to provide us with the 6-digit number of the email you received in the automatic reply. Our team will do their best to help you! We hope to have this resolved as soon as possible. Kind Regards, Team BetterMe Meditation', 'modified': '2020-12-29T06:24:24Z'}",jpayne999,False,2020-12-27 16:21:48,Horrible,1,I’ve been emailing this company over and over to end my subscription and yet they keep charging me. 😡,betterme-calm-sleep-meditate,1363010081
"{'id': 19710883, 'body': 'Hello! We apologize for the inconvenience. Please provide us with the 6-digit number of the email you have received in the auto-reply.\xa0This way we will locate your messages and get back to you shortly.\xa0Kind regards, Team BetterMe', 'modified': '2020-12-12T10:40:39Z'}",ThatYankeeGirl,False,2020-12-11 08:13:22,Scam!,1,I have sent four requests to cancel that have gone unanswered and still getting charged. What a rip off!,betterme-calm-sleep-meditate,1363010081
"{'id': 18124878, 'body': ""Hi! We invest a lot of effort into making your pleasant experience with us, that's why we can't make it free. The cost depends on the subscription plan that our users choose. We truly hope everyone finds something that suits them best. Please contact our support team at gethelp@betterme.tips . Our team will do their best to help you!"", 'modified': '2020-09-27T11:35:33Z'}",-unhappyperson-,False,2020-09-26 03:37:24,Annoyed,1,Even though the app is free to install you have to pay to get feedback and to do anything within the app. 😡😡😡😡😡😡😡😡,betterme-calm-sleep-meditate,1363010081
"{'id': 22759064, 'body': ""Hi! Take our sincere apologies regarding your experience. Would you please discuss the issue any further with us at gethelp@betterme.tips? We'll be happy to help you out! Kind Regards, Team BetterMe"", 'modified': '2021-05-12T06:40:00Z'}",GreyB94,False,2021-05-11 02:38:21,"Yay, another gate keeping meditation app!",1,"Once again, we have a meditation app claiming it wants what’s best for you while trying to bleed it’s clients of all the money it can.",betterme-calm-sleep-meditate,1363010081
"{'id': 20136704, 'body': 'Hello! We are always glad to assist our customers and make their experience more pleasant. Please reach us at gethelp@betterme.tips\xa0and we will see what we can do for you. Kind regards, team BetterMe', 'modified': '2021-01-03T08:21:00Z'}",LizzyLouKgh5397,False,2021-01-01 18:31:57,Bait and Switch,1,Beware.  It seems like you are paying for a lovely app for 9.99 but that only covers the first 7 days.  Cancel ASAP!!!  So disappointing.,betterme-calm-sleep-meditate,1363010081
"{'id': 23478202, 'body': 'Hello! Thank you for sharing your concerns with us. We have gathered similar feedback from other users and forwarded it to our team for further improvements. We will be pleased if you would like to stay tuned for future updates of our app. Please email us at gethelp@betterme.tips. We will be more than happy to help you out! Kind regards, Team BetterMe Meditation', 'modified': '2021-06-20T09:06:43Z'}",bluujeanbby,False,2021-06-14 23:24:45,Professional voice actors?,1,No. Just no. This is actually more distracting than the thoughts and feelings I’m running from.,betterme-calm-sleep-meditate,1363010081
"{'id': 19641809, 'body': 'Hi! Thank you for your feedback! We’re sorry to hear the app seems to be working incorrectly. Could you please contact us directly at gethelp@betterme.tips, so we could investigate the case? Kind Regards, Team BetterMe Meditation', 'modified': '2020-12-09T09:33:01Z'}",Anomynoust,False,2020-12-07 17:57:46,Purchased then it didn’t work,1,Purchased doesn’t work,betterme-calm-sleep-meditate,1363010081
"{'id': 13286055, 'body': 'Hello!\nThank you for taking the time to review the app!\nPlease give us a chance to prove that our app is indeed worthwhile! \nPlease send our support team an e-mail to support@betterme.tips\nWe would appreciate it if you gave us more details about what it was that made you dissatisfied! Waiting to hear from you!', 'modified': '2020-02-04T11:27:15Z'}",Lucky Disco,False,2020-02-04 05:14:19,Critical app,1,"Didn’t ask for negative feedback, which is all it gave. Deleted soon after.",betterme-calm-sleep-meditate,1363010081
"{'id': 20736968, 'body': 'Hello there! To start with, we would really like you to know that we have nothing to do with any scamming tactics. We would be glad if you texted us at gethelp@betterme.tips for further assistance. Kind regards, team BetterMe Meditation', 'modified': '2021-01-29T16:50:40Z'}",bradyboy2112,False,2021-01-11 22:12:03,Scam,1,Please do not download it’s a scam. Look at trust pilot reviews. They have taken 38 dollars out of my account in the last 4 days and will not stop.,betterme-calm-sleep-meditate,1363010081
"{'id': 21031730, 'body': 'Hello! Thank you for reaching out to us. We would be glad if you texted us at gethelp@betterme.tips for further assistance. Kind regards, team BetterMe Meditation', 'modified': '2021-02-13T10:05:34Z'}",Pillowpal176,False,2021-02-11 17:20:05,Scammy,1,"This app is scammy. Just don’t use it. Not impressed so far. I saw an add on Instagram and I got excited by the chakra quiz, but it wasn’t worth my $10.",betterme-calm-sleep-meditate,1363010081
"{'id': 20185902, 'body': ""Hello! The app is free to install, however, it requires a subscription to be able to use it to its fullest. We invest a lot of time and effort into making and supporting it, and that's why we can't make it free. Please don't hesitate to reach us at gethelp@betterme.tips and we see what can we do for you. Kind regards, Team BetterMe"", 'modified': '2021-01-05T08:46:27Z'}",bigs79,False,2021-01-03 19:56:18,Nothing free,1,Unless you are subscribed you are not getting anything... just move on.,betterme-calm-sleep-meditate,1363010081
"{'id': 19323745, 'body': 'Hello! We are always glad to assist our customers and make their experience more pleasant. Please reach us at gethelp@betterme.tips\xa0and we will see what we can do for you. Kind regards, team BetterMe Meditation', 'modified': '2020-11-24T14:33:21Z'}",skymariel,False,2020-11-22 20:14:48,I did not intend to spend the money wanted for this app,1,I want my money back I did not use this app,betterme-calm-sleep-meditate,1363010081
"{'id': 20783820, 'body': 'Hello! Can you please reach out to our support team directly at gethelp@betterme.tips? We would be happy to take a look and help troubleshoot. Will be waiting for your email! Have an awesome day! Kind Regards, Team BetterMe ', 'modified': '2021-02-01T13:35:40Z'}",Le1402,False,2021-01-25 07:09:55,Scam,1,"They charged me, downloaded the app and then tried to charge me again",betterme-calm-sleep-meditate,1363010081
"{'id': 17624350, 'body': 'Hi, we are sorry to see you have formed a negative opinion about our app!  We would be grateful if you dropped us a line at support@betterme.tips and told us about the cause of your dissatisfaction. We will look into it and see what we can do to help and how we can improve! \nKind regards, Team BetterMe', 'modified': '2020-09-01T09:30:49Z'}",HCormier,False,2020-08-30 15:09:49,The narration is terrible,1,"The speech cadence and voice sound robotic.  Not soothing at all.  For this reason alone, I am deleting the app.",betterme-calm-sleep-meditate,1363010081
"{'id': 23087030, 'body': 'Hello! We are sorry to hear that you have formed such a negative opinion based on the pre-sale step before trying the app. Please contact us at gethelp@betterme.tips and we will see what we can do for you and offer you a solution. Kind regards, team BetterMe Meditation  ', 'modified': '2021-05-30T14:53:46Z'}",PrettyLiar🤪,False,2021-04-29 06:16:57,Wow,1,Can’t believe I have to pay for someone to help me. What about for the people with no money?,betterme-calm-sleep-meditate,1363010081
"{'id': 17417509, 'body': ""Hello! We are sorry to hear that the BetterMe Meditation app didn't meet your expectations. We would kindly ask you to contact us at support@betterme.tips and share your suggestions on how to improve the BetterMe Meditation app. Have a wonderful day!"", 'modified': '2020-08-21T10:52:45Z'}",victor eniugiu,False,2020-08-19 22:56:46,Unfavorable Review,1,Not worth the money. Voice sounds computer generated. Very generic.  Would NOT recommend.,betterme-calm-sleep-meditate,1363010081
"{'id': 17717381, 'body': ""Hello! Thank you for taking the time to review our app. The app is free to install, however, it requires a subscription to be able to use it to its fullest. We recommend that you start with a weekly plan and if the app doesn't suit your needs - you're welcome to cancel the subscription. Have a great day!"", 'modified': '2020-09-06T16:10:51Z'}",Angler with results,False,2020-09-05 03:09:24,No,1,you have to pay for it,betterme-calm-sleep-meditate,1363010081
"{'id': 22970752, 'body': 'Hello! We’re sorry to hear of your less than satisfactory experience and hope you will accept our sincerest apologies. Please email us at gethelp@betterme.tips to determine how we can provide you with a solution. Kind Regards, Team BetterMe\t', 'modified': '2021-05-24T08:35:09Z'}",Avantnewt,False,2021-04-22 00:21:15,Subscription,1,"This is not an app with “in app purchases”, but rather, a subscription based app.",betterme-calm-sleep-meditate,1363010081
"{'id': 21738041, 'body': 'Hello! Thank you for your feedback. We would really like to help you set everything up. Please, contact us at gethelp@betterme.tips when you have time. We will do everything to improve the whole situation. Our team will be happy to offer you a solution. Kind regards, team BetterMe Meditation', 'modified': '2021-03-18T16:13:53Z'}",elisgal,False,2021-01-16 18:09:23,The voice,2,The voice for the meditation is to robotic be mechanical,betterme-calm-sleep-meditate,1363010081
"{'id': 15220730, 'body': 'Hello! Thank you for your review. We are sorry for this inconvenience! However, our users are informed that in case of choosing certain subscription types, the funds are deducted at once. Please note that the users are not charged by us but rather by the respective platforms they’ve obtained the app from. BetterMe is linked to your App Store account, and we do not handle refunds, nor do we settle money-related disputes. We recommend you to contact Apple directly to request a refund: https://support.apple.com/HT204084. Kind regards, Team BetterMe', 'modified': '2020-05-10T14:23:19Z'}",Anon.user,False,2020-05-09 23:18:29,DO NOT GET THIS APP,1,Ver deceiving. Forces you to get a year long subscription and charges you a full $119. Do not fall for this it is very shady.,betterme-calm-sleep-meditate,1363010081
"{'id': 16253890, 'body': 'Hello, thank you for taking the time to review our app. Indeed, a specified fee is required to have access to the app. But we can guarantee our meditations are effective! We suggest you start with the weekly plan and see if you like our app! Kind regards, Team BetterMe', 'modified': '2020-06-27T16:27:18Z'}",whickachee,False,2020-06-26 17:40:42,☹️,1,You have to pay money,betterme-calm-sleep-meditate,1363010081
"{'id': 19131526, 'body': 'Hello! Thank you for reaching out to us. We would be glad if you texted us at gethelp@betterme.tips for further assistance. Kind regards, team BetterMe\xa0Meditation', 'modified': '2020-11-16T09:26:40Z'}",dhjsjahav,False,2020-11-13 19:22:21,A SUBSCRIPTION??,2,I don’t have money :( any other recommendations?,betterme-calm-sleep-meditate,1363010081
"{'id': 17278837, 'body': 'Hello! Thank you for reaching out to us. Please contact our friendly team at support@betterme.tips and they will gladly review your case closer. Kind regards, Team BetterMe', 'modified': '2020-08-14T08:16:32Z'}",JamieJim,False,2020-08-13 02:59:06,Bait and switch,1,App charged me for 6 months without my authorization. Be warned!,betterme-calm-sleep-meditate,1363010081
"{'id': 17579857, 'body': 'Hello! Thank you for your question. The price is deducted all at once. Please let us know if there is anything we can help you with at support@betterme.tips. Kind regards, Team BetterMe', 'modified': '2020-08-30T07:48:33Z'}",amber143rene,False,2020-08-28 13:12:16,Help,1,If I buy this app am I gonna get charged tha annual fee and not the weekly fee?,betterme-calm-sleep-meditate,1363010081
"{'id': 20737855, 'body': ""H! We invest a lot of effort into making your pleasant experience with us, that's why we can't make it free. The cost depends on the subscription plan that our users choose. We truly hope everyone finds something that suits them best. Please contact our support team at gethelp@betterme.tips. Our team will gladly answer all your questions! Kind Regards, Team BetterMe"", 'modified': '2021-01-29T18:06:57Z'}",X10v,False,2021-01-14 02:19:26,Weekly charges of $9.99,1,Don’t waste your money. They charge $9.99 per WEEK! Absurd.,betterme-calm-sleep-meditate,1363010081
"{'id': 21788564, 'body': 'Hello, Beth! We are sorry to see you go. We would kindly ask you to contact us at gethelp@betterme.tips. Our support team will gladly assist you with the request. Kind Regards, Team BetterMe Meditation', 'modified': '2021-03-22T07:10:56Z'}",beth3870,False,2021-03-20 16:54:38,Not for me,1,I cancelled it.  Would like a refund.  Just isn’t for me.,betterme-calm-sleep-meditate,1363010081
"{'id': 21052935, 'body': 'Hello! Could you please reach us at gethelp@betterme.tips? We will gladly review your case. Kind regards, team BetterMe', 'modified': '2021-02-15T07:06:35Z'}",Kenzi5,False,2021-02-13 23:06:54,Refund me now,1,Refund me now I never use your app,betterme-calm-sleep-meditate,1363010081
"{'id': 18114207, 'body': ""H! We invest a lot of effort into making your pleasant experience with us, that's why we can't make it free. The cost depends on the subscription plan that our users choose. We truly hope everyone finds something that suits them best. Please contact our support team at gethelp@betterme.tips . Our team will do their best to help you!"", 'modified': '2020-09-26T11:44:24Z'}",melsp99,False,2020-09-24 18:03:34,No free trial,1,This looks like a great app but I want to try it free before paying for it,betterme-calm-sleep-meditate,1363010081
"{'id': 21618087, 'body': 'Hello! Thank you for reaching out to us. Please contact our friendly team at gethelp@betterme.tips and they will gladly review your case closer. Kind regards, Team BetterMe Meditation', 'modified': '2021-03-12T17:11:33Z'}",AliceDesx,False,2021-03-10 04:22:02,DONT DO UNLESS EASILY ANNOYED,2,This app is supposed to help you meditate but the guided meditators have SUCH ANNOYING VOICES IT PISSES ME OFF I CANT EVEN FOCUS,betterme-calm-sleep-meditate,1363010081
"{'id': 20188753, 'body': 'Hello! We apologize for any inconvenience. Please reach us at gethelp@betterme.tips or provide us here the 6-digit number of the email you have received in the auto-reply (in case you have already sent any emails). This way we will locate your messages and get back to you shortly. Kind regards, Team BetterMe           Meditation', 'modified': '2021-01-05T10:13:49Z'}",tammky,False,2021-01-04 05:59:14,Cancel,1,I would like to cancel,betterme-calm-sleep-meditate,1363010081
"{'id': 16862692, 'body': 'Hi! We are working hard to provide our customers with excellent services. We think that the cost is an adequate reflection of that, and it depends on the subscription plan that our users choose. Moreover, we are constantly testing new cost suggestions! We hope everyone finds something that suits them best! Team BetterMe Meditation', 'modified': '2020-07-25T10:35:04Z'}",MadameOverlord,False,2020-07-25 03:15:11,Way too pricey.,1,Not worth it,betterme-calm-sleep-meditate,1363010081
"{'id': 16694553, 'body': 'Hello! We are sorry for any inconvenience. Please contact us at support@betterme.tips\xa0and we will see what we can do for you. Kind regards, Team BetterMe\xa0Meditation', 'modified': '2020-07-17T09:19:19Z'}",Snare Gurl,False,2020-07-16 11:01:59,No,1,I want a refund. They talk too much and the voices are monotone,betterme-calm-sleep-meditate,1363010081
"{'id': 17824952, 'body': 'Hi, we are sorry to see you have formed a negative opinion about our app!  We would be grateful if you dropped us a line at support@betterme.tips and told us about the cause of your dissatisfaction. We will look into it and see what we can do to help and how we can improve! \nKind regards, Team BetterMe Meditation', 'modified': '2020-09-11T11:02:00Z'}",VictoriaRachele,False,2020-09-09 21:29:53,Instant paywall,1,"Bummer, a completely unusable app.",betterme-calm-sleep-meditate,1363010081
"{'id': 14463622, 'body': 'Hello!\nThank you for your review.\nTo cancel your subscription, please:\n1. Close your BetterMe Meditation app.\n2. Go to “Settings” on your iPhone - [your name] - “iTunes & App Store.”\n3. Tap your Apple ID at the top of the screen, then tap ""View Apple ID."" You might need to sign in with your Apple ID.\n4. Scroll down to ""Subscriptions"" and tap it.\n5. Choose your BetterMe app and press the red ""Cancel Subscription"" button at the bottom of the page.', 'modified': '2020-04-05T08:00:55Z'}",shorty0704513,False,2020-03-26 10:07:55,Unsubscribe,1,How do I unsubscribe?????,betterme-calm-sleep-meditate,1363010081
"{'id': 19690405, 'body': 'Hello! Thank you for reaching out to us. We would be glad if you texted us at gethelp@betterme.tips for further assistance. Kind regards, Team BetterMe Meditation', 'modified': '2020-12-11T07:34:02Z'}",zfhry,False,2020-12-09 20:27:43,SCAM,1,"THIS IS A SCAM, THEY CHARGE WITHOUT PERMISSION AND THE PHONE NUMBER THEY PROVIDE TO CONTACT THE COMPANY IS NOT WORKING. I GAVE IT ONE STAR SO THAT I COULD LEAVE A REVIW BUT IT DESERVES ZERO STARS. VERY DISAPPOINTED.",betterme-calm-sleep-meditate,1363010081
"{'id': 19876703, 'body': 'Hello! We are truly sorry to hear that you have formed such a negative opinion. We would be happy if you could text us at gethelp@betterme.tips so that we would revise your case and do everything possible to find a proper solution to make your experience more pleasant. Look forward to hearing from you soon. Kind regards, team BetterMe Meditation', 'modified': '2020-12-20T09:55:34Z'}",Kikinewme,False,2020-12-19 03:06:33,Lame,1,Lame app,betterme-calm-sleep-meditate,1363010081
"{'id': 22067534, 'body': ""Hello! Thank you for the review. We are sorry to hear that our app didn't meet your expectations. Please contact us at gethelp@betterme.tips. We want to learn more about what happened and how we can make things right. Kind Regards, Team BetterMe\t"", 'modified': '2021-04-06T07:49:40Z'}",Lara Neater,False,2021-03-05 14:54:38,Not free,3,Not free,betterme-calm-sleep-meditate,1363010081
"{'id': 19555595, 'body': 'Hola! ¡Gracias por tu opinión! Lamentamos que la aplicación parece funcionar incorrectamente. ¿Podría contactarnos directamente a gethelp@betterme.tips, para que podamos investigar el caso? Saludos cordiales, Equipo BetterMe', 'modified': '2020-12-05T08:20:42Z'}",noeribera1,False,2020-12-03 15:34:57,Muy mala,1,La aplicación no funciona se queda loading,betterme-calm-sleep-meditate,1363010081
"{'id': 19048290, 'body': '¡Hola! Póngase en contacto con nuestro amable equipo en gethelp@betterme.tips. La traducción está lista. Estaremos encantados de responder a cualquiera de sus preguntas y explicarle todos los aspectos necesarios. Saludos cordiales, Team BetterMe Meditation', 'modified': '2020-11-11T18:31:16Z'}",NC@@,False,2020-07-19 06:11:38,Terrible engaño total,1,"Esta aplicación se vende y te ponen  como que tienes las meditaciones en español y es falso todo está en inglés . Terrible , te cobran y no te devuelven tu dinero y las pocas meditaciones que tienes solo están en inglés ... cuidado engaño total",betterme-calm-sleep-meditate,1363010081
"{'id': 23515394, 'body': 'Hello! We sincerely apologize for such inconvenience. Would you please\xa0provide us with the 7-digit number of the email you have received in auto-reply? We will get back to you shortly and gladly review your case closer. Looking forward to your reply. Kind regards, Team BetterMe', 'modified': '2021-06-22T06:41:54Z'}",GabbyH34,False,2021-06-20 16:34:26,Be careful of subscription,5,cancelled my subscription when i didn't know it would be $43.99 after it told me $3 a week. apple refunded me but now they have charged me again after i have unsubscribed. ONLY GIVING 5 STARS SO MY REVIEW CAN BE SEEN ‼️ i will be reporting this company to the BBB.,betterme-calm-sleep-meditate,1363010081
"{'id': 21040838, 'body': 'Hello! We are always glad to assist our customers and make their experience more pleasant. Please reach us at gethelp@betterme.tips\xa0and we will see what we can do for you. Kind regards, Team BetterMe Meditation', 'modified': '2021-02-14T11:06:48Z'}",mastershake67,False,2021-02-13 02:38:38,Everything costs something...,2,I ignored all the offers for discounts until I was offered $19.00 for the year...but you don’t get much more than the free version...if you want any specialized meditation it costs another $20+ ...I will definitely not renew past my year- The daily posts rarely change from what I’ve seen...It definitely could use some added features if I were to continue beyond this year I’ve already paid for....,betterme-calm-sleep-meditate,1363010081
"{'id': 22847799, 'body': 'Hello! We sincerely apologize for such inconvenience. Would you please\xa0provide us with the 6-7-digit number of the email you have received in auto-reply? We will get back to you shortly and gladly review your case closer. Looking forward to your reply. Kind regards, Team BetterMe', 'modified': '2021-05-17T09:47:03Z'}",Bsnsownr,False,2021-05-10 22:15:20,Beware of Unauthorized Charges,1,"I purchased a year subscription on 8/23/2020 for $19.99 and the company charged me $39.99 for a new 6 month subscription in October 2020, which I didn’t catch then and a renewal of that for 6 months $39.99 in April 2021. They are insisting their records are correct, despite the photos I have sent them indicating otherwise. They have effectively stolen $80 from me and are refusing to refund the unauthorized charges.",betterme-calm-sleep-meditate,1363010081
"{'id': 22686274, 'body': 'Hello, Lisa! Thank you for reaching out to us as well as for your feedback. We have found your query and replied to your email. Our team will do their best to help you. Kind regards, team BetterMe\xa0Meditation', 'modified': '2021-05-07T19:29:39Z'}",LisaSky444,False,2021-05-06 13:43:54,Scam!!,1,"This is an absolute scam. I was charged a different price than the website quoted for a 50% off deal. I never used the app and emailed to question the charge. There resolution was to cancel my subscription after never using it and then say they were sorry but do not give refunds. Nice! So I paid $21.99, for what, for nothing. I just lit $22 dollars on fire. Poof! Wish I could give no stars!

UPDATE*** I was asked for my automated email response number for this issue. I’m not sure where I send it to or who I get in contact with due to the developer comment not explaining that, so I will just place it here on my review. There was several back and forth emails and I have all of them still. The request number is 1312700.",betterme-calm-sleep-meditate,1363010081
"{'id': 23126887, 'body': 'Hello, Angie! This makes us extremely sad to know that your impression of the app has worsened. Please, help us understand the situation better and improve your experience, reach us at gethelp@betterme.tips. Looking forward to your email! Team BetterMe Meditation', 'modified': '2021-06-01T11:08:28Z'}",Angie Aphrodite,False,2021-05-01 08:19:10,Ugh..I guess that’s what I get,1,"I used to like this app when I had it on android so I decided to get it on my new iPhone.  It had been awhile since I had it but was excited to use it again.  Long story short this is the most boring app I’ve ever had the displeasure to use, and I guess I didn’t cancel the free trial in time so I got stuck and locked into a 6 month agreement 🤦🏻‍♀️ I paid for sixth months of basically an app that is nothing but complete ridiculous nonsense.",betterme-calm-sleep-meditate,1363010081
"{'id': 22990955, 'body': 'Hello! Thank you for bringing this to attention. Please email us at gethelp@betterme.tips so that we could get this resolved. Thank you, we will be waiting for your email. Kind Regards, Team BetterMe Meditation', 'modified': '2021-05-25T05:42:26Z'}",gma4210,False,2021-04-29 14:40:55,Betterme : meditation and sleep,1,You do not get what you think you pay for it just directs you to buy more programs very misleading and disappointing.Now I get an email stating they never got my review hopefully this one will go through. I’m trying to figure out how they did not get my review but they could email to tell me they did not get my review.,betterme-calm-sleep-meditate,1363010081
"{'id': 22846552, 'body': 'Hello! We’re sorry to hear of your less than satisfactory experience and hope you will accept our sincerest apologies. Please email us at gethelp@betterme.tips to determine how we can provide you with a solution. Kind Regards, Team BetterMe\t', 'modified': '2021-05-17T09:13:36Z'}",Ni candor,False,2021-04-15 11:59:39,Scam- not worth it!,1,"App doesn’t give you a choice but it doesn’t deserve even a 1 star...
I love this type of app, meditation and the music, peacefulness it provides. But the charges made for this app are outrageous. I downloaded the app on 4/7/21 and paid for it. The following charges from this app have appeared on my bank statements.

4/7 $6.99, 4/7 $19.99 plus a processing fee of $.20. On 4/24 another charge for $28.56 plus a processing fee of $.85...",betterme-calm-sleep-meditate,1363010081
"{'id': 22458231, 'body': 'Hello there, since your issue has been resolved on our end, we would kindly ask you to update your feedback on your experience with BetterMe. Thank you in advance for your cooperation! Kind regards, team BetterMe', 'modified': '2021-04-26T10:31:26Z'}",Gillyan H,False,2021-03-10 19:08:20,charged me $70,1,"it gave me the option to pay $2.69 at once and cancel later. before i even tried the app i got a charge for $70 and customer service won’t refund me or contact me back. their only reply was that they can’t make it free because it’s a good app?

my case number is 1142983",betterme-calm-sleep-meditate,1363010081
"{'id': 21532895, 'body': ""Hello! We're really sorry to hear that. If you’d like, we'd be happy to assist you. Please email us at gethelp@betterme.tips. We will be more than happy to help you out! Kind Regards, Team BetterMe Meditation"", 'modified': '2021-03-09T08:10:27Z'}",Princesssla,False,2021-03-08 02:46:42,Please read this review.,1,I saw reviews calling this app a crook and I took the chance anyway. DON’T be me. They charge you two different fees WEEKLY and then don’t accept your password that you’ve made to allow you to cancel it. Don’t allow you to change your password to an already existing password and ignore emails about asking to cancel and rape your card account until end of times. Biggest app scam ever.,betterme-calm-sleep-meditate,1363010081
"{'id': 22067762, 'body': 'Thank you for your feedback! We are very disappointed to hear of your experience. This does not come anywhere near our standards of service. Please email us at gethelp@betterme.tips as we would like to discuss this matter in further detail. We hope you reach out as we take your input with serious consideration. Kind Regards, Team BetterMe\t', 'modified': '2021-04-06T07:55:56Z'}",deleons00,False,2021-03-06 04:20:12,This app sucked.,1,I payed 20 bucks for a year. I switched phones downloaded this app and it would not allow me to log in at all. I tried to switch my password but i was getting no emails. The peoples voices are very annoying and he said” try not to think about any negative or fearful thoughts” like are you dumb mentioning that makes someone think fearful or negative thoughts it was harder to sleep. I did enjoy some of the breathing exercises but i didnt need to pay 20 bucks to find how to breathe. And theres YouTube videos for free doing better than this app.,betterme-calm-sleep-meditate,1363010081
"{'id': 21081683, 'body': ""Hello! We would appreciate it if you could provide us here the 6-7-digit number you received in your automated email. It'll help us locate your email and provide you with a proper solution faster. Kind regards, Team BetterMe"", 'modified': '2021-02-16T07:54:12Z'}",dimpsgirl,False,2021-02-14 20:52:25,Refund and support,1,"I requested cancellation of my subscription and received an email from Support where the sales person tried to convince me to keep the app.  I again asked for my subscription to be cancelled so that the weekly payments would stop.  

When I requested a refund because I confirmed not once but twice to cancel my subscription I was informed of the below statement from support@betterme

Sure it looks like I’m getting 3 months free but I’m sure the charges for the app will start again at a higher rate.

For those of you using the app and Enjoy - but for those who download the app just to test it out — BEWARE!

Considering the situation, we would like to offer a solution for you. Your plan is going to be renewed on 2021-02-07 for the next week. We would like to prolong it for 3 months with no additional costs. This way you will be able to give the app another try and experience all its benefits and advantages. 

Kind Regards,
Team BetterMe",betterme-calm-sleep-meditate,1363010081
