userName,isEdited,rating,title,review,date,app_name,app_id,developerResponse
Isb123,False,1,THIS APP SCARRED ME,"So I downloaded this app after seeing an ad on Tik-Tok. It seemed like a great concept, I figured it could help me keep up with healthy habits and routines. Once I downloaded the first thing I decided to try was the morning routine, where my challenge was to drink water first thing when I woke up. It would’ve been more motivating if it had said a certain amount of water. I appreciate starting small but I could literally take one sip of water and check off the box for completing that task for the day. It wasn’t very gratifying and didn’t feel like an accomplishment. The second part of the routine was doing a one minute breathing exercise. I expected it the exercise to just pop up after that prompt but it didn’t. I had to search through the app for a breathing routine and the shortest one was 5 minutes. All of that is allot for me when I’m half awake. So I do the routine and while the narrator’s voice was nice she was talking so fast it actually gave me anxiety instead of relaxing me. I could barely even keep up with her instructions. 

Day two: “let me try something else”, I thought. So I chose the anxiety reduction challenge. The first day I was supposed to write down ways I avoid anxiety. Done. Then it made me choose an activity amongst a few things. One was a mirror pep talk and the other was based on holding myself accountable if I don’t complete the challenge. Kind of weird and aggressive. 

The final and most HORRIBLE part of the app were the stories to choose from! I picked a story that said under the title “it pays to be kind”. Thought it would be cute. The story starts out relaxing. The voice is great. Then it goes on to talk about the protagonist who kills dogs, makes amputees with magic to spite his competitor, has slaves, and in the end of the story kills someone who stole his ring AFTER MARRYING A 16 YEAR OLD GIRL. I can’t make this stuff up y’all. I couldn’t sleep for an hour after listening to the story. I have 5 days left in the free trial so I might continue to use some of the sounds to sleep but I definitely won’t risk listening to another disturbing story. 

My last comment is just that the app pressures you to share with your friends or challenge your friends many times throughout the duration of one use. It gets really annoying. The idea for the app is great but the layout is too complex and the actual processes to build habits are to simple. It needs more development. AND TAKE OFF THE DISTURBING STORIES!",2021-04-21 20:39:03,fabulous-daily-routine-planner,1203637303,
plantsgalore,False,5,Mental health,Great for mental health,2021-05-18 13:20:51,fabulous-daily-routine-planner,1203637303,
msmoore30,False,5,This app is amazing,❤️❤️❤️❤️,2021-02-03 16:44:40,fabulous-daily-routine-planner,1203637303,
fairycharasmr,False,5,Soothing,"Great
 Narrator voices!",2021-03-18 02:57:37,fabulous-daily-routine-planner,1203637303,
HBrand0225,False,4,Nice App,It’s a nice app.,2021-04-13 15:19:20,fabulous-daily-routine-planner,1203637303,
amyjojo0,False,5,5,Love!,2021-04-11 04:15:32,fabulous-daily-routine-planner,1203637303,
Jerbzilla,False,1,Uhhh,All the free trial did was tell me to drink water,2021-04-24 13:32:58,fabulous-daily-routine-planner,1203637303,
wendolyn.,False,5,Wendolyn.,Great App!!!,2021-02-12 13:52:46,fabulous-daily-routine-planner,1203637303,
ehp2021$$$$$$,False,1,Time waster,Irritated with repetition. So done.,2021-03-18 17:19:25,fabulous-daily-routine-planner,1203637303,
Bombflowerzoe,False,5,Fabulous,❣️❣️❣️,2021-05-09 15:39:45,fabulous-daily-routine-planner,1203637303,
eve6667565,False,5,great!!,this app is amazing!,2021-02-02 01:01:40,fabulous-daily-routine-planner,1203637303,
kircys,False,5,Review,Great !,2021-06-11 11:30:57,fabulous-daily-routine-planner,1203637303,
MaddieChic,False,5,"To perfect, no words.",JUST WOWWWWWQQWWWWWW,2021-06-02 10:04:35,fabulous-daily-routine-planner,1203637303,
marymc456,False,5,Break Bad Habits!,LOVE THIS APP!!!,2021-03-06 10:53:15,fabulous-daily-routine-planner,1203637303,
landen172130,False,1,Yes,It’s to confusing,2021-02-02 17:26:12,fabulous-daily-routine-planner,1203637303,"{'id': 21377287, 'body': ""We're sorry to hear that you've found Fabulous confusing. If you haven't done so already and you're still experiencing confusion, then please reach out to us with further details by completing the form after emailing hello@thefabulous.co or sending feedback from in-app (Tap the Profile Icon, then Help and Feedback) We apologize for any delays."", 'modified': '2021-03-01T18:42:09Z'}"
JCD2133,False,5,JCD21,Great app,2021-03-24 14:24:39,fabulous-daily-routine-planner,1203637303,
S.Deeeeeetz,False,5,The best!,Love it!,2021-01-26 13:34:03,fabulous-daily-routine-planner,1203637303,
CarlinhaC.,False,5,Great app!,✨✨✨✨✨,2021-02-25 04:22:38,fabulous-daily-routine-planner,1203637303,
Alena 😚,False,5,YESSS GET THIS APP RN,I love this app sm<3,2021-04-18 23:06:21,fabulous-daily-routine-planner,1203637303,
Reneegoals,False,5,Renee,Great app 👍🏽,2021-01-23 23:07:28,fabulous-daily-routine-planner,1203637303,
porkyyypine985,False,5,Loveeeeee,Amazing,2021-04-08 02:06:39,fabulous-daily-routine-planner,1203637303,
Kellyycannon5,False,5,Such an amazing app,LOVE LOVE LOVE IT,2021-01-09 23:36:16,fabulous-daily-routine-planner,1203637303,
KatieKay96,False,5,omg!,this app is great,2021-06-12 15:18:53,fabulous-daily-routine-planner,1203637303,
nsbsvshahbaw,False,1,No,Got charged with the free trail,2021-04-26 14:45:06,fabulous-daily-routine-planner,1203637303,
nagitokomaedakinnie,False,5,LOVE THIS APP,It’s great,2021-02-13 16:29:24,fabulous-daily-routine-planner,1203637303,
Kika_Darbouze,False,5,Love it,Love it!,2021-02-26 06:31:09,fabulous-daily-routine-planner,1203637303,
hansnsmskkwja,False,1,0/5 scam,Huge scam,2021-06-07 04:32:37,fabulous-daily-routine-planner,1203637303,
k123!?)($,False,5,love,love,2021-03-12 05:04:50,fabulous-daily-routine-planner,1203637303,
Hqhaitham,False,5,Best,Best,2021-06-24 16:30:08,fabulous-daily-routine-planner,1203637303,
drendon847,False,3,Good app,Good app,2021-06-17 16:14:34,fabulous-daily-routine-planner,1203637303,
skdjgjtitirieieieieueuwyww,False,5,Nice,Nice,2021-04-22 13:37:53,fabulous-daily-routine-planner,1203637303,
gibbywalking,False,5,t,rr,2021-06-04 11:33:54,fabulous-daily-routine-planner,1203637303,
AbDo DA,False,4,"Not bad ,",🤍.,2021-04-15 15:37:33,fabulous-daily-routine-planner,1203637303,
nima21.1989,False,5,great,reallyy helpfull❤️,2021-03-06 01:38:17,fabulous-daily-routine-planner,1203637303,
Chimeeeeeeeee App,False,5,🗣🗣,Great,2021-04-01 10:20:38,fabulous-daily-routine-planner,1203637303,
garybms,False,5,garybms,awesome,2021-03-02 18:50:16,fabulous-daily-routine-planner,1203637303,
dediaz1229,False,5,DeAnna,Love it!,2021-01-19 00:23:43,fabulous-daily-routine-planner,1203637303,
RebelOrange3369,False,5,Love,Yes,2021-03-11 16:47:39,fabulous-daily-routine-planner,1203637303,
chadwicksadwick,False,5,Ehh,Cool,2021-01-12 15:16:57,fabulous-daily-routine-planner,1203637303,
skippydalday,False,5,Fantasmic,Woooo,2021-06-04 06:08:49,fabulous-daily-routine-planner,1203637303,
sofi cartolano,False,5,holi,su,2021-05-19 14:36:00,fabulous-daily-routine-planner,1203637303,
ggnicewp42069,False,4,Nice,Nice,2021-04-05 04:41:46,fabulous-daily-routine-planner,1203637303,
ghhrdx,False,5,GoheIfeddo,Gg,2021-01-31 23:28:15,fabulous-daily-routine-planner,1203637303,
Calderski,False,5,Good good good,Goooood,2021-05-20 05:14:39,fabulous-daily-routine-planner,1203637303,
ArtistACC,False,4,ArtistAC,Great!,2021-01-11 16:02:07,fabulous-daily-routine-planner,1203637303,
fort ticka cha,False,5,Yay,Love,2021-01-06 22:25:07,fabulous-daily-routine-planner,1203637303,
zero detail,False,5,F,Great,2021-01-18 05:26:10,fabulous-daily-routine-planner,1203637303,
jyller,False,5,Fun!,..,2021-05-03 23:10:53,fabulous-daily-routine-planner,1203637303,
NikBrown0121,False,5,Yay,Good,2021-03-25 14:47:08,fabulous-daily-routine-planner,1203637303,
KaiKini,False,5,FABULOUS ❗,"FABULOUS IS FABULOUS 🙏
👍🏽👍🏽👍🏽👍🏽👍🏽",2021-06-01 09:11:48,fabulous-daily-routine-planner,1203637303,
nasiram20,False,5,Love it,❤️❤️❤️❤️❤️❤️,2021-04-24 11:14:03,fabulous-daily-routine-planner,1203637303,
Ginyohko,False,5,Aye,Yah,2021-06-06 16:49:16,fabulous-daily-routine-planner,1203637303,
jskeoebgnsuwjwbf,False,5,N,N.,2021-03-19 02:02:15,fabulous-daily-routine-planner,1203637303,
许小陌,False,5,Excellent game- just give it more patience,Excellent game- just give it more patience,2021-06-22 06:14:26,fabulous-daily-routine-planner,1203637303,
lovedly1,False,5,Fun,So far so fun!,2021-06-06 02:48:39,fabulous-daily-routine-planner,1203637303,
Gav262,False,5,Gav262,Love it so far,2021-06-02 08:47:33,fabulous-daily-routine-planner,1203637303,
Zadie Z,False,5,Zadie Z,😍,2021-05-26 18:00:03,fabulous-daily-routine-planner,1203637303,
Someone in Venezuela,False,5,Gracias,Ha sido una app que me ha ayudado a enfocarme y adquirir hábitos que han hecho mi vida más sana,2021-05-24 17:58:14,fabulous-daily-routine-planner,1203637303,
anonymusjajaja,False,5,👍🏻,"Es muy buena, te ayuda aunque aveces no puedes cumplir algunas cosas la app te espera, el momento fabulous es increíble y aunque la música no es la mejor esta bastante bien",2021-05-22 15:12:57,fabulous-daily-routine-planner,1203637303,
greg244,False,5,Greg 244,Amazing,2021-05-20 14:07:58,fabulous-daily-routine-planner,1203637303,
kakaliu928,False,5,kakaliu928,great！,2021-05-16 15:08:30,fabulous-daily-routine-planner,1203637303,
Leroy Rufus,False,5,Joy,♥️♥️♥️,2021-05-08 04:48:04,fabulous-daily-routine-planner,1203637303,
Angulof,False,5,Excelente,Excelente,2021-04-30 13:59:29,fabulous-daily-routine-planner,1203637303,
Dannymac60099,False,4,Amazing,Love it,2021-04-29 12:30:56,fabulous-daily-routine-planner,1203637303,
Jayflor,False,5,Love it,Love love love!,2021-04-25 12:38:19,fabulous-daily-routine-planner,1203637303,
treyway06,False,5,love it,love,2021-04-18 03:25:39,fabulous-daily-routine-planner,1203637303,
soyprince305,False,5,Magnifica App,Una gran App para reubicarte en tiempo y espacio y volver a tomar el sendero . Gracias 🙏🏽 Namaste,2021-04-10 19:36:42,fabulous-daily-routine-planner,1203637303,
leahg93.,False,5,Love !!,Amazing app,2021-03-31 03:49:11,fabulous-daily-routine-planner,1203637303,
Oborrar,False,4,Excelente app,"es muy buena para crear nuevos hábitos, como mejora le agregaría formas/pasos o ayudas de conseguir realizar la actividad ya que en algunas si aparece y en otras no",2021-04-09 14:58:14,fabulous-daily-routine-planner,1203637303,
Simple towel,False,1,Social Dilemma,Data mining,2021-04-09 04:36:54,fabulous-daily-routine-planner,1203637303,
GM16!,False,5,GM16!,Amazing app,2021-03-20 21:11:23,fabulous-daily-routine-planner,1203637303,
ShZ♥️☀️,False,5,يجنن,كلش حلو,2021-03-11 09:49:28,fabulous-daily-routine-planner,1203637303,
Patsy Vega,False,5,Me encanta,Me ayuda a enfocar mis tareas y crear objetivos,2021-03-08 14:58:13,fabulous-daily-routine-planner,1203637303,
kakkdjqwhsnbas,False,5,i love it,amazing,2021-03-08 02:42:25,fabulous-daily-routine-planner,1203637303,
gingieeeeee,False,5,Great so far,I’m liking it,2021-02-26 00:24:26,fabulous-daily-routine-planner,1203637303,
flaquizchavez,False,5,🥰,"Es genial esta app, para tener hábitos que nos habían constado hacer",2021-02-01 23:31:34,fabulous-daily-routine-planner,1203637303,
Violin racer,False,5,Fabuloso,❤️🧡💛💚💙💜,2021-01-28 19:59:50,fabulous-daily-routine-planner,1203637303,
qnuanwbe,False,5,Súper buena esta app,Excelente aplicación!!!!!,2021-01-27 01:13:33,fabulous-daily-routine-planner,1203637303,
JDmm11,False,5,✰✰✰✰,Esta app me ha cambiado la vida llevo 2 meses usándola y soy una persona completamente diferente,2021-01-23 02:56:22,fabulous-daily-routine-planner,1203637303,
boo erds,False,5,Beautiful presentation,Amazing content,2021-01-13 15:16:23,fabulous-daily-routine-planner,1203637303,
Tres60cr,False,4,Interesante,Es una app basada en crear hábitos. Sin duda el primero que tienes que forjar es el de abrir esta app. Para estar registrando los eventos.,2021-01-15 23:37:29,fabulous-daily-routine-planner,1203637303,
Twinger40,False,5,Great,Amazing,2021-01-06 03:24:22,fabulous-daily-routine-planner,1203637303,
Dee' Review,False,5,"Fabulous is, well, FABULOUS!","Fabulous is, well, FABULOUS!",2021-06-25 19:54:46,fabulous-daily-routine-planner,1203637303,
"87&""""",False,1,Not Fabulous Billing,"I purchased this app over a year ago. No problem with the app but found that I wasn’t using it. So I canceled it a few months into my membership. I just got billed for the annual membership a year later 29.99 + .30 ATM fee ?. Hard to find customer service number.Don’t really respond to my emails.
Responded to my bank when they contested charge but still not resolved.",2021-06-29 02:17:26,fabulous-daily-routine-planner,1203637303,
emma is right,False,4,it’s really nice!,sometimes it can be difficult to get out of bed and want to do the morning routine but i’m getting better.it is super motivating!,2021-06-29 00:08:42,fabulous-daily-routine-planner,1203637303,
hallsoccerrexburg,False,4,Great app,"I really do love the app. I have my whole family using it. But most importantly to me. I just put down simple habits. And I usually over plan make my to do list way too big and in turn it discourages me. This Application has helped me find simple foundational things that will help me On my good, OK, and rough days.The one thing I wish there was is a better start up tutorial. Just really understanding how much you can do on this app and what’s a good way to go about it. And if you’re in the middle of the app how do you go back to the beginning of it to make sure you didn’t miss important functions are keys that make the app even better.",2021-06-28 14:49:25,fabulous-daily-routine-planner,1203637303,
mostlikelysad,False,1,Find Another Self Help App,"If you’re switching from android to IOS or vice versa, expect to lose all your money because since I switched, I have not been able to restore my premium (one year) purchase which I purchased A MONTH AGO. I was given the week long free trial once I logged onto the app on my iPhone which expired yesterday and through excruciating trial and error and going back and forth through FAQs, I have yet to find a solution. I’m honestly really upset about it because I really enjoyed this app and saw genuine growth with myself. But it really seems like a scam at this point. Don’t buy. Don’t even try. find another self help app.",2021-06-26 21:01:53,fabulous-daily-routine-planner,1203637303,
jessa11905,False,5,Jessa11905,I love this app it helps a lot and starts off small,2021-06-22 13:06:38,fabulous-daily-routine-planner,1203637303,
Joe Blow 07,False,3,"Nice intention, but it’s all over the place","I saw this recommended on a popular YouTube channel I like so I thought I’d try it out. But very quickly this app is bewildering and difficult to navigate. I just wanted to track drinking more water and getting more sleep, but was constantly inundated with a barrage of “circles” and strangers supposedly sending me well-wishes on my progress and ten different windows and animations and video game-like maps that just make it a big fabulous mess. I just want a simple progress tracker with some helpful tips, not a cult-like quagmire of animations and noise and “moments” all smashed together in no consistent order. For all this trouble I would pay a subscription fee to boot? No thanks. A cleaner layout with less obtrusive graphics and giving ME the choice to just track my progress or get the whole feel-good mess of material would be preferred.",2021-06-25 08:55:29,fabulous-daily-routine-planner,1203637303,
aenietes,False,1,Charged and then Info Deleted,"Do not download this app unless you’re committed to using it for a year. 

The first week of June I saw an ad for Fabulous on Instagram, went to their website and was interested in doing a free trial. Before the end of the 7 day free trial, my account was charged. I noticed that same day and immediately requested reimbursement because I did not enjoy the app and was planning on canceling the subscription before I was supposed to be charged for the full annual rate of $39.99. 

I never heard back but I kept the app to keep proof of the charge on my account. Now a week later, I tried to reach out to the contact team again and got an automated response and my information has been deleted from the app even though I have technically paid for an (unwanted) annual subscription. 

I have been getting notifications that I can’t turn off for some reason and daily emails offering me different deals on other/better “free” trials. 

I really wanted to love this app but the lack of customer service and messaging trying to “get me back” in marketing emails has completely turned me off.",2021-06-24 06:21:47,fabulous-daily-routine-planner,1203637303,
Charmoni13,False,1,IMPOSSIBLE TO CANCEL!,"This looks like a wonderful app. However, during my free trial period,I decided that the habit-building exercises are pretty similar to another program I am doing with my husband. So I have tried to send an email requesting cancellation, but their email is from a “no reply “address. I’ve gone to the help and feedback section on the app, but all their instructions for cancellation have me going around in endless circles. Since I am in the trial period, my iPhone is not showing any active subscriptions to cancel. I do not wish for the premium charge to hit my account and then try to go through whatever steps would be needed to get a refund, if I can even do that. So if the developers are reading this message, please make it easier to cancel the free trial subscription, pretty please.

UPDATE 6/23/21: I sent a message to a Customer Support email address I discovered over two weeks ago and have yet to receive any response to my email. Therefore, I have reduced my rating to one star. The people behind this app are totally non-responsive and now that they have my credit card number, the renewal of this app will probably continue in perpetuity.",2021-06-23 11:35:40,fabulous-daily-routine-planner,1203637303,
cardinbella,False,5,I like,Is my fifth day using it. Loving the fabulous time. Loving the organization and all the colors. All the tips. The informational short readings. Teaching me why things not just commanding me to do things. You don’t know what’s going on at first but you get the hang on it fast. I like that I can add my pin things and also follow the guides. I love the story. I love how relaxing it is. Cleaning is stress and rushed and usually a fight. But now is relaxing and productive.,2021-06-19 17:55:52,fabulous-daily-routine-planner,1203637303,
pmreese,False,1,Overwhelmed and frustrated,I have been emailing them since June 13th since you cannot speak to an actual human. Today is June 21st and I still cannot reach anyone that can hear me out. I initially signed up online. After answering questions about myself it prompted me to download the app. Once I downloaded the app it took me through the same process which I thought was odd. After a few days I was very overwhelmed by the app. I struggle with clutter and I felt like the app was just very cluttered. I immediately went to my settings and canceled the subscription so that I would not be charged for the year. On Sunday June 13 I get an email from PayPal stating fabulous has charged me 39.99 I panicked and was so confused because I knew I canceled it. I went to my app and I could not cancel it because I had already canceled. I started to try to find the fabulous customer service number only to be led down a rabbit hole of automated responses. After speaking with my app customer service I realized I was signed up under two different emails which I obviously did not realize I had done or else I would have canceled both in time. This has been a very frustrating situation. I just want a human to hear my Situation and not an automated response.,2021-06-21 22:19:21,fabulous-daily-routine-planner,1203637303,
PJLayton,False,1,Be aware,"I tested this app and cancelled within the week of my free trial period.  I just wanted to try it and found it did not meet my needs. However I was still charged the 39.99 for a year’s subscription.  However, my Apple subscriptions shows it as cancelled. I went on line to check out the company and found that they are more interested in making money than they are interested in helping you organize your life.",2021-06-21 01:28:48,fabulous-daily-routine-planner,1203637303,
VR2.0,False,5,Love my new life - still much work to do.,"I had suspicions. How could an app truly help me? Guide me? Center me? And yet when I didn’t know what I needed to hear, Fabulous had the words I needed. Every.single.time. As a newly divorced, pandemic-challenged, relocated and very alone 59 year old, I wanted to burn everything I knew - particularly my bad habits- and rebuild anew from the ashes. Fabulous appeared when I needed it. And I am grateful.",2021-06-17 10:52:05,fabulous-daily-routine-planner,1203637303,
MJ Forida,False,1,BEWARE of auto yearly subscription charged!!!😡,"I tired this for a few days NOT for me. Cancelled free trial would not let me. 
Then today it shows it charged me $39.99 for an entire year WTH??? I mean a full year??? I can see a week or a month by accident but a year??? And no way to cancel the year. SCAM!!
REFUND needed ASAP!!!!!",2021-06-17 13:08:58,fabulous-daily-routine-planner,1203637303,
Future Mrs. Yubeta,False,3,Ok app,"I would like to give this app more stars but I keep encountering the same problems and the help area doesn’t reach my concerns. First off, this app is great for instilling good habits. I did a free trial with premium and I loved the inspirational quotes and the map that show your progress. I really felt I was taking better care of myself.

Whenever I try to log into the app I enter my password and nothing happens. It’s just the loading circle. I end up having to close the app and reopen just to interact with my challenges or journey.
 Also, I got charged $39.99 recently. No idea why this charge occurred. I wasn’t at the end of a free trial. I also am not getting premium access. Not sure why that happened.
This app has potential to be great but those issues for me makes me not want to have the app anymore.",2021-06-11 14:58:59,fabulous-daily-routine-planner,1203637303,
joan of raleigh,False,5,Easy and fun,"This is a lot less frustrating than mini “self improvement” apps.Slow and steady.The price is good too. Only $4.16 a month. 
The people who would you have a lovely relaxing voices. It’s very calming",2021-06-09 04:02:32,fabulous-daily-routine-planner,1203637303,
CheetahBad,False,5,Inspirational,"Since using this app I’ve managed to wake up @6am daily and practice a much better, more productive morning routine. I love that I can set reminders for my goals and the app holds you accountable. You cannot move forward until you’ve completed certain task. Definitely keeps me focus. To anyone reading this and thinking about downloading, DO IT & TRUST THE PROCESS",2021-06-08 10:57:14,fabulous-daily-routine-planner,1203637303,
TRChamz,False,5,Fun Way to Your Beat Self,"I am in the midst of cancer treatment and trying to find a way to stay healthy and positive… I believe I found it! By step guidance and support to move myself toward a healthier,  happier, more alive, productive & present me.Give it a try; you won’t be disappointed.",2021-05-03 12:19:25,fabulous-daily-routine-planner,1203637303,
youareacultleader,False,1,DO NOT DOWNLOAD - STOLE MY MONEY,I downloaded this app and did the free trial but cancelled my subscription before the start date because I was no longer interested. A month later I see a charge for $39.99 on my card from this app. I googled it and this is a common scam done by this app. I emailed them and still no reply. I double checked that I cancelled my subscription (I know I’m not perfect and it could’ve been my mistake) but it was fully cancelled. I even deleted the app from my phone so I have no idea why or how I got charged for the annual premium. Be very careful if you download this app! I still have not received a reply or my money back.,2021-06-02 19:17:53,fabulous-daily-routine-planner,1203637303,"{'id': 23241381, 'body': 'We\'re sorry to hear this. It sounds like\xa0you had authorized more than 1 trial/subscription. If you haven\'t done so already, then please reach out to us with further details from in-app (Tap the Profile Icon, then ""Help and Feedback"") or by emailing hello@thefabulous.co and ensuring you complete the form that\'s linked in the email sent. We apologize in advance for any delays ', 'modified': '2021-06-07T13:19:56Z'}"
viqli,False,1,DO NOT DOWNLOAD,"Like many other users, I downloaded this app to test the 7-day free trial. I unsubscribed on the Apple subscription page 3-4 days before it would renew for the annual subscription but was still charged $39.99 TWICE. They also make it impossible to access the premium subscription you paid for. Biggest UX issue is there is no login page! They make you go through a whole process to get an email to access your account. I followed the instructions on their FAQ/Notion page to access the premium membership and come to find I don’t have premium and need to sign up AGAIN. This app will take you straight to their “quiz” to loop you in to pay for the app... 

Don’t trust the “free trial.” I’m out $80 with no access to this “life changing” app.",2021-05-28 15:07:50,fabulous-daily-routine-planner,1203637303,
capricorn_princess,False,3,Building healthy habits!,So far I have developed a habit of drinking water first thing in the morning but it is really difficult to perform exercise every single morning after waking up.Still working on it .,2021-05-25 12:35:42,fabulous-daily-routine-planner,1203637303,
Mer010203,False,1,Glitch lead to me feeling like it’s a scam.,"Just got an Apple Watch as a gift and downloaded the app, signed up for the week trail with the intention of paying for the year because it seemed motivational. The app absolutely will not work on the Apple Watch, even after taking the time to make sure all my software is up to dat and restarting many times. The app on my phone tells me to email their costumer support so I did. I get an automated email response telling me to log the complaint through the app because the email is unmonitored, so I do. I do not hear back. I tried to log another help request and now the website they use for that is giving me a 404 error code making it impossible to reach their costumer support. In the mean time I spent some time reading reviews and a lot of people are having issues with glitches and unsubscribing with the same “to bad so sad” corporate response in response. So all in all I did my best to unsubscribe and delete the app and am praying it doesn’t try to charge me anyways. Very sad because I was excited to use it and thought it had a good concept and fun interface, despite the art style being non-cohesive.",2021-05-19 23:24:09,fabulous-daily-routine-planner,1203637303,"{'id': 22984961, 'body': ""We're sorry to hear about your experience with the Apple Watch error and we do apologize for any delays. We've been receiving very high volumes of emails. We work based on order received and we'll be working to assist you as soon as we can. In the meantime, please ensure that you've successfully completed any forms that were sent after reaching out to us."", 'modified': '2021-05-24T18:49:30Z'}"
Hi101899,False,1,Unauthorized charges,"I understand the $40 yearly charge, but after I canceled I received 2 $1 charges and 1 $29.99 charge that I did not authorize. This really makes me upset!!!!!! I will not be downloading again. Thank you for making me have to go through hoops with my bank.",2021-05-19 17:33:01,fabulous-daily-routine-planner,1203637303,"{'id': 22984982, 'body': 'We\'re sorry to hear this. It sounds like\xa0you may have authorized more than 1 trial/subscription. If you haven\'t done so already, then please reach out to us with further details from in-app (Tap the Profile Icon, then ""Help and Feedback"") or by emailing hello@thefabulous.co and ensuring you complete the form that\'s linked in the email sent. We apologize in advance for any delays', 'modified': '2021-05-24T18:51:15Z'}"
nic_50,False,1,Free trial,They charged me before the free trial expired.Now I can’t get in touch with them whatsoever to get my refund as I cancelled everything 2days into my trial because it is a stupid app.,2021-05-17 18:53:06,fabulous-daily-routine-planner,1203637303,"{'id': 22985010, 'body': ""We're sorry to hear this and we apologize for any delays. We've been receiving high volumes of emails. We work based on order received and we'll be working to assist you as soon as we can. In the meantime, please ensure that you've successfully completed any forms that were sent after reaching out to us. "", 'modified': '2021-05-24T18:54:08Z'}"
gangstastarfish,False,1,BEWARE,"I signed up for a trial and the day I did they immediately took $ 21.99 out of my account. I canceled the free trial, waited a few days to see if they’d reimburse the money and they have NOT. When looking at ways to contact them, it is not apparent or easy to find on their app; costing me more time to try and get money back from them that I did not originally authorize!",2021-05-13 11:42:05,fabulous-daily-routine-planner,1203637303,
AKHITK,False,1,Scam free trial - just a way to get your $39.99,"BEWARE - there’s no way to contact customer service, there’s no way to get your funds returned - kiss your $$ goodbye if you don’t like their app. I signed up for the free trial & cancelled through the app 3 days before the 7 day trial was over. On day 7, I received a notice from payment company that I was charged $39.99. I was unable to find any way to contact the company (except for tech problems). My emails to the techs have gone unanswered.",2021-05-12 17:14:23,fabulous-daily-routine-planner,1203637303,
Acjohnson26,False,1,BE AWARE OF CHARGES AFTER CANCELLATION,"I downloaded the app at the beginning of April and decided it wasn’t for me. I cancelled my free trial the day after I downloaded it. My subscription in Apple shows that it was cancelled and expired on April 7th. However, lo and behold, on April 30th I got a $39.99 charge for the subscription. There is no way to contact the company about wrongful charges (the website just tells you they can’t refund you), and no way to confirm that your subscription is cancelled so you won’t be charged again. I have the proof right in my phone, but there’s nothing I can do about it. Total scam - downloader beware!!",2021-05-04 15:51:21,fabulous-daily-routine-planner,1203637303,"{'id': 22985060, 'body': 'We\'re sorry to hear this. It sounds like\xa0you had authorized more than 1 trial/subscription. If you haven\'t done so already, then please reach out to us with further details from in-app (Tap the Profile Icon, then ""Help and Feedback"") or by emailing hello@thefabulous.co and ensuring you complete the form that\'s linked in the email sent. We apologize in advance for any delays', 'modified': '2021-05-24T18:58:47Z'}"
⚡️⚡️☄️⚡️🌟⚡️🪐⭐️✨🌟,False,5,🪐✨☄️⭐️💫☄️✨,ghbgh,2021-04-25 07:51:34,fabulous-daily-routine-planner,1203637303,
XYj8JuR,False,2,Suggestion: Less is More,"I’ve had this app for a few months and as a young professional working from home with ADHD, I would love to stick with this to help with all my bad habits but it’s just sensory overload x10000000. Less is more. I could do without all the extra animations, sounds, homepage clutter, and long philosophical app notifications. For something that is supposed to bring me clarity and focus I just end up feeling overwhelmed which leads me to not even open the app. 

The UI is great for a video game or maybe something targeting grade school children but it’s a bit much for me and probably others as well with the same brain function.",2021-04-30 09:12:55,fabulous-daily-routine-planner,1203637303,
HarleyImpressed,False,1,Used to love this app,"I used this app years ago on android. It changed my life. Now that I can get it on iPhone I downloaded it with high hopes. Instead of greeting a familiar app, I feel the changes that have been made take away from the experience I remember. 
I’m sure it’s good for a first time user, but this is no longer the app for me. : /",2021-04-29 17:23:25,fabulous-daily-routine-planner,1203637303,
Always_nai,False,5,This an amazing,The story’s the give are just out of this world you guys should try it 100/10,2021-04-19 17:29:53,fabulous-daily-routine-planner,1203637303,
itsdamslife,False,3,Good content but heats up the iPhone,"The content its classification structuring features and all the presentation is good. I really liked it. But whenever I open the app within 60-100 seconds heats up my iPhone 6s. To cross check I deleted all my apps from background put the device in low power mode so that no other process runs. Even internet was not connected. Launched this app. Within a minute device heated up. Sadly, Had to delete the app. 

Otherwise great with all animations.",2021-04-23 19:14:24,fabulous-daily-routine-planner,1203637303,
Jocelyn Freeman,False,5,Amazing App!,10/10 5 stars I definitely recommend this app it helps me with all my health routines and feeling better about myself. You won’t be disappointed! 😌,2021-04-13 14:02:36,fabulous-daily-routine-planner,1203637303,
Mysteriuos Lady,False,5,Fabulous.com,I’m enjoying the fabulous app 106 stars ⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️💫💫💫💫💫💫💫💫💫💫💫💫💫💫💫💫✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟,2021-04-11 21:32:03,fabulous-daily-routine-planner,1203637303,
