rating,isEdited,review,userName,date,title,app_name,app_id,developerResponse
5,False,Simply the best!,SummeryVariable,2020-10-06 18:28:20,Insights,insight-timer-meditation-app,337472899,
5,False,its life changing,triplexelj,2020-07-31 16:03:33,great app,insight-timer-meditation-app,337472899,
5,False,I love this app.,betsy3951,2020-04-01 20:58:36,Love it.,insight-timer-meditation-app,337472899,
5,False,So awesome.,SJay23467,2020-05-25 22:53:12,Love this app,insight-timer-meditation-app,337472899,
5,False,MAmazing app,sriniza,2020-07-27 12:48:32,Great app for mediators,insight-timer-meditation-app,337472899,
5,False,Very generous,kateyBou,2020-03-20 17:38:30,Great,insight-timer-meditation-app,337472899,
1,False,Can not make it work,bsjdidbdbxu,2020-09-18 15:01:21,Review,insight-timer-meditation-app,337472899,"{'id': 18041915, 'body': 'Hi there, we are so sorry to hear that the app is not working. Please try restarting your device to see if this will help with the issue. If this does not work, please contact us at help@insighttimer.com.', 'modified': '2020-09-23T06:57:51Z'}"
1,False,Milestones Accumulate incorrectly and no one is doing anything about it.,davy toucan,2020-09-08 08:49:57,Milestones,insight-timer-meditation-app,337472899,"{'id': 17789166, 'body': 'Hi Davy, we are so sorry to hear you are having problems with your Milestones. Kindly send us a message regarding your concern at help@insighttimer.com so we can investigate further.', 'modified': '2020-09-09T19:18:20Z'}"
5,False,Very soothing.,Warm&Sunny,2020-03-21 11:54:58,Relax,insight-timer-meditation-app,337472899,
5,False,Best app ever,"5,000000000000 stars",2020-11-18 06:18:42,Awesome,insight-timer-meditation-app,337472899,
5,False,Fabulous!,Appreciative Recepient,2020-12-03 15:50:09,Deep healing,insight-timer-meditation-app,337472899,
5,False,This is a great app,OvO girl,2020-05-26 13:50:22,Great,insight-timer-meditation-app,337472899,
5,False,Too good,fiooonazeng,2020-03-14 04:45:53,Fiona Zheng,insight-timer-meditation-app,337472899,
5,False,That was lovely Sarah,Sarafina28,2021-03-18 16:28:25,Transcendent,insight-timer-meditation-app,337472899,
5,False,Awesome App. loving it!!,Vibhor Rastogi,2020-06-21 18:14:59,Awesome App. loving it!!,insight-timer-meditation-app,337472899,
5,False,Love it!,dedetu,2020-01-13 04:12:47,Great app,insight-timer-meditation-app,337472899,
5,False,Breath.,skizzikpr96,2021-05-11 12:52:16,It gave me peace.,insight-timer-meditation-app,337472899,
1,False,I love all the stories their amazing I really love velveteen rabbit,black cat knight,2021-05-10 05:11:21,Story’s,insight-timer-meditation-app,337472899,"{'id': 22992714, 'body': 'Thank you for the wonderful compliment. Is there any reason you felt you should give is one star? ', 'modified': '2021-05-25T07:00:32Z'}"
5,False,Great App.  Thanks!!!,Anneski1,2020-07-14 03:45:34,Great,insight-timer-meditation-app,337472899,
5,False,"Love, love, love ❤️❤️",St Joseph Notre Dame,2020-10-29 15:43:43,I love this app!,insight-timer-meditation-app,337472899,
1,False,it used to work well. now its glitchy af.,idk what happened to it.,2021-02-07 10:39:59,used to work,insight-timer-meditation-app,337472899,
5,False,Awesome app,DEW4077,2020-05-28 11:57:57,App,insight-timer-meditation-app,337472899,
5,False,It is awesome!,KatieKAKaKaKa,2020-10-08 15:58:12,Sleep,insight-timer-meditation-app,337472899,
5,False,Love it.,JG504,2020-09-18 12:25:35,Awesome app,insight-timer-meditation-app,337472899,
1,False,Efvery t CD I will,🐱🐨🐯🐨🦦🦥🦙🦦🦥🦙,2020-09-30 04:35:58,Crashes every time,insight-timer-meditation-app,337472899,
1,False,"I have been an Insight Timer user for 5 years and a paid customer for a 3-4 years. I use the app everyday and love love love the classes, teachers, and meditation. This is the space I come to for rest everyday and I am very grateful for the app. 

Last month I was having issues logging in and tried multiple times with password, apple Face ID, Facebook ID, and resetting the password through my email. It then prompted me to contact customer service. This took them a couple weeks to get back to me and i tried multiple mornings to access my account and allowed this to frustrate me when I was trying to meditate and start my morning ritual. Universe testing my patience I guess!

When Customer service (Vivian) did return my email, they accused me of violating their race and anti-hate speech policy inside the chat rooms and course classrooms and threatened permanent termination and told me to sign this policy (which I’m sure I already signed) and they would allow me to have access to my account again.

I replied letting them know that I don’t use the app for messaging people or chatting in rooms, so my account must have been hacked and I don’t appreciate being accused for something I don’t partake in when I’m a paying customer and if they need me to sign something to access my account I can do that but please look into my history and if someone has hacked my account.

A week or 2 later Vivian gets back to me apologizing and reinstating my account without me signing anything but still didn’t answer any of my questions as to what happened with my account. She actually implied that there were still complaints about my activity in chat rooms and classrooms.

I rewrote her explaining again that I don’t message people or use chat rooms or classrooms to communicate with other members and could she please investigate my account and find out what’s going on or if this is an internal issue.

A week later I received an email reply encouraging me to fill out a customer service review and not answering any of my question or looking into the issues with my account. I plan to fill that out shortly after this. At the time I ignored it and they allowed me to use the app for a couple more week.  

Now back to real time, yesterday I was trying to set up my mom on insight timers and wasn’t able to access my account. I went through the same process multiple times of password, Apple ID, Facebook ID, email password change with no luck and more frustration. 

So I can’t access my account again and they advised me to contact customer service so I did yesterday I’m sure I will hear back from Vivian in 7-10 business days…

Love the app when they allow me to use it, super lame customer service on so many different levels. 

Justin",justin 937392973737,2021-06-26 18:35:26,Paying customer denied access to account and accused of violating race hate policy.,insight-timer-meditation-app,337472899,"{'id': 23619710, 'body': ""Hello Justin, we really are sorry for the recent experience you've had with the app and how your issue was handled. We would like to let you know that your account has been reinstated and you should have full access to the features. Should you encounter any other issues, please do not hesitate to reach out to us."", 'modified': '2021-06-28T06:42:19Z'}"
5,False,Grateful and amazed.,Isabelle Loeb,2020-10-25 17:42:58,A delight.,insight-timer-meditation-app,337472899,
5,False,Great App!,PizzaPlusMe,2020-04-25 22:04:07,N/a,insight-timer-meditation-app,337472899,
5,False,Very great 👍🏼,Vikkivi91,2020-09-05 02:44:06,Great,insight-timer-meditation-app,337472899,
5,False,Great App.,Danny575,2020-10-04 04:19:28,Great App,insight-timer-meditation-app,337472899,
5,False,Cool App,tommmywow,2020-12-24 00:18:16,Motivating,insight-timer-meditation-app,337472899,
1,False,sign up free BUT AFTER ONE WEEK $$$$,Tina Tay 💋❤🐞,2020-12-03 17:09:59,tell me EVERYTHING,insight-timer-meditation-app,337472899,
5,False,Awesome app!,RomsView,2021-04-02 09:59:21,Roms Review,insight-timer-meditation-app,337472899,
5,False,Awesome!,PaloSanto1111,2020-08-13 04:20:09,Love it love it,insight-timer-meditation-app,337472899,
5,False,Grounding 🙏,celestial engineer,2020-08-07 05:37:32,Grateful,insight-timer-meditation-app,337472899,
1,False,Bunch of crooks,AfricanJade,2021-06-07 11:48:52,Impossible to unsubscribe,insight-timer-meditation-app,337472899,"{'id': 23275574, 'body': ""\u200bThank you for bringing this to our attention. We completely understand that you encountered a problem with your Member Plus subscription.\xa0We'd really like to get some more specific details and be able to update you directly as we fix it so if you would be so kind as to give us your details in the form below it would be of great help. Just copy the text below and paste it into a new tab in your browser. http://insight-timer.freshdesk.com/support/canned_forms/0e8dea4f031d4a240826a2f90417fda7"", 'modified': '2021-06-09T01:58:11Z'}"
5,False,The best.,Jake151515,2021-02-21 15:35:14,Love,insight-timer-meditation-app,337472899,
2,False,I love this meditation 😍😍,Nusoto,2020-01-21 04:58:23,Billy and Zac go to the carnival,insight-timer-meditation-app,337472899,
5,False,Great app!!! Ok,kloppy25,2020-11-24 14:20:30,Peace,insight-timer-meditation-app,337472899,
5,False,IT SAID MY HOME PAGE WAS GONE AND SO WERE MY FRIENDS I HATE YOU GUYS!,cupcakecruiser11,2021-02-08 06:54:53,HELP,insight-timer-meditation-app,337472899,
5,False,Good karma,raj2ray,2020-03-03 17:19:53,Good karma,insight-timer-meditation-app,337472899,
5,False,"OML ITS AWSOME I HAVE CORY COLICO AD MY FAVE MEDATIOTON PERSON OH AND JESSACIA AMOS THIS IS AWSONE COULDNT GET BETTER TYSM! IDK HOW TO RATE THIS I COULD RATE IT 100,000,000 STARS! TYSM AGIAN !
!TOODLES!!",Gamergirl11209 @k@ K@yl@pl@ys,2020-07-12 01:58:31,TO GOOD COULDNT GET BETTER! :D,insight-timer-meditation-app,337472899,
5,False,F****** love this app,jeezus elwakkad,2020-08-03 15:58:59,Good good,insight-timer-meditation-app,337472899,
5,False,Love it.,sissified676,2020-05-18 16:04:25,Tara Brach,insight-timer-meditation-app,337472899,
5,False,!,mmlobi,2020-11-06 04:53:48,Love it,insight-timer-meditation-app,337472899,
5,False,<3,emmmgem,2021-06-16 06:39:31,Love,insight-timer-meditation-app,337472899,
5,False,Love it!,Blanca. 1,2020-04-10 16:29:27,Love it!,insight-timer-meditation-app,337472899,
5,False,Love this app.,Cam Amatuer Photog,2021-06-02 11:31:34,THE BEST MEDITATION APP,insight-timer-meditation-app,337472899,
5,False,Agradecida,samagandu,2021-04-16 17:11:10,Majestuoso,insight-timer-meditation-app,337472899,
5,False,a blessing.,Jes or Jo ? XD,2020-12-08 16:39:18,thankful!,insight-timer-meditation-app,337472899,
5,False,I HATE COVID 19 THANK GOD FOR THIS APP.😷😷😷🤬🤬🤬🤬👌👌👌👌👍👍👍👍😭😭😭😭😴😴😴😴😢😢😢😢,B223343,2020-05-07 01:43:30,I 😍😍😍😍 THIS APP.,insight-timer-meditation-app,337472899,
1,False,I love  Yuri and the dragons😘🧡🧡🧡🧡🧡😊😊😊😊❤️❤️😍😭👍🏾,Halleigh M,2020-06-20 14:48:00,Thanks Chrissy,insight-timer-meditation-app,337472899,
5,False,Good!!!,preethi19,2020-03-13 10:21:55,Good,insight-timer-meditation-app,337472899,
5,False,Fav,QAfter,2020-07-20 09:36:55,Fav,insight-timer-meditation-app,337472899,
2,True,Bliss,EloiseTwilight,2021-01-13 16:09:15,EloiseTwilight,insight-timer-meditation-app,337472899,"{'id': 7336591, 'body': ""Thanks EloiseTwilight! You've got us smiling ear to ear."", 'modified': '2019-02-18T05:21:27Z'}"
1,False,APP CRASHES EVERYTIME I PRESS PLAY. I AM A PAYING SUBSCRIBER.,Easy Like Sunday Morn,2020-08-28 03:26:42,FIX THE APP,insight-timer-meditation-app,337472899,
5,False,💙,Asiralari,2020-06-10 05:44:54,Aww,insight-timer-meditation-app,337472899,
1,False,Ok,poopy5408,2021-01-04 06:33:24,I’m,insight-timer-meditation-app,337472899,
5,False,Oooo,otismcgee,2021-02-20 03:27:34,0000,insight-timer-meditation-app,337472899,
5,False,:-),hhgdfrrgygcdgh,2021-05-13 12:15:14,:-),insight-timer-meditation-app,337472899,
4,True,🙏,smurashige,2021-04-20 12:10:37,🙏,insight-timer-meditation-app,337472899,"{'id': 22058536, 'body': 'Hi Smurashige, if you still remember, please let us know the name of the teacher you are referring to and the date so we can check into it. Thank you.', 'modified': '2021-04-05T21:46:11Z'}"
5,False,"La mejor aplicación de meditación. Tiene todo tipo de meditaciones, siempre que necesito alguna en específico la encuentro aquí. Realmente ha cambiado mi vida y mi manera de llevar momentos difíciles. Me acompaña siempre. Gracias, gracias, gracias!",Piiliexuser,2021-06-28 16:26:22,Cambió mi vida,insight-timer-meditation-app,337472899,
5,False,Gracias gracias gracias esta app ha mejorado mi vida y la de mi hijo son unos genios,Be Kate,2021-05-28 11:21:52,La mejor aplicación que tengo,insight-timer-meditation-app,337472899,
5,False,Excellent app. Great free content.,BG14#,2021-04-30 09:01:17,Excellent content,insight-timer-meditation-app,337472899,
5,False,So lovely,kikiriggs,2021-03-30 12:04:53,5,insight-timer-meditation-app,337472899,
5,True,"Es una app fácil de usar, siempre están innovando, tiene distintas meditaciones, realmente me encanta. La recomiendo 100%. La uso desde el 2017, no concibo un día sin usarla.",Elicommunity,2020-12-16 14:18:35,Me ayuda tanto!,insight-timer-meditation-app,337472899,"{'id': 3807207, 'body': 'Hola Elicommunity, muchas gracias por tu reseña, no alegra que te guste nuestra aplicación.', 'modified': '2018-06-12T06:25:48Z'}"
5,False,Excelente meditación guiadas,zumnic,2020-10-20 09:21:49,"App de meditacion, excelente herramienta",insight-timer-meditation-app,337472899,
5,False,"Entre todas las app de meditación la más seria. Generan contenido constante y avanzan en tecnología, actualizaciones constantemente.",Yarasaez,2020-10-14 10:36:42,La herramienta perfecta para meditación,insight-timer-meditation-app,337472899,
5,False,🥰,Lina Londoño,2020-10-06 03:17:48,La amoooooo hace parte de mi día a día,insight-timer-meditation-app,337472899,
5,False,Så många val att passa just hur du vill meditera gör att det bli av.,Monsén,2020-09-17 04:05:53,Fantastisk,insight-timer-meditation-app,337472899,
5,False,Do it. Just beautiful,yulinik01,2020-09-11 02:09:04,Enzo,insight-timer-meditation-app,337472899,
5,False,"Desde que utilizo esta aplicación puedo decir que soy una persona mas calmada, en armonía, con mayor enfoque mental y con mas flow en mi vida.",Luz Universal,2020-09-02 10:43:09,Gracias Insight Timer,insight-timer-meditation-app,337472899,
5,False,Realmente es un app donde lo basico y mas es gratis y muy bueno y no hay presion para que seas miembro premium y pagues.,Silverada2017,2020-08-23 12:20:46,Buenísima,insight-timer-meditation-app,337472899,
5,False,Estoy aprendiendo a meditar descubriendo este mundo y me es muy útil,DomingpMondongo,2020-07-23 10:39:40,Gracias,insight-timer-meditation-app,337472899,
5,False,"Muy Bueno!
Excelente para comenZar mi día.
Gracias 🌺",Create a nicktime,2020-07-18 12:18:07,Gracias,insight-timer-meditation-app,337472899,
5,False,"Excelente aplicación, ayuda demasiado",Frank Romero Lopez,2020-06-25 15:29:40,Muy buena aplicación,insight-timer-meditation-app,337472899,
5,False,La mejor aplicación para meditar.,Helectra,2020-06-23 18:42:44,Excelente,insight-timer-meditation-app,337472899,
5,False,"Gracias Daniel por este otro regalo maravilloso para empezar un día en positivo. Tú voz trae la misma energía de tu mensaje, la música a muy bien... estos son los mensajes q deberíamos escuchar todos los días 🙏🏼🥰",yogikite,2020-06-16 04:59:41,Hermosa meditación,insight-timer-meditation-app,337472899,
5,False,"Hay miles de meditaciones gratis, ideal para los que estamos comenzando!",Nathaly Aguilon,2020-05-21 11:55:11,Lo máximo,insight-timer-meditation-app,337472899,
5,False,O melhor app de meditação. Sempre indico para os amigos.,tai pazeira,2020-05-19 14:33:43,Indico mesmo!,insight-timer-meditation-app,337472899,
5,False,"La mejor app de meditación que he probado, tienes muchísimo en la versión gratuita.",Vane Maia,2020-05-13 00:56:17,Excelente app!,insight-timer-meditation-app,337472899,
5,False,Es una herramienta maravillosa para apoyarnos en el retador desafío de enfrentar la vida a diario. Gracias por compartirla con el mundo.💐😍🙏🏻,NatyManeiro,2020-05-12 10:01:41,¡Genial!,insight-timer-meditation-app,337472899,
5,False,Espectacular meditación con Claudia Figueredo gracias 🙏🏻,jrivas20,2020-03-10 11:04:53,Meditación,insight-timer-meditation-app,337472899,
4,False,Me encanta la aplicación y esta meditación para principiantes me permitió estar conmigo y centrada en la respiración. ¡Gracias!,Engaño24,2020-04-24 11:01:20,En el arte de l meditación,insight-timer-meditation-app,337472899,
2,False,Ends abruptly,yrsectxcaewe,2020-03-24 17:21:16,Abrupt ending,insight-timer-meditation-app,337472899,
5,False,Good karma,raj2ray,2020-03-03 17:19:53,Good karma,insight-timer-meditation-app,337472899,
5,False,Cumplen lo esperad,Minene6,2020-02-26 10:49:13,Sigan así,insight-timer-meditation-app,337472899,
5,False,Love ❤️,Abenz35,2020-02-04 01:56:29,Best app ever!,insight-timer-meditation-app,337472899,
5,False,Love it,Rucky💕💕,2020-01-30 11:48:48,Love,insight-timer-meditation-app,337472899,
1,False,Terrible app,fhrsyyhv,2020-01-31 21:35:58,Terrible app,insight-timer-meditation-app,337472899,
5,False,Es lo más práctico del mundo para aprender a meditar o solo para hacer una pausa al día y conectar contigo mismo,marijo pvda,2020-01-15 12:37:26,Lo máximo,insight-timer-meditation-app,337472899,
5,False,Provee meditaciones de acuerdo al tiempo que uno tiene disponible. Es gratis y la calidad de audio es imprescindible.,AmandaAleman,2020-01-13 13:55:24,La Aplicación perfecta,insight-timer-meditation-app,337472899,
5,False,Me gustaría que pudieran agregar más cursos básicos gratis peron la aplicación funciona bien .,Lauragrullon,2020-01-02 23:41:02,Buena aplicación,insight-timer-meditation-app,337472899,
5,False,I,ari. Law.,2020-10-17 13:18:25,Essential,insight-timer-meditation-app,337472899,
5,False,I honestly don’t know what I would do without insight timer. I use it everyday. I use to scroll endlessly on YouTube to find meditation never fully liking what I found and taking forever. So grateful for Insight Timer,Coldintheak,2021-06-24 15:38:28,Wonderful,insight-timer-meditation-app,337472899,
2,False,"UPDATE late June 2021: Since April, including update 15.14.2, sessions originating on the iPad sync properly to the iPhone Insight app BUT THEN THAT DATA DOES NOT sync into the Health app on the iPhone. Only sessions originating on the IPhone sync into Health. Big problem for iPad/iPhone users.

UPDATE TO DEVELOPER'S REPLY late June 2021: Yes, both devices are logged into the same Apple ID and Insight Timer account and both Insight Timer apps in the Settings under Account have the word ""Connected"" next to them and the switch turned on next to ""Apple Health Mindful Minutes.""

ORIGINAL REVIEW: This app had been great for years but as of the end of April, new data isn’t syncing into the iOS Health app on iPhone if the data originated on an iPad. Deleted and reinstalled to no avail. Reset all settings to no avail.

NOTE: Whenever apps that used to be good suddenly get very buggy, it’s often an indication that developers are working to add or increase in-app advertising. Buyer beware.",JRF_USA,2021-06-28 11:50:50,Data doesn’t sync across devices into Health,insight-timer-meditation-app,337472899,"{'id': 23664142, 'body': ""Hi there,\xa0 Thanks for the update and response. We have tested your configuration and replicated the experience and communicated to the developers. In the mean time if you'd prefer to use the Apple Health session recorder instead of our own we'd recommend using devices that have the Apple Health app on them (iPads at this time do not). Alternatively you can also add the session time to the Apple Health app by opening it and following this action path: Browse -» Mindfulness -» Mindfulness Minutes -» Add Data -» Add the start and end date and time of your session."", 'modified': '2021-06-30T01:30:39Z'}"
3,False,"I have been using this app for over a year. Free version. I really like it and use it for yoga and meditation and a quick journal entry after meditation. I want to get credit for activities in Apple Health for a wellness benefit for Cigna and it doesn’t work. I have updated the app and reset several times. When I go to Privacy—>Heath—>Insight Timer the screen is blank. Always. There isn’t anything to check. I cannot find anything that says you have to pay for this feature. I might be moving away, but I don’t want to. Developers, do you read this? 

I have an iPhone 11. iOS 14.6. 
Insight Timer version 15.14.217632i. 

I hope this helps others too. Thanks. Great app otherwise.",RVA Meditator,2021-06-27 17:01:09,Great app Doesn’t connect to Apple Heath,insight-timer-meditation-app,337472899,"{'id': 23641183, 'body': ""Thank you for posting a review and we’re sorry to hear that your experience was not up to\xa0standards. We'd really like to get some more specific details and be able to update you directly as we fix it so if you would be so kind as to give us your details in the form below it would be of great help. Just copy the text below and paste it into a new tab in your browser. http://insight-timer.freshdesk.com/support/canned_forms/aaba2a5773f1d776d1bd9929f08cab86"", 'modified': '2021-06-29T00:54:14Z'}"
1,False,"Loved this app for over a year—but it now suffers from pointless updates that ruin what once was good. And why release an update which hasn’t been thoroughly tested only to find out customers complain and delete your app. 

Another app ruined by bored code writers and producers who think more bells and whistles mean more profit.

Disappointed.

And no, I’m not wasting any more of my time by filling out your form.",waterClock,2021-06-14 19:43:15,Downgrade,insight-timer-meditation-app,337472899,"{'id': 23409131, 'body': ""We are very sorry you are experiencing these issues with the new update. Our developers are working tirelessly to find and resolve the issues so we can have you back to normal. We'd really like to get some more specific details and be able to update you directly as we fix it so if you would be so kind as to give us your details in the form below it would be of great help. Just copy the text below and paste it into a new tab in your browser. http://insight-timer.freshdesk.com/support/canned_forms/cfebb68bd24d55b946176983d260b9d6"", 'modified': '2021-06-16T05:04:32Z'}"
5,True,This is the best app I’ve ever had.Thank you for this wonderful way to help me stay on path and in touch with my practice.😺,brucecatbird,2021-06-01 19:21:24,Bruce,insight-timer-meditation-app,337472899,"{'id': 3458739, 'body': ""It's our absolute pleasure. Thank you for the heartening review. 🙏"", 'modified': '2018-05-14T11:47:24Z'}"
5,False,"Update: 5/17/2021

Issues seems to be resolved now. Back to my favorite app once more! 

Trying to do a meditation and it won’t begin at the beginning. Starts up with 4 minutes remaining. Been using this app for years (2016) with very few bugs and those that did arise were squashed quickly. Help! I don’t want to go else where after using and enjoying for so Long!",JenDonohue,2021-05-17 17:50:18,What’s going on?,insight-timer-meditation-app,337472899,
1,False,"I like this app and using it for years. However the last version update 15.13.5 wiped my last 6 months activity log and presets created within that period. I am upset as I have to recreate all preset timers and anyway no idea how I can add my lost activity as well.

I contacted via Zendesk support two times so far but didnt receive any reply yet.

I could not get you attention so I have to  post this public review. Could you please fix the issue issue as you are doing so good with the app.",Abhishek Chikane,2021-05-30 02:30:46,Lost last 6 months activity log and preset timer after 15.13.5 version updates,insight-timer-meditation-app,337472899,"{'id': 23139734, 'body': ""We're really sorry for the delayed response to the email you have sent. Rest assured, as soon as our team gets a hold of your ticket, a response will be sent. We are very sorry you are experiencing these issues with the new update. Our developers are working tirelessly to find and resolve the issues so we can have you back to normal. We'd really like to get some more specific details and be able to update you directly as we fix it so if you would be so kind as to give us your details in the form below it would be of great help. Just copy the text below and paste it into a new tab in your browser. http://insight-timer.freshdesk.com/support/canned_forms/138e6d2cdccbe1198166186df0809afd"", 'modified': '2021-06-02T00:42:20Z'}"
1,False,They charged my credit card $59.99 renewal fee a month ago and now the app wants to charge me again!!! Can’t access premium content after paying $59.99 just a month ago!!! Tried reloading app as well.,Sarah779,2021-05-25 15:58:20,Charging more than once for renewal fee,insight-timer-meditation-app,337472899,"{'id': 23118061, 'body': ""Thank you for bringing this to our attention. We completely understand that you encountered a problem with your Member Plus subscription. We'd really like to get some more specific details and be able to update you directly as we fix it so if you would be so kind as to give us your details in the form below it would be of great help. Just copy the text below and paste it into a new tab in your browser. http://insight-timer.freshdesk.com/support/canned_forms/5e3c28dc9e5a78a22799e22864ec2ad9"", 'modified': '2021-06-01T04:49:22Z'}"
3,False,"Request- more ambient sounds on the timer? That section has been left behind on all the updates. —————————- 
 This is one of my favorite apps. I only gave 4 instead of 5 stars because i dislike where the timer was placed after the update. I liked it on the main page as I use it the most by far. Otherwise, great app! Update 11/23/20- I just discovered there is no way to delete messages received. As I received a harassing message from a person I don’t know, who somehow thought this was a dating app, I’m reducing the stars given. I blocked them, but I can’t delete the message. I just turned off messages again. How can a company create a messaging platform WITHOUT the ability to delete messages? Once this is fixed, I’ll put back up to 5 stars.",Bec1039384756,2021-05-22 19:40:21,Love it!! (Updated with a BUT...),insight-timer-meditation-app,337472899,"{'id': 23146790, 'body': ""\u200bWe'd like to thank you for taking the time to write this review of the app. We would be happy to receive suggestions from you to further improve the app. \xa0We'd really like to get some more specific details and be able to update you directly so if you would be so kind as to give us your details in the form below it would be of great help. Just copy the text below and paste it into a new tab in your browser. http://insight-timer.freshdesk.com/support/canned_forms/9e7444777a0f8ac7d06600f18fe92d7c"", 'modified': '2021-06-02T07:53:43Z'}"
5,False,"My husband and I have been dealing with has stage four cancer diagnosis sense March 15, 2020. It is been the most challenging year of my life and his.
On February 11, 2021 he had a very intense, 11 hour surgery after being told three times that he was not a surgical candidate. 
He had a very advanced signet ring cell carcinoma that had spread throughout his abdomen. 
I begged him not to do the surgery, his cancer is considered the “mother” and that her job was to spread and make millions of “babies”, those babies are stem cells that are undetectable by science or healthy cells. The job of the “babies” is to attack when mother is threatened. Mother is threatened when she is removed surgically. It is an in curable cancer.
My husband will not listen to me, instead, he listened to his sister and brother. 
He has not only still in the hospital, primarily and ICU, he hasn’t eaten since February 22 and I have been living in the hotel six hours away from home. He also had to be taken by helicopter to their big hospital in another state. 
During the surgery they removed half of his large intestine, all but 4 feet of his small intestine and now has a stoma, they removed his gallbladder and spleen, the entire lining of his stomach and it was caked onto his stomach so half of his stomach is gone too.
When the oncology surgeons from Sloan and MD Anderson told him that if he attempted to do this surgery, his life will never be the same. They were not lying. 
He now has so many holes in his small intestine that he couldn’t eat if he wanted to. He has been septic and just got another infection and when this clears up he will be transferred to an ICU type facility aka an LTACH. 
His big surgery has now turned into 3 and currently has tubes coming out of his abdomen to drain all the fluids, pus and output from his ostomy. 
He finally knows what my name is but the oncologists were right, he’s never been the same. 
Insight timer has been the one single thing that has kept me spiritually, mentally, physically, and emotionally able to get up each day and do what I have to do as a wife and sit my husband side 7 hours a day, 7 days a week. 
Sadly, his cancer load was SO high, the stem cells are already coming and it is only a matter of time but this man is a fighter!! He won’t stop moving forward and I think our long haul will continue but at least we’ll be closer to home so friends and family can come visit. 
Thank you Insight Timer, you are the reason I haven’t gone crazy 🙏",L Blechman,2021-05-10 13:27:33,Insight Timer has actually changed my life,insight-timer-meditation-app,337472899,
3,False,"As far as the content & functionality of this app, for meditation it is absolutely excellent! I have thoroughly enjoyed my premium membership for the past year. 

However, to the purpose of this review, I am highly disappointed in the auto renew feature. When I paid $59.99 for the premium membership, I don't recall signing up for auto renew. There is no place in the app to turn off the auto renew. A Google search lead me to my Google account & my current subscriptions, but could not find the app there to cancel auto renew. After trying to contact Insight Timer administration three times with no response, I am very frustrated. I am now contacting my credit card company's fraud department.",Maile Lani,2021-05-17 13:57:37,Insight Timer (Beware Premium Plan Auto Renew),insight-timer-meditation-app,337472899,"{'id': 23144172, 'body': ""\u200bThank you for bringing this to our attention. We completely understand that you encountered a problem with your Member Plus subscription.\xa0We'd really like to get some more specific details and be able to update you directly as we fix it so if you would be so kind as to give us your details in the form below it would be of great help. Just copy the text below and paste it into a new tab in your browser. http://insight-timer.freshdesk.com/support/canned_forms/827e2c75fffd2be371d8d6567ba04967"", 'modified': '2021-06-02T06:06:03Z'}"
5,False,"I think it’s only a short matter of time before insight time reaches an optimal level of user friendliness and overall organization/simplicity. It’s so close to being at its best, and while it can be difficult to traverse at times, I get so much out of it and its VAST library of all kinds of different types of meditation/mindfulness practices that I have to give it a 5, but it’s more like 4.5... When family sharing on the iOS app is possible, along with what I listed above, it will be perfect. This app was recommended to me by my therapist and my nutritionist, both of whom emphasized how much MORE content was available on this app, as well as how much MORE helpful content it has than comparable apps (I switched over from the calm app). There’s no comparison in quality, and the vastness of different levels and types of content available on insight timer, as well as the capabilities to connect with friends or make your own meditation circles, join all kinds of live classes that are available at all different times, the journaling capability is super helpful, and the app keeps your activity logged in a small variety of ways. You can personalize your privacy and just about everything else on the app. Favorites, personalized playlists, and many more options available to make using this app genuinely helpful for anyone who is interested in personal growth and progression. The superiority over other meditation apps like Calm is immediately obvious upon switching, and the cost to get the premium membership ($59.99/year) is close to the same price as Calm but you get SOOOO much more. I view this price as an investment in myself. I definitely think it’s worth it. 
This app is appropriate for most people, from beginners who are brand new to mindfulness meditation as well as the more advanced who are looking to expand their skills and capabilities, there are plenty of options for all levels.",ktronelemenopeq,2021-05-05 06:59:32,"It’s the best meditation app currently available, recommended to me by my therapist",insight-timer-meditation-app,337472899,
5,False,"I’ve been so out of sync lately ,And listening to your meditation made me realize I need to slow down and look at all the beautiful things I have in my life. Opened my heart and made me cry like a baby.Just what I needed!",jeffreybow,2021-04-23 15:42:36,Loved your meditation,insight-timer-meditation-app,337472899,
5,False,Relaxing,joffenh,2021-04-20 12:24:23,Relaxing,insight-timer-meditation-app,337472899,
5,False,I’ve used so many apps and this is the best mediation/zen app I have. I switch between this and YouTube only to find that there’s actually YouTube people on here. I paid the premium mostly to support the app and access their classes. It knocks calm and all other apps off the phone. Thanks y’all!!!!!!!!,Ajstat,2021-04-13 13:58:02,Love this,insight-timer-meditation-app,337472899,
5,False,I like it because it helps me keep track of my meditations.it offers so much content with well known teachers as well as new ones. I especially love the plus member courses a s the interaction with other members.,Chickenbomb1,2021-04-09 10:55:12,Good app!,insight-timer-meditation-app,337472899,
5,False,"I have been using this timer for years and I love it. Lots of choice of gong sounds 
The classes are also great and well selected imparted to just going on YouTube 
Right now I’m not doing the classes but I would strongly recommend trying them.",Karolynie,2021-04-08 10:59:30,Timer only,insight-timer-meditation-app,337472899,
